input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase,phase_coherence_n1,mean_phase_n1,phase_coherence_population_n1,collective_phase_n1,phase_coherence_n10,mean_phase_n10,phase_coherence_population_n10,collective_phase_n10,phase_coherence_n100,mean_phase_n100,phase_coherence_population_n100,collective_phase_n100
0.0,0.75,0.5,0.12732200375005476,0.5000000000000004,0.928532637163449,0.9947599559223965,0.07148880469592546,0.5068639738048045,NaN,NaN,0.10825814835032783,0.5103260140602714,NaN,NaN,0.12732200375005479,0.5000000000000003,0.9304555337803947,0.6954487961114468
0.0,0.755,0.5,0.006398555207887446,0.5729658293114801,0.9329296853721077,0.9379189588471022,0.019466318871461004,0.5461955202743466,NaN,NaN,0.013506410603010242,0.5789849662011691,NaN,NaN,0.007753341328707937,0.5108300639336648,NaN,NaN
0.0,0.76,0.5,0.04270389267436706,0.5648503441347454,0.9361996748997718,0.005002208998446871,0.02391126048673606,0.3771491453654713,NaN,NaN,0.042318011821590694,0.4463808437065731,NaN,NaN,0.04329666961549328,0.6408661511379057,NaN,NaN
0.0,0.765,0.5,0.0029775108929003635,0.3000000000009969,0.9343058963739967,0.9688463678448914,0.015457374954073528,0.46009590318515353,NaN,NaN,0.013477158892738518,0.4939344813336007,NaN,NaN,0.009447523032085394,0.49310104461206256,NaN,NaN
0.0,0.77,0.5,0.02926083768866715,0.2154267102301973,0.935238190003547,0.03569069700140351,0.025246340385396217,0.25510261070438545,NaN,NaN,0.024134528725972625,0.24332537116050593,NaN,NaN,0.0252146855549418,0.23378161734444505,NaN,NaN
0.0,0.775,0.5,0.03149718200870862,0.7378161734463667,0.9344940678783346,0.043087158846846656,0.020334122687952077,0.6736181011275783,NaN,NaN,0.02577619449458106,0.6563173549662568,NaN,NaN,0.02935574145478847,0.6324032790052121,NaN,NaN
0.0,0.78,0.5,0.019077002450606353,0.7378161734465749,0.9371532471218423,0.048656910709070335,0.018955828299629662,0.5130992780847432,NaN,NaN,0.017435290341542797,0.48921007095066243,NaN,NaN,0.0276580287199839,0.6320756215829207,NaN,NaN
0.0,0.785,0.5,0.04658474953121608,0.800000000000215,0.9385660708123299,0.9514091986987583,0.04291327448312633,0.47991884754421776,NaN,NaN,0.042400980095441555,0.557882098089894,NaN,NaN,0.04563753411210787,0.8016384323106409,NaN,NaN
0.0,0.79,0.5,0.012612938545912951,0.6999999999999071,0.931136879541036,0.001889019292692498,0.020108649817070497,0.45176315720268356,NaN,NaN,0.013941158775286731,0.4595731120534572,NaN,NaN,0.013208440724488932,0.5017051652457621,NaN,NaN
0.0,0.795,0.5,0.053429265076524825,0.20000000000028195,0.9370152363700489,0.9972477690685929,0.02974278844042049,0.23583779371187036,NaN,NaN,0.032588533153699514,0.2702128423454269,NaN,NaN,0.04330108777698828,0.20693777936598412,0.9378186841942208,0.5976758833391653
0.0,0.8,0.5,4.3587562756614705e-14,0.20827576615150073,0.9378367381962239,0.010178772532213977,0.011845171842225105,0.3682200677927932,NaN,NaN,0.005665311563577807,0.25757654499955307,NaN,NaN,0.0038627124297190897,0.28625052286353686,0.9387037105236503,0.010547655439749132
0.0,0.805,0.5,0.0077952247194113386,0.6999999999990772,0.9398346682083016,0.03905061244685831,0.01811459044271932,0.5348889934465845,NaN,NaN,0.017352467384392146,0.5242715414450432,NaN,NaN,0.008645036688795602,0.609999999999392,NaN,NaN
0.0,0.81,0.5,0.004918082864572082,0.19999999999998716,0.9367472453098282,0.052029924444021367,0.026988348557886333,0.40741791085040074,NaN,NaN,0.02254784457172557,0.3139742955593106,NaN,NaN,0.020033193409185038,0.44161139233581526,0.9377083456154987,0.05303459643267773
0.0,0.815,0.5,0.012612938545909502,0.20000000000031015,0.9369426539393962,0.9577806750569362,0.02570455547664235,0.4232011386075019,NaN,NaN,0.018032934822503024,0.34158868085949123,NaN,NaN,0.016655910014651006,0.27378161734490974,0.9380676210231416,0.9582145498661008
0.0,0.82,0.5,0.027104714818491988,0.6270341706886008,0.9375135390460244,0.9693856695425977,0.0393440840954692,0.3791301891632029,NaN,NaN,0.02414016302800771,0.46601398699699365,NaN,NaN,0.022930528427023554,0.5189217997244169,0.9386159374341989,0.9684521531137383
0.0,0.825,0.5,0.017100627409265722,0.6270341706887538,0.9412751865810625,0.974146432641482,0.027617195099791016,0.6588580399781012,NaN,NaN,0.01939924263182315,0.6884913447959711,NaN,NaN,0.014913557163145458,0.7301401823799194,NaN,NaN
0.0,0.83,0.5,0.02040816326525049,0.19999999999989157,0.9354615637017536,0.025608074700356417,0.01663860443834112,0.5075408116680625,NaN,NaN,0.01555205358458317,0.5374833280879953,NaN,NaN,0.01291068963518693,0.3588505692211036,0.935907735999528,0.025623990278824338
0.0,0.835,0.5,0.033709041432288436,0.2999999999998679,0.9385973830565665,0.04927221753121362,0.03582520164476192,0.2467739379110682,NaN,NaN,0.03555680756680745,0.2492539604207286,NaN,NaN,0.036289836523266145,0.23540683413747504,0.939078885066874,0.0488304635489287
