input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase
0.0,0.75,0.5,0.21248135919995662,0.014340508569037578,0.14504643072467716,0.8341719143310916
0.0,0.755,0.5,0.10554311756370835,0.31431538274021587,0.12660265269506368,0.5776728500775319
0.0,0.76,0.5,0.141484454174918,0.034226287328433004,0.12279183358344256,0.8385570448160309
0.0,0.765,0.5,0.0506310386263841,0.31845936641022127,0.14876899072564329,0.9319806384764076
0.0,0.77,0.5,0.14863396412259963,0.4999999999998986,0.12675340990616357,0.7075094063447056
0.0,0.775,0.5,0.18383753139068015,0.705156596484499,0.14037482807916207,0.7450097661076542
0.0,0.78,0.5,0.04220858358808034,0.35288152818254687,0.14867417577498473,0.9385007258597264
0.0,0.785,0.5,0.030751368630502346,0.7878161734470197,0.13116354881661188,0.863563019145411
0.0,0.79,0.5,0.14742107070963797,0.26750852724574936,0.12148408849026918,0.20720171891607375
0.0,0.795,0.5,0.17847006554157172,3.7753890222809145e-13,0.13140129922288132,0.6361794083381307
0.0,0.8,0.5,0.09866433258550805,0.5300437975051636,0.14500787676602525,0.683072397863612
0.0,0.805,0.5,0.09091393615769552,0.9250510312317866,0.12460506902140929,0.8115944257331773
0.0,0.81,0.5,0.10537176065736424,0.6718894861892427,0.12300857019911446,0.6207754687286937
0.0,0.815,0.5,0.08538822976158808,0.5923885324585404,0.15190738391340947,0.5519973637560616
0.0,0.82,0.5,0.12582948739762034,0.19686575087513045,0.13496620762463016,0.8477288955827142
0.0,0.825,0.5,0.10046523767155849,0.7270341706882025,0.1252144828693127,0.68713535845627
0.0,0.83,0.5,0.0851596836183487,0.9999999999998376,0.14689246589812324,0.7014252549810638
0.0,0.835,0.5,0.12515565246621269,0.6351496558652603,0.1375206369071985,0.6436640594173679
0.0,0.84,0.5,0.020387601269858693,0.4121838265533914,0.16116097773643626,0.8692238988058653
0.0,0.845,0.5,0.06889522658211711,0.044949699637105364,0.1311405845876742,0.5049008458125119
0.0,0.85,0.5,0.12072737080232383,0.24622832465648822,0.12142589987070526,0.6538183160911136
0.0,0.855,0.5,0.1432321465948679,0.9128202917134445,0.12091206964504167,0.7785745773166842
