input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase
0.0,0.75,0.5,0.17540402825033735,0.6231797405544248,0.18707772946262716,0.6147224223204787
0.0,0.755,0.5,0.16044870607037193,0.39745103141186994,0.2042188827335034,0.8547757455652042
0.0,0.76,0.5,0.009755786739694763,0.42703417068854216,0.20495160409243046,0.6531508418325669
0.0,0.765,0.5,0.11737210156522696,0.04933713389311357,0.18306727915143678,0.8401654347412961
0.0,0.77,0.5,0.1478344575407323,0.3714035513661064,0.19466570514181664,0.27992801501853953
0.0,0.775,0.5,0.09292595524163624,0.6303480414030536,0.1934621657881928,0.8160070472643671
0.0,0.78,0.5,0.06431133420615116,0.751957494313114,0.2212114772143847,0.8477273087414241
0.0,0.785,0.5,0.0913363632334025,0.5927527013300611,0.18780771061017604,0.5694912280291662
0.0,0.79,0.5,0.03158930368159079,0.7789916650012932,0.2016774353213347,0.6387185100108417
0.0,0.795,0.5,0.049711062606438025,0.5952655310779315,0.1752178065168528,0.528264520347502
0.0,0.8,0.5,0.0115590548215331,0.6621838265531286,0.20077369671750578,0.5144366853281406
0.0,0.805,0.5,0.25404068188315054,0.8569163648809729,0.191498339984763,0.8206675994262634
0.0,0.81,0.5,0.11171683154075869,0.3807622514771035,0.1914634055171463,0.696235404263671
0.0,0.815,0.5,0.017342729500559324,0.23781617344682965,0.19140130278819883,0.6975661266235889
0.0,0.82,0.5,0.12255618497682955,0.2000000000001212,0.1681460905619879,0.29802704270484354
0.0,0.825,0.5,0.10243065181776376,0.7959316586241799,0.18159104320569097,0.6895563537734306
0.0,0.83,0.5,0.15432810446167022,0.7322587277264492,0.1708675497273475,0.704752769025599
0.0,0.835,0.5,0.06503185863444383,0.689217997241391,0.18723663539256513,0.5590531985633964
0.0,0.84,0.5,0.050949671407725265,0.1867520733247537,0.17072297296344155,0.02447917887191205
0.0,0.845,0.5,0.08602686280460385,0.4845732897696693,0.17377137109636404,0.8881093631043931
0.0,0.85,0.5,0.02920782372065106,0.46592668725790254,0.1751753551297861,0.37207587685465526
0.0,0.855,0.5,0.12392447240017751,0.8644479260583517,0.1941818552808717,0.8558956962752721
0.0,0.86,0.5,0.14007491350272144,0.6248358317067925,0.1939828361445918,0.7738097667799637
0.0,0.865,0.5,0.1071199963607846,0.32256447825981327,0.17785337535239282,0.45105092486273285
0.0,0.87,0.5,0.0548069985021692,0.21995620249442197,0.18493574847271052,0.6175105264198533
0.0,0.875,0.5,0.04980612863393982,0.5471184718174348,0.18223380326138705,0.43283577998606426
0.0,0.88,0.5,0.1292128794189982,0.5794465175219393,0.1700587048197038,0.6059484454563504
0.0,0.885,0.5,0.16749704539027518,0.541714994706042,0.1964709882051999,0.5770441335155858
0.0,0.89,0.5,0.07865514216848839,0.10000000000029846,0.16711945633699696,0.6988323361459535
0.0,0.895,0.5,0.08526054256658423,0.2703454688916578,0.17937687269044464,0.2601030111234813
0.0,0.9,0.5,0.05368099666743968,0.00857480427737688,0.1890959151613746,0.7393931955485248
0.0,0.905,0.5,0.15100745758902143,0.326712866558068,0.1633055050323484,0.6197095417389806
0.0,0.91,0.5,0.23162278994885005,0.18980467978838034,0.20958180495653325,0.10273645479206041
0.0,0.915,0.5,0.18144533738827015,0.4606375080236799,0.1781061853915595,0.4283357605410403
0.0,0.92,0.5,0.11256825128291244,0.553406029198527,0.1949767859038836,0.5900451591936458
0.0,0.925,0.5,0.055108828257381,0.3132479266754131,0.182143353640573,0.5645781576986322
0.0,0.93,0.5,0.13846670602387837,0.4052674616718276,0.19063849922039589,0.29146309630528466
0.0,0.935,0.5,0.09279267122397002,0.6633858894925753,0.1745361939181567,0.5127951400470814
0.0,0.94,0.5,0.0911777412065679,0.17856008432789333,0.17324529164813163,0.36312643764934466
0.0,0.945,0.5,0.26276603452852804,0.402666517581567,0.1806242028041278,0.4189047946988801
0.0,0.95,0.5,0.13339709929622878,0.474677801909653,0.19079816949736805,0.40711490382397536
0.0,0.955,0.5,0.04907632183779187,0.4598635755119353,0.14136363905500374,0.3001328767791749
0.0,0.96,0.5,0.13767053762482623,0.7914251957222518,0.15611121352222013,0.5947901749544495
0.0,0.965,0.5,0.14382524344447625,0.5999999999999038,0.1864909835525009,0.5926413477515288
0.0,0.97,0.5,0.24548525087538534,0.4338860766408915,0.15875968331209314,0.40822924794156107
0.0,0.975,0.5,0.054542374765593093,2.111703228480876e-13,0.155061651001143,0.324413381299288
0.0,0.98,0.5,0.1650723195213166,0.7360470964910497,0.165105042834845,0.5683053717202653
0.0,0.985,0.5,0.08434309229494978,0.7342814693579314,0.15032935681495915,0.48187489795056115
0.0,0.99,0.5,0.16560736689695646,0.9548277670313368,0.14265758700727657,0.5836485796021531
0.0,0.995,0.5,0.08285889899283372,0.28034804140319713,0.18004306514548074,0.43740214231334507
0.0,1.0,0.5,0.0350901638727717,0.7859964387875693,0.16067821424409115,0.27361942155630714
0.0,1.005,0.5,0.27119440167917913,0.7249233236251527,0.17354597437092908,0.6114637134898967
0.0,1.01,0.5,0.12908239886396616,0.17815885884779756,0.15831527644616394,0.6696408468968817
0.0,1.015,0.5,0.0864988847314532,0.22859644863447087,0.16707560791025453,0.42869425161801783
0.0,1.02,0.5,0.12354802146540408,0.8766629879105983,0.1599115157143949,0.9197028862453092
0.0,1.025,0.5,0.008280416514491273,0.6621838265533329,0.16264767147093637,0.6784819806434215
0.0,1.03,0.5,0.13103964651451208,0.03724333665144201,0.14017609554641827,0.8065632598980274
0.0,1.035,0.5,0.11287133257240947,0.6815406335895673,0.1620079902695569,0.5609450480785942
0.0,1.04,0.5,0.20749578714515193,0.7196519585966523,0.20854192877303557,0.5943921941462014
0.0,1.045,0.5,0.18415932965228213,0.8265384802125358,0.17069665914243032,0.5581060255466659
0.0,1.05,0.5,0.19952137054762448,0.952984289794485,0.1768594166020321,0.7524967246239198
0.0,1.055,0.5,0.33463385805233875,0.3460503217589325,0.16392138416351948,0.44406166883706283
0.0,1.06,0.5,0.30922163109618966,0.6776766768382373,0.2252906794316143,0.6298194088760907
0.0,1.065,0.5,0.1330477719602012,0.10000000000008118,0.15731458991582029,0.2669321378408129
0.0,1.07,0.5,0.21677680139377728,0.11479555285814824,0.1671040472629611,0.22011294022098463
0.0,1.075,0.5,0.42047818746149984,0.39284729263961476,0.1790789456176801,0.39707457977436156
0.0,1.08,0.5,0.17578105983386436,0.2624477470756108,0.16644557956908657,0.38538653755193436
0.0,1.085,0.5,0.2279888599277885,0.5826753631966366,0.16266040226674516,0.46805524253822395
0.0,1.09,0.5,0.18638768444305334,0.43108964895959934,0.18278378076656274,0.47951555153183584
0.0,1.095,0.5,0.04219373835356595,0.8878161734468204,0.14955889375600753,0.48634299349841953
0.0,1.1,0.5,0.0943480671833395,0.5121838265533429,0.14930058187694303,0.47013891731776547
0.0,1.105,0.5,0.5354033572178212,0.2732354331898459,0.16521642470904047,0.2933818927905704
0.0,1.11,0.5,0.3846361332372624,0.28288583532985767,0.19393273164394656,0.33647811250648996
0.0,1.115,0.5,0.31686364002988987,0.7505266376022338,0.19120404731720475,0.6651813525657335
0.0,1.12,0.5,0.399679228313887,0.695841248971431,0.1862583126763155,0.6759531001706459
0.0,1.125,0.5,0.1483790257411094,0.17618738776574383,0.16401761860274683,0.3915130535390607
0.0,1.13,0.5,0.2925833403653675,0.7120426733035723,0.20831530939624224,0.55944654515185
0.0,1.135,0.5,0.36558975823629686,0.6368842777923075,0.18644801465344235,0.6011177979191202
0.0,1.14,0.5,0.3458255965406177,0.16592668725747076,0.13927949529536443,0.2787107528979481
0.0,1.145,0.5,0.06233414258928639,0.3000000000001614,0.1869086984525294,0.5142287543316528
0.0,1.15,0.5,0.09463832053290383,0.6184593664103721,0.1678085540328976,0.4354200019433735
0.0,1.155,0.5,0.34931434597144706,0.6303480414033282,0.16782538428344254,0.5999068746348475
0.0,1.16,0.5,0.28984464474389504,0.23093299194740946,0.18617469854101404,0.3477763118638846
0.0,1.165,0.5,0.29718489362217737,0.6297636240112752,0.19993868304983786,0.5581795634398989
0.0,1.17,0.5,0.19561863297384433,0.5955441948020039,0.1954148737460831,0.5222865788989477
0.0,1.175,0.5,0.3691680720256178,0.30145906281484847,0.18878996162252415,0.3714688684774691
0.0,1.18,0.5,0.21373197284174741,0.6340733127425373,0.18576874722199768,0.6003966593373402
0.0,1.185,0.5,0.12694786887429155,0.7070391420545444,0.15395903967787547,0.5466239296017305
0.0,1.19,0.5,0.2623253294590221,0.6212995938866579,0.19429291970397558,0.5007545924158106
0.0,1.195,0.5,0.3034012045220441,0.6981802653409752,0.19788703318626852,0.5559352031465655
0.0,1.2,0.5,0.06966608632609923,0.7430836351187007,0.1675766698718844,0.4175869951733993
0.0,1.205,0.5,0.24760120398492796,0.4950132313772064,0.16384785862287682,0.4810524206277379
0.0,1.21,0.5,0.11560159495894322,0.8409108243530391,0.17188884055511006,0.5579133909973333
0.0,1.215,0.5,0.0826555968027066,0.9421445934638175,0.14811772856848193,0.5808992119852884
0.0,1.22,0.5,0.12918081556724123,0.5257735001432099,0.17743614673333305,0.5251718873512918
0.0,1.225,0.5,0.4187089992614972,0.2805772968536457,0.2075631011152303,0.34777799267392
0.0,1.23,0.5,0.16523619666115943,0.4405609197092759,0.18179081098910282,0.5346590097714892
0.0,1.235,0.5,0.22409429957645002,0.6265850353637932,0.17773846117427203,0.5980433606342505
0.0,1.24,0.5,0.08261809833053145,0.7405609197091242,0.18673204622567885,0.5603074236611152
0.0,1.245,0.5,0.07318210169877075,0.19999999999993462,0.14804536866120618,0.5485989874279662
0.0,1.25,0.5,0.10839281104539941,0.4573822120914141,0.19531370640982573,0.48795111002659214
0.0008,0.75,0.5,0.06046226702369524,0.12070665970713179,0.1939357909053088,0.7302969555203953
0.0008,0.755,0.5,0.11881172052888762,0.054827767031640016,0.19999117590952067,0.05702804287123028
0.0008,0.76,0.5,0.09344277054838858,0.5000000000001626,0.18052733266772822,0.5190922006501424
0.0008,0.765,0.5,0.21926214619605852,0.634256261674469,0.16109623768919187,0.6620334075517762
0.0008,0.77,0.5,0.15970430662200766,0.42703417068792243,0.19303828054387243,0.4447051513081514
0.0008,0.775,0.5,0.15684535507911115,0.4301531756235782,0.18358568346714849,0.4772588357849912
0.0008,0.78,0.5,0.08198999696650205,0.5105741320052147,0.16128228244832055,0.4256471762389842
0.0008,0.785,0.5,0.10018403402018126,0.7038009370031718,0.19286898408319839,0.578486356694142
0.0008,0.79,0.5,0.07621377609518702,0.32666298791071685,0.1825386603716533,0.8864287092585248
0.0008,0.795,0.5,0.09775272251081836,0.18839253954237314,0.1975177427409878,0.5920048107451816
0.0008,0.8,0.5,0.047992392484481464,0.5808998085650585,0.1616149003253548,0.5974595471330855
0.0008,0.805,0.5,0.1187271856897472,0.23650939992345033,0.1920892918508182,0.3822383130525434
0.0008,0.81,0.5,0.16331710323766857,0.2421445934637943,0.18752012720133468,0.44308193533471035
0.0008,0.815,0.5,0.14030453246955998,0.7313432031998176,0.18457255701091407,0.5959696742885305
0.0008,0.82,0.5,0.08191923526967212,0.5168078384480305,0.17539774563639135,0.4820189160581893
0.0008,0.825,0.5,0.11455273903974793,0.35710458725615346,0.17777653159553297,0.48186558060359047
0.0008,0.83,0.5,0.14993544164375291,0.4340733127423974,0.20256734283489572,0.5533362161518645
0.0008,0.835,0.5,0.08499703828828707,0.7751641682926893,0.16880235268021582,0.6055942970674488
0.0008,0.84,0.5,0.18458699371952797,0.4907802751871274,0.17183658711649386,0.3682185879668989
0.0008,0.845,0.5,0.17115901217489166,0.8631774462273497,0.1995492383598358,0.9053158219492796
0.0008,0.85,0.5,0.13506277019947244,0.5456715799829807,0.1707060195523938,0.4095703097256065
0.0008,0.855,0.5,0.18442253923720048,0.40264323753149084,0.18823123539355807,0.3990008420149529
0.0008,0.86,0.5,0.16237638415341638,0.6050380421660105,0.16152961811607727,0.6014515580515498
0.0008,0.865,0.5,0.1261673705869209,0.5463909777242006,0.18600153030298922,0.616447058801568
0.0008,0.87,0.5,0.07501395264785696,0.6499999999996205,0.16303765334324868,0.5735144983347754
0.0008,0.875,0.5,0.13778796516650385,0.42296582931194093,0.1725069088549044,0.8584498312555195
0.0008,0.88,0.5,0.16332411664695295,0.3043762078507887,0.18335876317110789,0.2760312889275509
0.0008,0.885,0.5,0.019230769230742562,0.8999999999989622,0.18847247361444072,0.18181764807299067
0.0008,0.89,0.5,0.00907953759607218,0.20000000000214574,0.1659762067914007,0.5050826466068312
0.0008,0.895,0.5,0.142414524451137,0.46717059517598253,0.20403890670004954,0.512087323288515
0.0008,0.9,0.5,0.0824606930486551,0.16218382655303612,0.16971345641381852,0.8720312122864611
0.0008,0.905,0.5,0.023770538028854565,0.09999999999995313,0.19332068014175896,0.6065743576680491
