input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase
0.0,0.75,0.5,0.025853835550717654,0.38921799724137296,0.4068679919214273,0.5151746731598728
0.0,0.755,0.5,0.03639790733815074,0.33599643878749424,0.5994863303111858,0.9309900624952354
0.0,0.76,0.5,0.023385674158153163,0.3000000000001758,0.4206448760907032,0.6369596222452747
0.0,0.765,0.5,0.09475646230574865,0.29828802740270255,0.3616899144330285,0.4130993707142777
0.0,0.77,0.5,0.04303086617270518,0.6789916650008518,0.42110269847425974,0.5530423046899964
0.0,0.775,0.5,0.10633867860920032,0.5873063378806768,0.40198523055270835,0.42062020234510766
0.0,0.78,0.5,0.047021130349542244,0.681540633589506,0.43128858943479426,0.27720963108152724
0.0,0.785,0.5,0.046640187664448926,0.7903308851990901,0.5092539758336802,0.9534208003476726
0.0,0.79,0.5,0.09064875659120018,0.47384955270928747,0.49337315816358557,0.45943011609227785
0.0,0.795,0.5,0.057146305831628955,0.6743676531068057,0.4088565430153476,0.5079760597955549
0.0,0.8,0.5,0.03640374872863413,0.6603279934176143,0.5268605019707349,0.4148653388927734
0.0,0.805,0.5,0.0886374337935842,0.5925318679564341,0.4064477732624532,0.5921615955672201
0.0,0.81,0.5,0.04874114036932637,0.7238126122341333,0.38984010689762527,0.5860864009958335
0.0,0.815,0.5,0.11655551038336341,0.3565803965155346,0.4026785139475947,0.3654995594306319
0.0,0.82,0.5,0.03628661498407138,0.11218382655382936,0.42885082177521544,0.629499707947393
0.0,0.825,0.5,0.06503185863440542,0.31078200275900214,0.380177005193812,0.20677503261706548
0.0,0.83,0.5,0.08338337007159898,0.7545064629010791,0.3680252359219954,0.8924120147299045
0.0,0.835,0.5,0.0601045946539932,0.3396720065822526,0.5141359369312919,0.149222642538101
0.0,0.84,0.5,0.0768149392346911,0.2630812671788287,0.3966103826438374,0.24583040504220255
0.0,0.845,0.5,0.12026884047617827,0.49018303150338,0.3986371021197611,0.35147752144145394
0.0,0.85,0.5,0.029260837688605375,0.7154267102307897,0.4008391410790662,0.4562018638405848
0.0,0.855,0.5,0.04064022288387842,0.3594390802907691,0.528032112634534,0.8871690060562323
0.0,0.86,0.5,0.057675521658815565,0.4715768686214008,0.3596350716605836,0.7135491380933454
0.0,0.865,0.5,0.09227552057023089,0.8950132313770622,0.4052249038645293,0.8710880162730656
0.0,0.87,0.5,0.037798557275047884,0.2878161734464101,0.44734030300794,0.9427377003421239
0.0,0.875,0.5,0.083945842685167,0.15288152818257325,0.5884469326753514,0.9088109167563001
0.0,0.88,0.5,0.02581984412405619,0.9710083349989626,0.3850774225033795,0.9671465440825577
0.0,0.885,0.5,0.027669396377266738,0.5729658293115886,0.4607247396795383,0.9506246069131516
0.0,0.89,0.5,0.07213476614047941,0.6606375080240681,0.519953343165082,0.6864662207234615
0.0,0.895,0.5,0.09708203932492235,0.3999999999998588,0.3710777377807869,0.26510624657455656
0.0,0.9,0.5,0.0721347661406175,0.539362491976266,0.4009947087312201,0.4641120538384424
0.0,0.905,0.5,0.09160037164605213,0.23903388312289683,0.3786652752484414,0.2451683685351866
0.0,0.91,0.5,0.046262743610845425,0.836294998425881,0.38507457689252406,0.7447249669075726
0.0,0.915,0.5,0.05498404971620844,0.36425476471073126,0.3698215958450089,0.3578734537424045
0.0,0.92,0.5,0.06701576617181366,0.05223073473645113,0.3779496888173073,0.8802481786117414
