input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase
0.0,0.75,0.5,0.031209686471106793,0.32965453110811027,NaN,NaN
0.0,0.755,0.5,0.02122160682498428,0.9918845148230976,NaN,NaN
0.0,0.76,0.5,0.02529290852963033,0.2289916650010736,NaN,NaN
0.0,0.765,0.5,0.0029775108928505084,0.5000000000039635,NaN,NaN
0.0,0.77,0.5,0.01675163501314991,0.1270341706879404,NaN,NaN
0.0,0.775,0.5,0.02283723092256656,0.7671705951758837,NaN,NaN
0.0,0.78,0.5,0.0342690685570391,0.843083635118665,NaN,NaN
0.0,0.785,0.5,0.01846094623568426,0.21542671023054716,NaN,NaN
0.0,0.79,0.5,0.01675163501319108,0.3270341706879854,NaN,NaN
0.0,0.795,0.5,0.04725952484163365,0.24171499470624208,NaN,NaN
0.0,0.8,0.5,0.039627354845589165,0.7499999999998117,NaN,NaN
0.0,0.805,0.5,0.020408163265284256,0.39999999999975494,NaN,NaN
0.0,0.81,0.5,0.028790958567712674,0.19999999999986712,NaN,NaN
0.0,0.815,0.5,0.025225877091817523,0.7000000000000769,NaN,NaN
0.0,0.82,0.5,0.03553796664175246,0.9789916650015565,NaN,NaN
0.0,0.825,0.5,0.05454237476561908,0.7000000000000703,NaN,NaN
0.0,0.83,0.5,0.012612938545889067,0.3999999999994461,NaN,NaN
0.0,0.835,0.5,0.03370904143229405,0.49999999999987393,NaN,NaN
0.0,0.84,0.5,0.040816326530623455,0.699999999999922,NaN,NaN
0.0,0.845,0.5,0.036197305314288816,0.23282940482398626,NaN,NaN
0.0,0.85,0.5,0.054542374765590276,0.6000000000003244,NaN,NaN
0.0,0.855,0.5,0.04477002378646798,0.6270341706881716,NaN,NaN
0.0,0.86,0.5,0.03881863331813001,0.2499999999996362,NaN,NaN
0.0,0.865,0.5,0.032153373300596,0.33781617344653253,NaN,NaN
0.0,0.87,0.5,0.054044293533382484,0.7690039512341953,NaN,NaN
0.0,0.875,0.5,0.04326059943234281,0.30644047916692885,NaN,NaN
