pulse_time,phase_shift
0.0,-0.009900990099011468
0.03448275862069123,-0.049504950495050305
0.06896551724137895,-0.06930693069306973
0.10344827586207019,-0.08910891089108915
0.1379310344827579,-0.1287128712871315
0.17241379310344912,-0.15841584158415886
0.20689655172413685,-0.1782178217821783
0.24137931034482807,-0.2277227722772286
0.2758620689655158,-0.21782178217822065
0.310344827586207,-0.2574257425742595
0.34482758620689824,-0.3069306930693098
0.37931034482758597,-0.3168316831683177
0.4137931034482772,-0.36633663366336805
0.4482758620689649,-0.40594059405940686
0.48275862068965614,-0.4554455445544572
0.5172413793103439,-0.4752475247524766
0.5517241379310351,0.43564356435643775
0.5862068965517228,0.40594059405940686
0.620689655172414,0.3861386138613875
0.6551724137931018,0.3168316831683177
0.6896551724137929,0.2772277227722789
0.7241379310344842,0.2277227722772286
0.7586206896551719,0.1782178217821783
0.7931034482758632,0.15841584158415886
0.8275862068965508,0.10891089108910856
0.8620689655172421,0.06930693069306973
0.8965517241379298,0.03960396039603884
0.9310344827586211,0.0
0.9655172413793087,0.0
1.0,0.0
