pulse_time,phase_shift
0.0,-0.02970297029702737
0.03448275862068771,-0.049504950495050305
0.06896551724137895,-0.07920792079207768
0.10344827586206666,-0.10891089108910856
0.1379310344827579,-0.128712871287128
0.17241379310344912,-0.15841584158415886
0.20689655172413685,-0.18811881188118623
0.24137931034482807,-0.2277227722772286
0.2758620689655158,-0.24752475247524802
0.310344827586207,-0.2970297029702983
0.34482758620689474,-0.33663366336633715
0.37931034482758597,-0.36633663366336805
0.4137931034482772,-0.4158415841584148
0.4482758620689649,-0.4554455445544572
0.48275862068965614,0.46534653465346515
0.5172413793103439,0.4257425742574263
0.5517241379310351,0.3861386138613875
0.5862068965517228,0.33663366336633715
0.620689655172414,0.2970297029702983
0.6551724137931018,0.27722772277227536
0.6896551724137929,0.2277227722772286
0.7241379310344842,0.18811881188118623
0.7586206896551719,0.15841584158415886
0.7931034482758632,0.13861386138613946
0.8275862068965508,0.10891089108910856
0.8620689655172421,0.07920792079207768
0.8965517241379298,0.05940594059405826
0.9310344827586211,0.02970297029702737
0.9655172413793123,-0.009900990099007951
1.0,-0.02970297029702737
