pulse_time,phase_shift
0.0,0.03999999999999915
0.03448275862069039,0.0
0.06896551724137723,-0.030000000000001137
0.10344827586206762,-0.05000000000000071
0.137931034482758,-0.07000000000000028
0.1724137931034484,-0.120000000000001
0.2068965517241388,-0.15000000000000213
0.24137931034482563,-0.1700000000000017
0.275862068965516,-0.1999999999999993
0.3103448275862064,-0.240000000000002
0.3448275862068968,-0.28000000000000114
0.3793103448275872,-0.3099999999999987
0.413793103448274,-0.35999999999999943
0.4482758620689644,-0.40000000000000213
0.4827586206896548,-0.4499999999999993
0.5172413793103452,-0.490000000000002
0.5517241379310356,0.4800000000000004
0.5862068965517224,0.4299999999999997
0.6206896551724128,0.370000000000001
0.6551724137931032,0.33999999999999986
0.6896551724137936,0.3000000000000007
0.724137931034484,0.26000000000000156
0.7586206896551708,0.23000000000000043
0.7931034482758612,0.1999999999999993
0.8275862068965516,0.1700000000000017
0.862068965517242,0.14000000000000057
0.8965517241379288,0.120000000000001
0.9310344827586192,0.08999999999999986
0.9655172413793096,0.05999999999999872
1.0,0.030000000000001137
