pulse_time,phase_shift
0.0,0.0
0.03448275862069111,-0.009900990099011433
0.0689655172413787,-0.019801980198019348
0.10344827586206981,-0.039603960396038695
0.1379310344827574,-0.04950495049505013
0.1724137931034485,-0.04950495049505013
0.20689655172413612,-0.06930693069306948
0.24137931034482724,-0.06930693069306948
0.27586206896551835,-0.06930693069306948
0.3103448275862059,-0.07920792079208092
0.344827586206897,-0.07920792079208092
0.37931034482758463,-0.06930693069306948
0.41379310344827575,-0.06930693069306948
0.44827586206896336,-0.039603960396038695
0.48275862068965447,-0.029702970297030784
0.5172413793103455,0.0
0.5517241379310331,0.029702970297030784
0.5862068965517243,0.039603960396038695
0.6206896551724118,0.04950495049505013
0.655172413793103,0.06930693069306948
0.6896551724137906,0.06930693069306948
0.7241379310344817,0.06930693069306948
0.7586206896551728,0.04950495049505013
0.7931034482758603,0.05940594059405805
0.8275862068965515,0.04950495049505013
0.8620689655172391,0.039603960396038695
0.8965517241379302,0.029702970297030784
0.9310344827586178,0.019801980198019348
0.9655172413793089,0.0
1.0,0.0
