pulse_time,phase_shift
0.0,0.00999999999999801
0.03448275862069039,-0.00999999999999801
0.06896551724138078,-0.04999999999999716
0.10344827586206762,-0.0799999999999983
0.137931034482758,-0.08999999999999986
0.1724137931034484,-0.14000000000000057
0.2068965517241388,-0.16999999999999815
0.24137931034482918,-0.2099999999999973
0.275862068965516,-0.23999999999999844
0.3103448275862064,-0.2799999999999976
0.3448275862068968,-0.29999999999999716
0.3793103448275872,-0.35999999999999943
0.4137931034482776,-0.3999999999999986
0.4482758620689644,-0.4299999999999997
0.4827586206896548,-0.46999999999999886
0.5172413793103452,0.4800000000000004
0.5517241379310356,0.4499999999999993
0.586206896551726,0.39000000000000057
0.6206896551724128,0.35999999999999943
0.6551724137931032,0.3099999999999987
0.6896551724137936,0.259999999999998
0.724137931034484,0.23000000000000043
0.7586206896551744,0.1999999999999993
0.7931034482758612,0.17999999999999972
0.8275862068965516,0.14999999999999858
0.862068965517242,0.11999999999999744
0.8965517241379324,0.08999999999999986
0.9310344827586228,0.04999999999999716
0.9655172413793096,0.03999999999999915
1.0,0.0
