pulse_time,phase_shift
0.0,0.009900990099007951
0.03448275862068771,0.0
0.06896551724137895,-0.009900990099007951
0.10344827586206666,-0.03960396039603884
0.1379310344827579,-0.03960396039603884
0.1724137931034456,-0.05940594059405826
0.20689655172413685,-0.06930693069306973
0.24137931034482807,-0.05940594059405826
0.2758620689655158,-0.05940594059405826
0.310344827586207,-0.08910891089108915
0.34482758620689474,-0.07920792079207768
0.37931034482758597,-0.07920792079207768
0.4137931034482737,-0.05940594059405826
0.4482758620689649,-0.03960396039603884
0.48275862068965614,-0.01980198019801942
0.5172413793103439,0.03960396039603884
0.5517241379310351,0.06930693069306973
0.5862068965517228,0.08910891089108915
0.620689655172414,0.0990099009900971
0.6551724137931018,0.08910891089108915
0.6896551724137929,0.08910891089108915
0.7241379310344842,0.08910891089108915
0.7586206896551719,0.07920792079207768
0.7931034482758632,0.05940594059405826
0.8275862068965508,0.05940594059405826
0.8620689655172421,0.04950495049504679
0.8965517241379298,0.03960396039603884
0.9310344827586211,0.02970297029702737
0.9655172413793123,0.009900990099007951
1.0,0.0
