input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase,winding_number
0.0,0.75,0.5,0.145131758775537,0.7000000000000139,0.4409688031679567,0.8339711439056157,1.3307089488365487
0.0,0.755,0.5,0.021179449131041545,0.3569163648813253,0.3390038848414099,0.3308886296729383,1.3246410548213468
0.0,0.76,0.5,0.02040816326529582,0.6000000000003234,0.365556080775009,0.30016105799139864,1.3119491031734731
0.0,0.765,0.5,0.01453085056017055,0.9500000000000348,0.30330061211334713,0.2090900076920171,1.3043155401896513
0.0,0.77,0.5,0.024491052178842,0.04999999999972862,0.5193104056852295,0.987053073434258,1.2995543019041116
0.0,0.775,0.5,0.014827398530668333,0.44999999999976603,0.3470355806704953,0.7836627592421974,1.29117297818215
0.0,0.78,0.5,0.00916383625673272,0.14999999999985533,0.2975760477585785,0.2148380946229073,1.2826441736550276
0.0,0.785,0.5,0.09114083711900832,0.4789916650013423,0.32581377085728686,0.8458735877249107,1.2704785463585024
0.0,0.79,0.5,0.020833333333317567,0.5000000000002474,0.33096166418507733,0.5964614664118715,1.2637550574094238
0.0,0.795,0.5,0.024491052178899582,0.9500000000000473,0.29876550420242814,0.5166588503008549,1.2555511966972512
0.0,0.8,0.5,6.151707144517428e-14,0.7565663392127098,0.5320000776752863,0.9321071998557034,1.2513102365211668
0.0,0.805,0.5,0.027104714818471296,0.0270341706879395,0.22078106373724488,0.33400502012066097,1.2416277889884497
0.0,0.81,0.5,0.025225877091834027,0.6999999999999234,0.2688189184551255,0.5592609614356503,1.2314935328891277
0.0,0.815,0.5,0.04081632653063044,0.9000000000001244,0.29743161542130603,0.9754631349452199,1.2237225281603117
0.0,0.82,0.5,0.052025250853256697,0.9621838265535255,0.30036736327405017,0.03695510832517848,1.2185226019214634
0.0,0.825,0.5,0.04385634983164606,0.47296582931235165,0.340753541165448,0.42451172876710463,1.2126084349390143
0.0,0.83,0.5,0.012612938545884736,0.6999999999990353,0.2816443615302304,0.05854348275743585,1.2042619697036663
0.0,0.835,0.5,0.02083333333334499,0.8999999999999287,0.32742439943729196,0.7928676095287442,1.1988829554573335
0.0,0.84,0.5,0.02399123478744869,0.6499999999999339,0.28510548974713334,0.6011732698270236,1.1905836119324524
0.0,0.845,0.5,0.05342926507650719,0.400000000000046,0.32623176849435465,0.9398613176108471,1.1839898958665
0.0,0.85,0.5,0.042703892674379546,0.7351496558654919,0.36481284680921183,0.872519656472261,1.1738331262175494
0.0,0.855,0.5,0.02040816326536516,0.10000000000027817,0.38446044709563765,0.3308721813610429,1.1669142713423692
0.0,0.86,0.5,0.014827398530759695,0.15000000000014613,0.2896772229070291,0.320498359523873,1.1627337129859063
0.0,0.865,0.5,0.04563404035716563,0.7999999999998019,0.35339312268120854,0.7692289833189159,1.1536269931796401
0.0,0.87,0.5,0.04385634983160036,0.1729658293118291,0.36603968266212183,0.09667642583759992,1.1474896627065692
0.0,0.875,0.5,0.05456657303572571,0.30000000000000526,0.42250090491391307,0.831522990385943,1.1429907672866695
0.0,0.88,0.5,0.052025250853258494,0.7378161734468041,0.38147062587391156,0.7926329424558238,1.1339311832123955
0.0,0.885,0.5,0.0640637631599081,0.18154063358964137,0.3648611404484763,0.16318682189384293,1.1281839858504625
0.0,0.89,0.5,0.03149718200879289,0.8621838265539388,0.3794750995786641,0.6728467221735822,1.1243612471101563
0.0,0.895,0.5,0.07537570809898654,0.7999999999998105,0.30962944476139354,0.755901838172386,1.115145762284839
0.0,0.9,0.5,0.07918716616008342,0.7184593664103118,0.34929171584657603,0.40533897616481884,1.1118979263199598
0.0,0.905,0.5,0.012612938545902824,1.1073005067998537e-13,0.30109788238901497,0.897665360320913,1.103155180342035
0.0,0.91,0.5,0.039627354845598387,0.9500000000000858,0.3565445548219118,0.6953061845056652,1.09769295306353
0.0,0.915,0.5,0.13305524246096476,0.5528815281826296,0.3275876217366557,0.38419417569772135,1.092119334383664
0.0,0.92,0.5,1.3733905298355232e-13,0.8875768970868553,0.29775962695403885,0.21704106157023245,1.0820335392026381
0.0,0.925,0.5,0.03302110181114094,0.6999999999995744,0.3192810994782747,0.7322127592563159,1.0838696061078663
0.0,0.93,0.5,0.0786551421684331,0.7243676531064392,0.3134855519000493,0.6998823005957721,1.0731171271771536
0.0,0.935,0.5,0.08246069304864379,0.2621838265532588,0.3180712105509687,0.30388474545191524,1.069133715617248
0.0,0.94,0.5,0.033021101811261035,0.8000000000000276,0.3476150990411688,0.032723385302325485,1.0631295714382343
0.0,0.945,0.5,0.07400390024886758,0.8899339920801317,0.3556150631621474,0.8256538529765471,1.056662402400476
0.0,0.95,0.5,0.14516610393323315,0.45691636488145004,0.344761224808781,0.4384193785833521,1.0524657986554509
0.0,0.955,0.5,0.0882514161977483,0.9999999999997139,0.35184272598710786,0.006271879098614564,1.0448812024893657
0.0,0.96,0.5,0.020408163265427746,0.20000000000004264,0.3667341161255483,0.898253710880216,1.0414570402104846
0.0,0.965,0.5,0.16569994116286282,0.6696519585965516,0.3423436506450264,0.6691030988433173,1.033763281041631
0.0,0.97,0.5,0.2219557023324664,0.22797907427565725,0.3270875877716359,0.2428966266473701,1.029518520885231
0.0,0.975,0.5,0.09540483889513915,0.7751641682931278,0.2851699263947961,0.7879093472394066,1.0230149033401281
0.0,0.98,0.5,0.16731555422582828,0.9537078464920097,0.2906019928774015,0.9594764370194818,1.0187797219797428
0.0,0.985,0.5,0.5233679540666212,0.5619707038292473,0.2622761286282261,0.5637291498056184,1.0133790116628423
0.0,0.99,0.5,0.7172301759814497,0.20532470069221764,0.25162036010778593,0.20613647592012432,1.0093453983522247
0.0,0.995,0.5,0.9855782468290322,0.6077514567487395,0.27681056716875097,0.6478775472042747,0.9977060700737254
0.0,1.0,0.5,1.0,0.5,0.5035323433190698,0.49917353463988107,1.000000573163573
0.0,1.005,0.5,0.49634374890719574,0.9842680531691237,0.16554362901856404,0.9888122812152419,0.9863532181261245
0.0,1.01,0.5,0.6092139281212904,0.7527214492427794,0.349740464733002,0.738992262506152,0.9898274986918904
0.0,1.015,0.5,0.27610600289939013,0.36717059517612627,0.3729919362606378,0.3699530958218156,0.9833148428022085
0.0,1.02,0.5,0.012875708099189765,0.3000000000041972,0.37647157413278753,0.49693463243538133,0.9797589030699382
0.0,1.025,0.5,0.1689700428386615,0.12364613603490437,0.31985559908831107,0.11323633093052568,0.9730482294414788
0.0,1.03,0.5,0.19501849062949828,0.6795311681525916,0.29795028943990454,0.671329657187541,0.9689858906149083
0.0,1.035,0.5,0.15804993722301763,0.39702690374719546,0.27755707182991013,0.43269105245922856,0.9637875416040513
0.0,1.04,0.5,0.02501213839542112,0.24999999999945538,0.2951764473587564,0.43329897581849436,0.9611216138723688
0.0,1.045,0.5,0.07558896017064663,0.2729658293123572,0.2922513217682309,0.3587583283822092,0.9535949601123309
0.0,1.05,0.5,0.09556873317419054,0.7430836351185894,0.26474032430029015,0.7098271447668638,0.9521700541512257
0.0,1.055,0.5,0.11801792492048277,0.5040683413759505,0.2630829404239378,0.5622384148486874,0.9453327771238338
0.0,1.06,0.5,0.07334167267314577,0.382829404823968,0.29333511325129663,0.4603731244296012,0.9432007216576502
0.0,1.065,0.5,0.06377455654851769,0.4671705951761444,0.4925671268271322,0.49150525345383006,0.9364858958813633
0.0,1.07,0.5,0.043113012687138366,0.18154063358975012,0.22641540234903268,0.4415541659278374,0.9318989194215627
0.0,1.075,0.5,0.1243774381534105,0.566320874400476,0.3594080915894623,0.5525476648906834,0.9287393527287647
0.0,1.08,0.5,0.15806975761616826,0.45691636488110815,0.2867990230655045,0.5225234861896269,0.9236131421467574
0.0,1.085,0.5,0.05155347702352699,0.484573289769698,0.3865476161709861,0.49138298096062805,0.9214147384772046
0.0,1.09,0.5,0.09090909090907615,0.5999999999998935,0.45076348542596806,0.5823225550259654,0.9151427241920189
0.0,1.095,0.5,0.05183425848970102,0.46845936641050984,0.31712466140054413,0.5234029681098474,0.9131947223819172
0.0,1.1,0.5,0.10066420425840637,0.5049867686228584,0.35985424982811653,0.5050336866714608,0.9083645592022589
0.0,1.105,0.5,0.14059809858625918,0.36592668725744887,0.3581113594929935,0.4444988918285528,0.9026901421341984
0.0,1.11,0.5,0.08759322650577345,0.47563234689323913,0.4385502674507563,0.5377903964249049,0.8998972588958188
0.0,1.115,0.5,0.10223631920960162,0.34308363511862056,0.2813132074973311,0.5144897682675733,0.8933752569267692
0.0,1.12,0.5,0.10550963685579094,0.5417149947058708,0.31676000391602094,0.586091293514708,0.892250871563519
0.0,1.125,0.5,0.14671151716155928,0.3607820027586174,0.32050071253106577,0.4827934636599471,0.8874616261026146
0.0,1.13,0.5,0.1737169979883384,0.35096060269409457,0.3125114357651558,0.4310083691676741,0.8820388860434573
0.0,1.135,0.5,0.10034562766364429,0.3917149947059562,0.2774817820098332,0.4787248568401382,0.8814575341167633
0.0,1.14,0.5,0.11323433548557801,0.45244134513541695,0.4062536165705325,0.5101685603863451,0.8745739859394411
0.0,1.145,0.5,0.11309475162488858,0.4121838265532586,0.33076050361122966,0.5333661968199657,0.8738218094176039
0.0,1.15,0.5,0.15153518598000704,0.5909108243530357,0.36299490841449433,0.5763152254070822,0.8689523514746794
0.0,1.155,0.5,0.18106640475482222,0.48004379750526704,0.3392166153173612,0.5099592820280854,0.8630130680771588
0.0,1.16,0.5,0.13237288014153958,0.37666298791075126,0.3465804911796726,0.43244700034042505,0.8627313164076383
0.0,1.165,0.5,0.12641898508066357,0.5808998085654685,0.41664033540856743,0.5268615203992761,0.8565177580448847
0.0,1.17,0.5,0.13416264693318658,0.39751863657956565,0.24166915613550877,0.46943231691272064,0.8561698893375405
0.0,1.175,0.5,0.1690411807620568,0.49484340351521694,0.3373295397852019,0.5345044493816513,0.8503286636577965
0.0,1.18,0.5,0.1880594564031008,0.560327993417558,0.3152198438653698,0.5512904503165421,0.8461057124111325
0.0,1.185,0.5,0.11839273088413012,0.49999999999996714,0.3382116183242356,0.523487249848778,0.8422783350077342
0.0,1.19,0.5,0.12960395439775002,0.3932734755130582,0.3519200308377729,0.44638583915356844,0.840179926257484
0.0,1.195,0.5,0.15183984947137316,0.4845732897697819,0.32006465866325173,0.4708070284722205,0.8355326767690096
0.0,1.2,0.5,0.20000000000003154,0.4000000000000896,0.4436574304748494,0.4533135548875072,0.8337097809601136
0.0,1.205,0.5,0.1727401331954904,0.5357452352893427,0.3400031839291805,0.5611332023860611,0.8294849480858857
0.0,1.21,0.5,0.19361481374716122,0.507468132043299,0.3699256607593122,0.503137314379621,0.8248534160200242
0.0,1.215,0.5,0.1574255297007506,0.4548277670313669,0.31985229291642103,0.5451336710482753,0.8230768542690285
0.0,1.22,0.5,0.09512762465266293,0.37467780190969846,0.32114837366086013,0.44406152989007724,0.8183947646876776
0.0,1.225,0.5,0.16820677347099247,0.4321044320298743,0.29059825656419946,0.4568746330231796,0.8147166442341494
0.0,1.23,0.5,0.1729706754774463,0.45450646290149216,0.3943012423323798,0.47992364947740246,0.8134142512153358
0.0,1.235,0.5,0.1627155119360636,0.42965453110799656,0.33288089074614247,0.5347405415122828,0.8096684183477996
0.0,1.24,0.5,0.2362139147744313,0.38353996131714035,0.3258199423309657,0.5314415922236397,0.8049113047022113
0.0,1.245,0.5,0.24405724066476578,0.4436114075825023,0.3058216742052702,0.5455665303196295,0.8030361658831836
0.0,1.25,0.5,0.2532585886689558,0.27444154651355235,0.34855565867950594,0.4843178111724379,0.799933947429986
0.0008,0.75,0.5,0.145131758775537,0.7000000000000139,0.42990384655083835,0.8076450356051069,1.3306243229331842
0.0008,0.755,0.5,0.021179449131041545,0.3569163648813253,0.33503365155868065,0.1659625666707878,1.3246720187858847
0.0008,0.76,0.5,0.027104714818451368,0.6729658293122216,0.3685470474527019,0.2856368629878304,1.3119238824144526
0.0008,0.765,0.5,0.004721359550000126,0.7000000000022383,0.29589042098431634,0.23849967436702552,1.304395214182768
0.0008,0.77,0.5,0.024491052178842,0.04999999999972862,0.5153035851133455,0.9905114792818228,1.2996621223399945
0.0008,0.775,0.5,0.022371164985353544,0.4671705951758199,0.3431382354812419,0.8228038579116747,1.2912012192633764
0.0008,0.78,0.5,0.020408163265308057,0.2999999999999042,0.3042811377525923,0.2198101486648944,1.2825660817691578
0.0008,0.785,0.5,0.09114083711900832,0.4789916650013423,0.3259415714428226,0.4052879196036791,1.2703580220722832
0.0008,0.79,0.5,0.03962735484561603,0.4500000000001123,0.32834006095653656,0.5189730636060794,1.263670278184647
0.0008,0.795,0.5,0.033709041432297054,0.8000000000001111,0.2985909824476583,0.5056810451790299,1.2552697792990986
0.0008,0.8,0.5,0.025751416197875448,0.40000000000000424,0.4729450140345629,0.8641920998495118,1.251252270140741
0.0008,0.805,0.5,0.01946632903125393,0.16218382655308355,0.23030763236647497,0.3685683575799069,1.2417020699197376
0.0008,0.81,0.5,0.016751635013169137,0.6270341706880004,0.2728529545554071,0.5160550543362985,1.231352856386366
0.0008,0.815,0.5,0.012612938545925777,0.0999999999998103,0.2990635237791816,0.8936505218007902,1.2239515880869165
0.0008,0.82,0.5,0.032153373300572344,0.9621838265534928,0.3210762152952642,0.07848606464808751,1.2182703109349193
0.0008,0.825,0.5,0.056328135102689324,0.47899166500151025,0.3319240436036014,0.4575085467821476,1.2124874235867307
0.0008,0.83,0.5,0.020408163265325616,0.5999999999993764,0.28007127543313487,0.08397432301321725,1.2042043977083525
0.0008,0.835,0.5,0.024491052178870626,0.9499999999998958,0.31964804177017214,0.7810627632677427,1.1985553305074665
0.0008,0.84,0.5,0.07026487035449296,0.45545730206623647,0.2752048541931648,0.547813269648515,1.1905041525419595
0.0008,0.845,0.5,0.05342926507650719,0.400000000000046,0.33218331027581505,0.8657191748031976,1.1840528026811554
0.0008,0.85,0.5,0.042703892674379546,0.7351496558654919,0.3505335577143208,0.8662232682232573,1.1739108592009957
0.0008,0.855,0.5,0.03149718200875136,0.062183826553563346,0.3822702574835548,0.3139335442349829,1.1670345758010428
0.0008,0.86,0.5,0.03149718200877489,0.3378161734460557,0.3039179812144641,0.2987164384865768,1.162530758922031
0.0008,0.865,0.5,0.033021101811253534,0.7999999999998022,0.3538315737349213,0.7421646709450977,1.1535930276865305
0.0008,0.87,0.5,0.03149718200868731,0.23781617344661304,0.35299677622101794,0.017810748593921774,1.1475664474377403
0.0008,0.875,0.5,0.04497770092262276,0.32635386396496524,0.4098892543434001,0.8299619372962426,1.1430660973446414
0.0008,0.88,0.5,0.07145539359386265,0.6935595208332018,0.3770381307173657,0.7835223872946642,1.1338510428621567
0.0008,0.885,0.5,0.05342926507654142,0.20000000000015808,0.35034070100967407,0.1701984492809059,1.1281317034160931
0.0008,0.89,0.5,0.020408163265388534,0.9000000000003465,0.35764451287260896,0.6528213340762599,1.12436661069256
0.0008,0.895,0.5,0.08417862415385931,0.762183826553182,0.30192830013700794,0.7583271631036657,1.115129035352502
0.0008,0.9,0.5,0.08260130909722294,0.6945426979334669,0.3234852703911573,0.5688318914791586,1.111913420559409
0.0008,0.905,0.5,0.012612938545902824,1.1073005067998537e-13,0.28394055249709105,0.7566964720397943,1.1033425404261932
0.0008,0.91,0.5,0.039627354845598387,0.9500000000000858,0.3349185769100016,0.72468770517784,1.0975441393627814
