input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase,winding_number
0.0,0.75,0.5,0.08688938014246052,0.8195726727882329,0.9118006943571644,0.9333868104252306,1.3303026838387546
0.0,0.755,0.5,0.016587285833881766,0.25545730206617745,0.8609456415638328,0.9509814271923623,1.3249056604262865
0.0,0.76,0.5,0.016751635013144337,0.8729658293123643,0.8562112512444665,0.9722399122918965,1.312043919992978
0.0,0.765,0.5,0.02398077647832347,0.01845936641071897,0.8446905973957304,0.9974253311467965,1.3064542386519353
0.0,0.77,0.5,0.024491052178842,0.04999999999972862,0.9384421923733535,0.0018687329421188381,1.2986549973007881
0.0,0.775,0.5,0.037838815637718584,0.299999999999682,0.8591651978564779,0.05393118239129921,1.2908520039073887
0.0,0.78,0.5,0.015590449438780888,0.2999999999999172,0.8671167130001808,0.061722371250721365,1.2828347769365223
0.0,0.785,0.5,0.06604220362242559,0.40000000000018326,0.865027744292938,0.9365932326576709,1.2703616414377974
0.0,0.79,0.5,3.698293551637131e-14,0.9727010692356136,0.8388389572769906,0.9968596211490107,1.2643522215460778
0.0,0.795,0.5,0.03370904143231112,0.8000000000003266,0.8237882324360577,0.9629565232645505,1.2552562258939193
0.0,0.8,0.5,6.151707144517428e-14,0.7565663392127098,0.9186150423042132,0.0030703329201796055,1.2511235187111025
0.0,0.805,0.5,0.033021101811249724,0.19999999999992282,0.8046522815387372,0.07318654798237091,1.2428687703817718
0.0,0.81,0.5,0.03959358308004617,0.7184593664103777,0.8293129665468546,0.008056399815683114,1.2312474957674353
0.0,0.815,0.5,0.012612938545943116,0.9000000000002594,0.8658071982752441,0.9504565390294,1.2243722197804783
0.0,0.82,0.5,0.04658474953122397,2.58147489699691e-13,0.8543456728187467,0.9416541446152069,1.2182423706600947
0.0,0.825,0.5,0.023991234787414994,0.5500000000002239,0.8700487879328018,0.9874958797105982,1.2125187570561307
0.0,0.83,0.5,0.012612938545999108,0.3999999999999402,0.854458886166898,0.01863241441686773,1.2045474310982325
0.0,0.835,0.5,0.033709041432282545,0.899999999999865,0.8315006328269817,0.9776492172721191,1.1956555515622187
0.0,0.84,0.5,0.05096351103992922,0.5378161734465592,0.8275561879063197,0.05378727423379741,1.1908270050843555
0.0,0.845,0.5,0.043856349831611775,0.27296582931196894,0.8705227693943922,0.9471312835573501,1.1839338661558438
0.0,0.85,0.5,0.021963671275624715,0.7210083349989193,0.8848985365392887,0.903671650730951,1.1735457908922227
0.0,0.855,0.5,0.03149718200876695,0.1378161734468571,0.8589724242842341,0.9978105714663426,1.167400729825416
0.0,0.86,0.5,0.007795224719309007,0.9000000000005991,0.8239911446394357,0.045681752816660856,1.162856002563707
0.0,0.865,0.5,0.039593583080064894,0.8184593664102516,0.8757210585575381,0.9328165612131862,1.1535503035571422
0.0,0.87,0.5,0.04629504474282999,0.1417149947058248,0.8638785824909935,0.07930655338441961,1.1476174966474249
0.0,0.875,0.5,0.05456657303572571,0.30000000000000526,0.9122043049839528,0.895642725830593,1.1430315146667296
0.0,0.88,0.5,0.05202525085326456,0.7378161734468239,0.8935041247224476,0.8851554631992776,1.1337007193558968
0.0,0.885,0.5,0.033021101811239684,0.10000000000034497,0.8844217179952468,0.05597310944092338,1.1278890607033893
0.0,0.89,0.5,0.012612938545999,0.800000000000817,0.8296290032794209,0.9110591769302885,1.1236484783679568
0.0,0.895,0.5,0.06250000000003021,0.7999999999997697,0.8475077744567026,0.9280805344774312,1.1150882880154385
0.0,0.9,0.5,0.05640677596938788,0.8999999999998156,0.8927050613629087,0.20274647913283417,1.1118663921559975
0.0,0.905,0.5,0.020408163265299067,0.7999999999998767,0.8669182311804398,0.0050245448304209045,1.1037447700587808
0.0,0.91,0.5,0.039627354845598387,0.9500000000000858,0.8169334014570063,0.9076402694870556,1.0974834035951557
0.0,0.915,0.5,0.06768622021134746,0.6107820027586146,0.8520297114084835,0.3425572625422851,1.092404543249323
0.0,0.92,0.5,0.015136302666884864,0.9500000000002423,0.8045506843399083,0.9751364417041564,1.084307836329939
0.0,0.925,0.5,0.020408163265369286,0.10000000000027032,0.8118039201760628,0.9782668970146314,1.0818546698091775
0.0,0.93,0.5,0.07660586760822159,0.6845732897694362,0.8557946866141174,0.7813944355809336,1.0725491225084713
0.0,0.935,0.5,0.08246069304864159,0.1378161734466191,0.8293088948265079,0.16132495040942124,1.0682208554336607
0.0,0.94,0.5,0.040816326530645014,0.8000000000000509,0.8656375978060104,0.9026623562448892,1.0635749011554048
0.0,0.945,0.5,0.08744550383484294,0.8690039512345256,0.8485741593226649,0.8877374476184748,1.0566167299973315
0.0,0.95,0.5,0.11167624397958616,0.500000000000188,0.8700543438179943,0.4438430044600302,1.0526927360925384
0.0,0.955,0.5,0.08515764571345362,0.022965829311671498,0.8614650612258102,0.011755281796339417,1.045346202932726
0.0,0.96,0.5,0.012612938546014304,0.2999999999991466,0.8918704471200749,0.9663924832925308,1.0415427382395668
0.0,0.965,0.5,0.13987963196436343,0.6999999999998984,0.8790632346128986,0.7107049293968113,1.0338370807111628
0.0,0.97,0.5,0.224043836656935,0.2808998085654498,0.86374018394706,0.2671759719764255,1.03005352191115
0.0,0.975,0.5,0.1413514290662558,0.8808998085655444,0.8439186767892071,0.8669416097343648,1.0244880816129147
0.0,0.98,0.5,0.06621769420449095,0.9710083349985893,0.8343352627121614,0.9705352384340675,1.019672292752837
0.0,0.985,0.5,0.37601398678449477,0.5835399613170349,0.8154280897021616,0.5886788248563402,1.013842215806113
0.0,0.99,0.5,0.6897186826239,0.2089622680994747,0.8220764302096397,0.2098146699755994,1.0097436441427579
0.0,0.995,0.5,0.9735603321036806,0.7157135987678378,0.7524955783053893,0.7158796914105398,1.0045416080912333
0.0,1.0,0.5,1.0,0.5,0.9211376420650668,0.49519769042482453,0.9999675425715161
0.0,1.005,0.5,0.8696768901041028,0.1395609906345506,0.7064086148883099,0.14465589915888324,0.9928310328479985
0.0,1.01,0.5,0.6215371227047823,0.7463134678667497,0.8634620682458228,0.7456082220402098,0.9898432542192153
