input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase,winding_number
0.0,0.75,0.5,0.039593583080045014,0.5815406335895192,0.09072410014335108,0.9862086311235588,1.322331482935269
0.0,0.755,0.5,0.015590449438777973,0.8000000000001144,0.1254655227964121,0.16375443755884522,1.3158170508540903
0.0,0.76,0.5,0.004817713826493183,0.8999999999996171,0.12687555745353973,0.021539335704035968,1.3029396687210557
0.0,0.765,0.5,0.025225877091813134,0.40000000000043295,0.11975298919758347,0.8953056054870561,1.29758353728322
0.0,0.77,0.5,0.03350327002636911,0.3270341706877192,0.10220943993330917,0.7521837889772349,1.2837641839425946
0.0,0.775,0.5,0.0361973053143265,0.6671705951757732,0.12850804246013256,0.29544573572636357,1.2807950740010101
0.0,0.78,0.5,0.005550291028515369,0.9499999999998494,0.12842555875595518,0.10782172017783417,1.2722870760181386
0.0,0.785,0.5,0.019466329031215295,0.8621838265535797,0.10752610681160775,0.955112019527536,1.2632789566996776
0.0,0.79,0.5,0.05632813510265808,0.1789916650012988,0.1130008805543395,0.12077162177373678,1.256112406932078
0.0,0.795,0.5,0.014827398530763088,0.6500000000002281,0.1112278309817191,0.13112913212725708,1.2447355995229423
0.0,0.8,0.5,0.032360679774992046,0.49999999999971323,0.10911574059396363,0.3939231678341208,1.2383310811650228
0.0,0.805,0.5,0.0252258770918504,0.9999999999997005,0.15263679547783401,0.04361278616559983,1.2352154247196705
0.0,0.81,0.5,0.062025910678540165,0.8696519585965593,0.14608038575198784,0.2687528624758787,1.2241785102391927
0.0,0.815,0.5,0.04385634983161754,0.27296582931200125,0.11244504644247603,0.02157017893283503,1.2145089724206963
0.0,0.82,0.5,0.0738374283418565,0.7000000000002884,0.12367638558311002,0.037203892031018225,1.208382288310126
0.0,0.825,0.5,0.012612938545973043,0.19999999999981574,0.1059279656448677,0.9572694251532906,1.2028246312928668
0.0,0.83,0.5,0.03302110181124646,0.09999999999968569,0.12124828997543127,0.008378864369588285,1.194893691888445
0.0,0.835,0.5,0.031497182008650426,0.6621838265534217,0.10801888536106091,0.10367622064946709,1.1845098094443434
0.0,0.84,0.5,0.04385634983161549,0.8729658293117648,0.11862369288308595,0.18922612882267828,1.1805466796976534
0.0,0.845,0.5,0.090055598438298,0.9345732897696613,0.10987098782019093,0.033520528809831036,1.1741862835457209
0.0,0.85,0.5,0.05096351103995258,0.43781617344697393,0.0934589866457276,0.10952397979774486,1.162767107006447
0.0,0.855,0.5,0.007795224719405079,0.19999999999887408,0.1475104691781304,0.30765652564355306,1.158428185526497
0.0,0.86,0.5,0.040816326530613956,0.9999999999997299,0.1126992591725543,0.998534611735256,1.1524901557619176
0.0,0.865,0.5,0.0378388156377226,0.39999999999981434,0.10821440927530604,0.03049047548667506,1.145426686887693
0.0,0.87,0.5,0.011176645457729974,0.015426710230146535,0.10803608464077306,0.07608014130668417,1.1389094425792938
0.0,0.875,0.5,0.020408163265307068,0.10000000000000099,0.10794659496106933,0.9000219104621564,1.1321195275790636
0.0,0.88,0.5,0.031497182008752816,0.5378161734467534,0.10936453312384732,0.11974964824791905,1.1253122759105627
