input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase,winding_number
0.0,0.75,0.5,0.10114850337002107,0.6402820973634158,0.18355290354692627,0.5606100361588252,1.3304815855988519
0.0,0.755,0.5,0.03066223274941601,0.3909108243533402,0.07495973311002241,0.14534590483219526,1.3240022189603096
0.0,0.76,0.5,0.039116449982171286,0.5696519585967865,0.10573432423180838,0.18411014234735532,1.3101602247909434
0.0,0.765,0.5,0.025225877091801456,0.3000000000002698,0.09354483010148877,0.571196071884264,1.2978406642725955
0.0,0.77,0.5,0.024491052178842,0.04999999999972862,0.26112283351630405,0.18402657135839676,1.3017616397020844
0.0,0.775,0.5,0.020408163265280367,0.4999999999998076,0.08596686957227244,0.6824298856031809,1.2928722228751834
0.0,0.78,0.5,0.10584442763946676,0.4014231490178895,0.07407697722031255,0.11952367517352902,1.1770099228746493
0.0,0.785,0.5,0.02040816326529276,0.10000000000017009,0.05724451314466613,0.945554811079336,1.2664803426409283
0.0,0.79,0.5,0.07271890502356035,0.40000000000013497,0.06493998988195485,0.7440417874949097,1.1589422525574955
0.0,0.795,0.5,0.012875708098972163,0.3000000000002076,0.080225206659429,0.48290062971006953,1.2654891927041696
0.0,0.8,0.5,0.012875708098921636,0.19999999999927928,0.27787762720486725,0.8497618831386352,1.2516953140164357
0.0,0.805,0.5,0.04385634983163521,0.027034170687783028,0.10381989395219494,0.06920937441689182,1.238234466420851
0.0,0.81,0.5,0.061107228339803796,0.4562755398570935,0.05375703958380256,0.36040250958252784,1.2438941832007708
0.0,0.815,0.5,0.10688742844458748,0.2464846716636312,0.05591377352137601,0.9944264485396884,1.2117712813258168
0.0,0.82,0.5,0.05739710089369142,0.4328294048244461,0.058674857895229714,0.13834941290499916,1.2050193651377872
0.0,0.825,0.5,0.05632813510266227,0.6210083349991421,0.07615471976171168,0.30536305030262584,1.2128695658461695
0.0,0.83,0.5,0.030867238368582708,0.8621838265530168,0.07020249969183624,0.2438110677186648,1.1681256091185939
0.0,0.835,0.5,0.047259524841680306,0.04171499470584461,0.11190239003789645,0.9587323924237441,1.204553286418362
0.0,0.84,0.5,0.03959358308005217,0.2815406335893564,0.06345884383785942,0.489952594997872,1.1907940695961476
0.0,0.845,0.5,0.03215337330056472,0.8621838265533642,0.07633839899295096,0.4477515681607267,1.189034756501725
0.0,0.85,0.5,0.07537570809898825,0.8000000000001855,0.1582480091217465,0.04897426783943785,1.1733135701872575
0.0,0.855,0.5,0.007795224719395527,0.8000000000006764,0.11861510337999348,0.28692816035856356,1.1625342410933093
0.0,0.86,0.5,0.02879095856763354,0.999999999999685,0.1038174753065919,0.9641085005899738,1.1714720427473653
0.0,0.865,0.5,0.028790958567711775,0.7999999999998482,0.08711194358159313,0.8295878775913876,1.1538719349219175
0.0,0.87,0.5,0.05082258023869985,0.14711847181731358,0.08231815563443716,0.8231342458697734,1.1473890118778802
0.0,0.875,0.5,0.020573425128969983,0.2642547647105912,0.13207170752838757,0.7498704547586148,1.143009238959158
0.0,0.88,0.5,0.0690963497990443,0.8107820027587386,0.09919947956884753,0.9574170515399872,1.1346079355808756
0.0,0.885,0.5,0.0499442408191022,0.2621838265534931,0.07900032391807026,0.26795868759172264,1.1336341640920817
0.0,0.89,0.5,0.015136302666836285,0.8500000000007579,0.12414127847945391,0.6934790847730742,1.1273470119285838
0.0,0.895,0.5,0.007795224719392873,0.5999999999992249,0.051121024689831096,0.17688501957241246,1.114335150648688
0.0,0.9,0.5,0.13513323180103573,0.5600660079199028,0.056686221055749414,0.37566626020183286,1.1175062532641045
0.0,0.905,0.5,0.04639812932113204,0.9845732897695753,0.04339649115970931,0.14833162437876604,1.0902531499765007
0.0,0.91,0.5,0.03962735484559642,0.15000000000014,0.10031792903558691,0.47670424740781336,1.1050317390588142
0.0,0.915,0.5,0.05400665169219477,0.48675207332475523,0.05978547534586108,0.6615353122548194,1.0904075994900577
0.0,0.92,0.5,0.02151543308621945,0.1789916650006192,0.13230060928179904,0.5134913257890051,1.077694175497553
