input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase,winding_number
0.0,0.75,0.5,0.06918253579119527,0.5663208744003515,0.09576752360928158,0.5669011100966457,1.3229112983329598
0.0,0.755,0.5,0.02334088426749733,0.45627553985754543,0.1020082052189442,0.5459030312562871,1.3150528688253305
0.0,0.76,0.5,0.05337796495125502,0.5221768249238153,0.08844881800694185,0.5539532855226138,1.3053470477467937
0.0,0.765,0.5,0.03547315822853874,0.3078554065364047,0.0950424175687656,0.5216501947276408,1.298895347545555
0.0,0.77,0.5,0.04099573696736308,0.1892179972409832,0.0694151649607391,0.6658645303776702,1.2826821523646788
0.0,0.775,0.5,0.039593583080049496,0.5184593664103485,0.07266535083906366,0.9869364619124513,1.2816050224221927
0.0,0.78,0.5,0.02398077647826158,0.41845936641049364,0.08102804465216835,0.9988269853630198,1.247033156586139
0.0,0.785,0.5,0.0340591289431791,0.7132479266754127,0.07450995652869812,0.5315622271385234,1.2659218624119817
0.0,0.79,0.5,0.03702715814697401,0.18781617344678272,0.07255312800069921,0.5655421023669733,1.257261862482511
0.0,0.795,0.5,0.027104714818543586,0.7270341706884031,0.06892685571009198,0.5907263281094085,1.2457060749741957
0.0,0.8,0.5,0.04480351900796735,0.4899339920796927,0.06086010396906149,0.21266184632239366,1.2383221207484167
0.0,0.805,0.5,0.02683879226036446,0.9554573020659741,0.08345355751824521,0.914323244768142,1.2341765400300855
0.0,0.81,0.5,0.07332704480827709,0.7637050015740701,0.0812787613445666,0.7236132988616719,1.2507772502813332
0.0,0.815,0.5,0.033021101811206,0.3000000000000758,0.06583454378217389,0.707625966779255,1.2169840973228658
0.0,0.82,0.5,0.06280986810562385,0.6500000000002365,0.07352519842898166,0.6827298874966878,1.2089280695100586
0.0,0.825,0.5,0.05105041653732109,0.9054573020667477,0.06238984733099241,0.17160051516059643,1.2029123181735628
0.0,0.83,0.5,0.017430652372382192,0.7000000000000224,0.07487678979925129,0.7063775097287934,1.194214778143887
0.0,0.835,0.5,0.050963511039965353,0.4378161734466202,0.0694763270419159,0.6875444639384212,1.1887260075110402
0.0,0.84,0.5,0.0496125347595821,0.39091082435309993,0.07402829624714351,0.06695497380263399,1.1796588882582881
0.0,0.845,0.5,0.06885136618295619,0.9828294048239968,0.06822222406004966,0.7505609475383717,1.1745444688681834
0.0,0.85,0.5,0.012612938545958803,0.6999999999997752,0.052083511880800515,0.9540615533275638,1.1184390098432868
0.0,0.855,0.5,0.012612938545901375,0.19999999999965606,0.08337049634594387,0.8054379120869172,1.158233668067698
0.0,0.86,0.5,0.04629504474292008,0.7582850052939635,0.07001613570209803,0.839077484291629,1.1528671737123246
0.0,0.865,0.5,0.031226233210231515,0.37703417068794354,0.0687697303943937,0.0420870756744844,1.1462895732410188
0.0,0.87,0.5,0.043260599432277405,0.9935595208328958,0.06915222395622622,0.1349524593956661,1.1393510699136304
0.0,0.875,0.5,0.05896343312827954,0.7248358317071665,0.06276386217455956,0.8462566436984926,1.132615510084936
0.0,0.88,0.5,0.0388186333181719,0.3500000000001976,0.06394931070545337,0.16178979897234985,1.1267931459248375
0.0,0.885,0.5,0.08805840794968199,0.4082850052942003,0.0667261978517869,0.7281597803501428,1.1178905196134048
0.0,0.89,0.5,0.0448035190079408,0.21006600792035612,0.06298980864126158,0.7733378000850701,1.1141576717052497
0.0,0.895,0.5,0.07383742834174775,0.6999999999999379,0.06804834067915454,0.27139208501489365,1.109943353693618
0.0,0.9,0.5,0.06702215519726641,0.6067265244868053,0.07083556109511653,0.7986430400102493,1.101631547935601
0.0,0.905,0.5,0.0640637631599072,0.21845936641043404,0.06817786176675648,0.07588859208182071,1.0971697653900914
0.0,0.91,0.5,0.11422417789599203,0.7336791255997366,0.06668759094155953,0.7634776830133535,1.088398355531545
0.0,0.915,0.5,0.047345029919527125,0.18457328976979043,0.06610081175311071,0.8606148429223116,1.084893126539295
0.0,0.92,0.5,0.04822372603817883,0.16592668725731038,0.07818037285838914,0.1697268786835159,1.0784029577059182
0.0,0.925,0.5,0.0992773453016772,0.5603279934175371,0.058976679420082896,0.8282792630044872,1.0711124870846287
0.0,0.93,0.5,0.06885136618286074,0.41717059517585386,0.06961817360700422,0.27015603996091486,1.070260364688074
0.0,0.935,0.5,0.13345444020393776,0.37976362401119157,0.06645287643336342,0.3346351856367066,1.0583810775789588
0.0,0.94,0.5,0.05856847029965817,0.06717059517613821,0.06596220928190295,0.9157490862391764,1.0547282356507837
0.0,0.945,0.5,0.20393270276718473,0.5897871216943777,0.07107807417915163,0.5523548399969649,1.0482599148301575
0.0,0.95,0.5,0.12462654928928803,0.8882867068906393,0.06819896641035329,0.9687607014187573,1.0438946904275972
0.0,0.955,0.5,0.13767053762510426,0.24549353709846167,0.06329535016064151,0.41891775315355556,1.038741212691545
0.0,0.96,0.5,0.19187485685988034,0.8961990629969336,0.05932997766222601,0.9533811832771452,1.0321844029635547
0.0,0.965,0.5,0.1931145239263198,0.44480161188935907,0.06914941824409483,0.43790076783197224,1.0279097016673227
0.0,0.97,0.5,0.09948625220799798,0.06874916539401635,0.07381252766823293,0.049869051102943006,1.0211174164310357
0.0,0.975,0.5,0.2357143726182684,0.16344852034019527,0.07499866032585586,0.12078776326158983,1.0191130987654444
0.0,0.98,0.5,0.5363162110131461,0.7348364678138073,0.07344369148254673,0.7248383044207267,1.01095519928744
0.0,0.985,0.5,0.8621151916847027,0.3511642466337681,0.06704896695063005,0.3273480989705877,1.0080920895464298
0.0,0.99,0.5,0.9716825322814017,0.9828512461893161,0.052020886046250714,0.9434889910415527,1.0008098704940902
0.0,0.995,0.5,0.9226059213396293,0.5581324977276099,0.07949059416056303,0.5682717884108582,0.9989774717427469
0.0,1.0,0.5,0.623126296509258,0.26944861745121895,0.06017915527698861,0.25276980111512226,0.990946209832167
0.0,1.005,0.5,0.5991116318829289,0.7771502819706189,0.09135798854758533,0.768373171967574,0.9908303815420749
