input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase,winding_number
0.0,0.75,0.5,0.03844732372865342,0.007247298670295443,0.1500475679992079,0.572483592415592,1.367294192470023
0.0,0.755,0.5,0.026941678594780142,0.05000000000011004,0.17153918683841582,0.5925708424750802,1.349843895701046
0.0,0.76,0.5,0.06503185863437821,0.23514965586535563,0.14528888921321462,0.6785076681424427,1.3067237007007555
0.0,0.765,0.5,0.036727501081709565,0.5000000000007951,0.15123734446368656,0.6417428869537871,1.314052876153137
0.0,0.77,0.5,0.07329891394735195,0.45986357551167106,0.08801724523708455,0.2656309639525685,1.301797821466173
0.0,0.775,0.5,0.10173575744363823,0.5486436235975691,0.03720283746987412,0.8928155444764024,1.3116384582167648
0.0,0.78,0.5,0.06514275417331493,0.6215768686216255,0.05607329351535624,0.7842962901415664,1.2935358177057112
0.0,0.785,0.5,0.09804201212189523,0.5189576973988287,0.10907876830924094,0.6077271208006312,1.3066086926228688
0.0,0.79,0.5,0.02029468345803224,0.7621838265536265,0.11641075544598446,0.6597958460654121,1.3020970376101486
0.0,0.795,0.5,0.01354961752237353,0.7671705951771203,0.11613243839183786,0.6262393576712861,1.2858982331801858
0.0,0.8,0.5,0.0750386948880613,0.25309465090633676,0.10932459652652209,0.6796950159665025,1.2266613459592541
0.0,0.805,0.5,0.0732989139474361,0.49420476586373674,0.1309832638497486,0.7094668153396464,1.2282847186012096
0.0,0.81,0.5,0.07992581089621292,0.5999999999999076,0.11918760132430685,0.732768303971423,1.2429026889412609
0.0,0.815,0.5,0.03186350327575379,0.37703417068811645,0.1781448026440456,0.6601885945610951,1.2336526898469244
0.0,0.82,0.5,0.007489529632331887,0.9999999999993102,0.15933092415962205,0.6431740305312807,1.2786178993652586
0.0,0.825,0.5,0.03476369506398376,0.7921445934641185,0.1528076741239088,0.6623084491358127,1.2423794598065563
0.0,0.83,0.5,0.08268051752078787,0.38599643878746037,0.12862113220397223,0.6912510539688672,1.2233946498062083
0.0,0.835,0.5,0.03371021417166703,0.5345732897696339,0.1606400248225988,0.6861555932095517,1.2321240042054091
0.0,0.84,0.5,0.02766939637718403,0.4270341706880037,0.13331608050096627,0.6955091685817321,1.2247815748990565
0.0,0.845,0.5,0.04858183334115097,0.12296582931196752,0.21274614631992522,0.6877512124719716,1.1650101956096193
0.0,0.85,0.5,0.0887458382087415,0.7411754915546179,0.1766368877458772,0.6795224046833053,1.2079517368412869
0.0,0.855,0.5,0.058963433128366785,0.024835831707173787,0.14312383518943197,0.6921985159443697,1.1955962978347936
0.0,0.86,0.5,0.07865514216835777,0.37563234689314395,0.16380154010137551,0.6936447654645842,1.1735175909532773
0.0,0.865,0.5,0.04041844939425022,0.3815406335895611,0.17792413646043695,0.706259749447611,1.1802193332323476
0.0,0.87,0.5,0.11313537917277068,0.5736461360348388,0.1503341937200304,0.693556494406668,1.135878528277191
0.0,0.875,0.5,0.007957625234378901,0.5999999999999917,0.12961994881929978,0.6895863673798881,1.1467068513621796
0.0,0.88,0.5,0.008126936409572188,0.8999999999998428,0.17548776925113724,0.6883537912186484,1.1628584079596138
0.0,0.885,0.5,0.08058800897776779,0.6471184718176676,0.15347920969571366,0.6876786199356698,1.1608545221504354
0.0,0.89,0.5,0.04961253475947908,0.4909108243535488,0.15763206349302136,0.6967375584226503,1.1494715101798836
0.0,0.895,0.5,0.15269168146696158,0.6590891756466655,0.10416562059416137,0.701572707182335,1.1486528380479286
0.0,0.9,0.5,0.0898961691024178,0.5837478320704342,0.15173774258300046,0.7097231937060875,1.142568020009445
0.0,0.905,0.5,0.09021284728168817,0.966751083657673,0.20556346745609047,0.699377953122913,1.13167688927323
0.0,0.91,0.5,0.09039234668108688,0.6293544217294841,0.24751695649736938,0.7003871789409293,1.1273875182990225
0.0,0.915,0.5,0.07820182318335862,0.3154267102304398,0.19859689569565656,0.6791950167351917,1.1198923152811417
0.0,0.92,0.5,0.0286756209347367,0.2845732897696831,0.1977909490828036,0.6860482183845147,1.1150270964315805
0.0,0.925,0.5,0.10299985231665792,0.7956237921491276,0.2125774182386049,0.6887143033664446,1.1091538798519986
0.0,0.93,0.5,0.14053867382534782,0.19142519572224653,0.23613930403913858,0.6868741419436136,1.080245526286425
0.0,0.935,0.5,0.11079233768052617,0.24999999999996828,0.23961292507331206,0.6880556309088879,1.097700069191417
0.0,0.94,0.5,0.0408298592737522,0.788722306765832,0.25337163992301304,0.6968214620921885,1.0910897603937997
0.0,0.945,0.5,0.14930492861217678,0.6706455782708667,0.29585400714193666,0.7003867503869003,1.0880291978295848
0.0,0.95,0.5,0.07056648490120243,0.4892179972415993,0.30846118863263694,0.6989992551559359,1.076910871662205
0.0,0.955,0.5,0.11605950987481133,0.34454269793351766,0.3136236822390889,0.6970110164247436,1.033660380303274
0.0,0.96,0.5,0.11325771968754411,0.8935595208329543,0.32264176275531536,0.6944374556366134,1.0700202104154546
0.0,0.965,0.5,0.207461194555634,0.5035153283363685,0.3569306604512843,0.6975925281429673,1.0592454381202707
0.0,0.97,0.5,0.10511266846409123,0.16774127227330152,0.3510260061088165,0.6989053914739042,1.0584932029695155
0.0,0.975,0.5,0.04342607809401619,0.2445426979336758,0.3283337277127998,0.7009942049115337,1.0501664821664412
0.0,0.98,0.5,0.23154048330812563,0.889588272021113,0.30451138556653495,0.702305562610763,1.0454561435648926
0.0,0.985,0.5,0.38596973963292336,0.5050503003628333,0.3194292455119908,0.6977401347392607,1.0388074134221745
0.0,0.99,0.5,0.5992297921308191,0.13973354900641616,0.31389848631089445,0.7014629977265701,0.9977079008295382
0.0,0.995,0.5,0.7138474634995663,0.7401513605224816,0.3274523256367115,0.7013975872631528,0.9909006224289284
0.0,1.0,0.5,0.4474777008611794,0.5137185668452141,0.33757154816449836,0.6962511756825196,1.0437564257253178
0.0,1.005,0.5,0.16331373410061242,0.48064319296395075,0.32206436606081973,0.7005374188681843,1.0011859307048612
0.0,1.01,0.5,0.7198053300018239,0.8943481945380135,0.3350526184431443,0.706456809763931,1.0197576871825331
0.0,1.015,0.5,0.5484147125163109,0.7529339546919525,0.3509839991888955,0.6990651177251377,1.0036827505408354
0.0,1.02,0.5,0.2440768412466463,0.8766818823464876,0.29868701515359325,0.6990014725540274,0.9865258202207945
0.0,1.025,0.5,0.789337157721901,0.009149549713160803,0.30866582499692286,0.7055524643161348,0.9948389498155816
0.0,1.03,0.5,0.6422013219423975,0.6927877205482484,0.31139064784258175,0.6988597234438692,0.9955303927809401
0.0,1.035,0.5,0.35066462770792833,0.1334746498551223,0.32349501989568696,0.7003186691696528,0.9624106790203975
0.0,1.04,0.5,0.30950675823849716,0.8975435225296305,0.3182811348254118,0.7018715772950812,0.9644598328140126
0.0,1.045,0.5,0.574198872837329,0.9910421933858012,0.3094737616433822,0.7039590815888159,1.0131581161478238
0.0,1.05,0.5,0.41680458058672076,0.08191571261171741,0.31748028228952324,0.7005290375790558,0.9793418177236703
0.0,1.055,0.5,0.18794310689715277,0.7491700160968112,0.2972687020523491,0.6996235949977774,0.951215754185114
0.0,1.06,0.5,0.49388014510583556,0.3202721987710914,0.25021518430098433,0.6994561952505397,0.9676044337518834
0.0,1.065,0.5,0.4237209254514311,0.24399839881920588,0.24090457418268152,0.6962995904658094,0.9544230695132174
0.0,1.07,0.5,0.48804125119168235,0.14796246258184556,0.24892253443056112,0.6991546802458548,0.9608202416494653
0.0,1.075,0.5,0.37318327382207317,0.17815123098515775,0.21377853801053331,0.7022532776498835,0.9781314834755639
0.0,1.08,0.5,0.5278077330334029,0.26886704559880026,0.19461329691775828,0.6948923600574926,0.9675248327081684
0.0,1.085,0.5,0.42869363605756977,0.186852150766753,0.22818996525536847,0.6974815275364958,0.9293911950534163
0.0,1.09,0.5,0.29372422626071026,0.4291159877031801,0.21611868178336113,0.6951914858035837,0.9823646354795189
0.0,1.095,0.5,0.2573240146287332,0.16471151401668926,0.1889592991308785,0.69580285994589,0.9389555903262424
0.0,1.1,0.5,0.08971831531406796,0.15770283563293988,0.18323504955136727,0.6952104630901529,0.9287779212193874
0.0,1.105,0.5,0.15035071263047364,0.34080549646374136,0.18316125597063018,0.693460423185802,0.9465402122797334
0.0,1.11,0.5,0.10495531792609618,0.29999999999992927,0.18232691221859423,0.6936209885449187,0.9239954930761206
0.0,1.115,0.5,0.08086260855467635,0.4729658293117758,0.15580067518293433,0.692666893034442,0.9214460971083073
0.0,1.12,0.5,0.11109285557355515,0.5651793944842405,0.1207736226676822,0.694626641525077,0.9183240813172147
0.0,1.125,0.5,0.07845853355732714,0.21717059517604295,0.144064702311189,0.6877966125913895,0.9138919015707623
0.0,1.13,0.5,0.17796747094124554,0.6151330577578784,0.1607267539270823,0.6891259881500262,0.946628351236274
0.0,1.135,0.5,0.15794209938797313,0.4309960487656714,0.11547634079621899,0.6876003785597055,0.9045601685757511
0.0,1.14,0.5,0.19909515505766934,0.39308363511893357,0.05891333908067923,0.6675110953818078,0.880242710076292
0.0,1.145,0.5,0.09679637100880077,0.328596448633681,0.11046951529228084,0.6833604138667091,0.8966632914047439
0.0,1.15,0.5,0.08335834391264368,0.5961011787406794,0.12859458813031502,0.6876543496863399,0.8741677912294585
0.0,1.155,0.5,0.2607365566414554,0.478819184346769,0.10865820470326867,0.6821993828188491,0.8871631224876566
0.0,1.16,0.5,0.21449599953358894,0.2143700384135198,0.07382630947721561,0.6771386365066574,0.8801411673931425
0.0,1.165,0.5,0.1033187311584714,0.6000000000000815,0.06306770166283344,0.6664854521701666,0.8802500581048838
0.0,1.17,0.5,0.18428789575276805,0.6515366170733995,0.07167471790357623,0.6667594179740877,0.8584091473755328
0.0,1.175,0.5,0.06651740524141168,0.6654267102302882,0.07982975820898675,0.6712162279329819,0.8720864479490462
0.0,1.18,0.5,0.05495666091010756,0.6803480414030589,0.07727234463662501,0.67672091154013,0.8707908174708647
0.0,1.185,0.5,0.13416264693309574,0.49751863657935413,0.029861708429686353,0.5619709700537707,0.8628950597287361
0.0,1.19,0.5,0.16888244472657885,0.3135267490211626,0.04094573615783711,0.5901418520394484,0.8641340141483248
0.0,1.195,0.5,0.23038417056320448,0.4306431929639446,0.055419851338486,0.6405655604422178,0.8408568437470122
0.0,1.2,0.5,0.22176411693561135,0.32775016552671665,0.055203222815838726,0.6418439413393866,0.8367281563844136
0.0,1.205,0.5,0.1404508497188034,0.3999999999999205,0.04096560778732434,0.6365455943900482,0.8525754926555513
0.0,1.21,0.5,0.19899855491784074,0.4662038573949832,0.03381911480004437,0.5482953983830132,0.8465295541526118
0.0,1.215,0.5,0.13017165633307376,0.5450132313772309,0.051736111731313525,0.6573380927653543,0.8457537804924997
0.0,1.22,0.5,0.16717197129704733,0.5471184718174524,0.046365832867312544,0.6293104419807515,0.837157972321324
0.0,1.225,0.5,0.21441016698516774,0.40691636488136135,0.03161100556962883,0.5690130561075712,0.8201580730844458
0.0,1.23,0.5,0.10110874585648237,0.4481802653408215,0.04091475170400363,0.5997273891796837,0.8533112734967636
0.0,1.235,0.5,0.17928293107664345,0.6782844284763427,0.03612389428654044,0.5718693538811999,0.8307678038569731
0.0,1.24,0.5,0.24828660988054788,0.5476018955301801,0.03155392880632859,0.5571513070347331,0.8284235022969958
0.0,1.245,0.5,0.20720892099401353,0.43781617344659496,0.04432173725651145,0.6038955718429357,0.8243796910427126
0.0,1.25,0.5,0.197562500673676,0.41542671023037436,0.029182184068236156,0.39177862479085046,0.8194106018552331
0.0008,0.75,0.5,0.36677560473470805,0.4275436011892331,0.8814789191388998,0.48463843673915047,1.367416796298353
0.0008,0.755,0.5,0.3169260879280219,0.43115163122899297,0.8770752634634531,0.4831992925407629,1.3296573962178093
0.0008,0.76,0.5,0.36930308996552164,0.41878780694009227,0.8757195316853649,0.4828468037440759,1.2731356946793644
0.0008,0.765,0.5,0.4280463020996757,0.44288472375891147,0.8742810346814279,0.4825487841554803,1.286379533447225
0.0008,0.77,0.5,0.3393560358401135,0.43143021097355533,0.8774507271314342,0.4838771971369064,1.251182216708153
0.0008,0.775,0.5,0.39201864303012124,0.4044993937130742,0.8661534976194939,0.48019403765957697,1.2839732988399293
0.0008,0.78,0.5,0.35618218847370653,0.391299814256542,0.8594716140409855,0.4779769963570527,1.270742034272036
0.0008,0.785,0.5,0.38342053851136637,0.40543517869464424,0.8556346121835897,0.47671538138007546,1.2312814167892603
