post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.61,0.11000000000001364,0.6272085072891833,180.55,0.5500000000000114,0.7151306068540415
202.63,0.12999999999999545,0.5395392688034113,181.55,0.5500000000000114,0.7163439738692032
203.68,0.18000000000000682,0.4502549552026587,182.55,0.5500000000000114,0.7063940872293883
204.72,0.21999999999999886,0.3610028188745152,183.55,0.5500000000000114,0.7087638118577447
205.77,0.27000000000001023,0.316251011759286,184.56,0.5600000000000023,0.6882181359816141
206.83,0.3300000000000125,0.30760564909741245,185.56,0.5600000000000023,0.6855022487030172
207.87,0.37000000000000455,0.3266400183585375,186.56,0.5600000000000023,0.6914194352271711
208.92,0.4199999999999875,0.3503691820758946,187.55,0.5500000000000114,0.6956318066733057
209.96,0.46000000000000796,0.3960790858033063,188.55,0.5500000000000114,0.7023855493697136
210.96,0.46000000000000796,0.4456693843966314,189.55,0.5500000000000114,0.7034539148836576
211.99,0.4900000000000091,0.48727147200304427,190.55,0.5500000000000114,0.6988474598163256
213.0,0.5,0.5181162694821136,191.55,0.5500000000000114,0.6910169823749601
214.0,0.5,0.5374888882115308,192.55,0.5500000000000114,0.6935786374658152
215.01,0.5099999999999909,0.5569635975691908,193.55,0.5500000000000114,0.6922421648015736
216.02,0.5200000000000102,0.5822442219050514,194.55,0.5500000000000114,0.6960506980767841
217.03,0.5300000000000011,0.6087456008059955,195.55,0.5500000000000114,0.7057414265101951
218.03,0.5300000000000011,0.6299841525272729,196.55,0.5500000000000114,0.7072441888873402
219.03,0.5300000000000011,0.6531335213669317,197.55,0.5500000000000114,0.7069971943570017
220.04,0.539999999999992,0.6494122088704015,198.55,0.5500000000000114,0.7108930531869107
221.04,0.539999999999992,0.656283833140939,199.55,0.5500000000000114,0.713431343942353
