post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.66,0.1599999999999966,0.16186210521197256,180.58,0.5800000000000125,0.3196432753818298
202.84,0.3400000000000034,0.12625675946309778,181.57,0.5699999999999932,0.3165864943130139
204.0,0.5,0.14877585241592722,182.59,0.5900000000000034,0.3105675383207903
204.99,0.4900000000000091,0.2037897088516801,183.59,0.5900000000000034,0.3023408561906988
206.01,0.5099999999999909,0.2382788920047049,184.58,0.5800000000000125,0.2882746984346976
207.03,0.5300000000000011,0.2542699616531505,185.59,0.5900000000000034,0.2971723462127108
208.03,0.5300000000000011,0.27833602948886466,186.58,0.5800000000000125,0.28811090164038994
209.04,0.539999999999992,0.281567620376947,187.57,0.5699999999999932,0.27957276721137797
210.05,0.5500000000000114,0.2963123261362862,188.57,0.5699999999999932,0.3164881949412399
211.05,0.5500000000000114,0.281438017090754,189.57,0.5699999999999932,0.2911188598455453
212.03,0.5300000000000011,0.28155407414906874,190.57,0.5699999999999932,0.27884263193993575
213.05,0.5500000000000114,0.2958539211860014,191.55,0.5500000000000114,0.29420009648065343
214.07,0.5699999999999932,0.2713546327514413,192.57,0.5699999999999932,0.31853498395794416
215.03,0.5300000000000011,0.258376982030168,193.57,0.5699999999999932,0.2957652226395371
216.06,0.5600000000000023,0.25848320568826066,194.54,0.539999999999992,0.2864135001856095
217.07,0.5699999999999932,0.26537305530005384,195.56,0.5600000000000023,0.27817997326163985
218.08,0.5800000000000125,0.26215500927979474,196.55,0.5500000000000114,0.2887235995203798
219.09,0.5900000000000034,0.272889322930342,197.57,0.5699999999999932,0.2661857823380906
220.07,0.5699999999999932,0.2783588888173891,198.56,0.5600000000000023,0.28996408792864337
221.05,0.5500000000000114,0.27458098704371053,199.55,0.5500000000000114,0.30079002014429096
