post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.69,0.18999999999999773,0.16360569296759947,180.53,0.5300000000000011,0.26972109879522094
202.88,0.37999999999999545,0.12708400553439975,181.56,0.5600000000000023,0.2678675881669688
204.03,0.5300000000000011,0.16388947588455674,182.54,0.539999999999992,0.2545210488157114
205.03,0.5300000000000011,0.19424148189793738,183.57,0.5699999999999932,0.2630347983324252
206.07,0.5699999999999932,0.21797178300269565,184.57,0.5699999999999932,0.28226124364273253
207.07,0.5699999999999932,0.2356542522437059,185.55,0.5500000000000114,0.3124107144138518
208.06,0.5600000000000023,0.23316227549969643,186.56,0.5600000000000023,0.31338027372812005
209.08,0.5800000000000125,0.25543303876367945,187.57,0.5699999999999932,0.30623588689265435
210.07,0.5699999999999932,0.2701836104970498,188.56,0.5600000000000023,0.28238489040336057
211.08,0.5800000000000125,0.2854839995427779,189.58,0.5800000000000125,0.3052907848953048
212.07,0.5699999999999932,0.28154032433248777,190.59,0.5900000000000034,0.31435030912830286
213.08,0.5800000000000125,0.297284760130356,191.58,0.5800000000000125,0.31910872264290674
214.08,0.5800000000000125,0.2800115477794284,192.59,0.5900000000000034,0.304833123149466
215.07,0.5699999999999932,0.29035751382159675,193.59,0.5900000000000034,0.3065135724849677
216.06,0.5600000000000023,0.2513272694772128,194.57,0.5699999999999932,0.3068583784797478
217.06,0.5600000000000023,0.2618208471331815,195.6,0.5999999999999943,0.2945920976513822
218.08,0.5800000000000125,0.26745036774460434,196.57,0.5699999999999932,0.29488595896788283
219.06,0.5600000000000023,0.2862098392678631,197.58,0.5800000000000125,0.27915482742751285
220.07,0.5699999999999932,0.2750260124242767,198.55,0.5500000000000114,0.26992445836145773
221.09,0.5900000000000034,0.29213543494358374,199.56,0.5600000000000023,0.25914097510738504
