post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.62,0.12000000000000455,0.14783009911201941,180.59,0.5900000000000034,0.2560456555616736
202.8,0.30000000000001137,0.12164444601565244,181.59,0.5900000000000034,0.2574996642326286
204.01,0.5099999999999909,0.17170964878384634,182.59,0.5900000000000034,0.26344489936252646
205.01,0.5099999999999909,0.18738622794857013,183.59,0.5900000000000034,0.29702609737648245
206.04,0.539999999999992,0.23443104578205348,184.58,0.5800000000000125,0.30060216065837064
207.04,0.539999999999992,0.24870671598252142,185.58,0.5800000000000125,0.2995548175702357
208.06,0.5600000000000023,0.25183679219251365,186.56,0.5600000000000023,0.3050467816996435
209.07,0.5699999999999932,0.2725321352294252,187.56,0.5600000000000023,0.32350902893483435
210.08,0.5800000000000125,0.28638093987089547,188.57,0.5699999999999932,0.3199902502681432
211.08,0.5800000000000125,0.2721733650557315,189.55,0.5500000000000114,0.314380318208057
212.09,0.5900000000000034,0.27362839387653887,190.56,0.5600000000000023,0.30053072782758905
213.08,0.5800000000000125,0.2754775921582782,191.59,0.5900000000000034,0.294204664074029
214.07,0.5699999999999932,0.2940761511962781,192.59,0.5900000000000034,0.28977020220068517
215.07,0.5699999999999932,0.28456524546512635,193.59,0.5900000000000034,0.2699562839679869
216.05,0.5500000000000114,0.2799915676123927,194.59,0.5900000000000034,0.2718936608949253
217.08,0.5800000000000125,0.2944813457385314,195.58,0.5800000000000125,0.2738876315127241
218.08,0.5800000000000125,0.3024612609100826,196.58,0.5800000000000125,0.29149523627168766
219.1,0.5999999999999943,0.292262317976032,197.57,0.5699999999999932,0.28270324693516063
220.08,0.5800000000000125,0.2894178744529654,198.56,0.5600000000000023,0.26546544381556014
221.07,0.5699999999999932,0.31077227687738146,199.54,0.539999999999992,0.30977490615968556
