time,phase_shift
-1.7763568394002505e-15,-0.04999999999999982
0.035862068965515435,-0.10000000000000053
0.07172413793103265,-0.1200000000000001
0.10758620689654985,-0.14000000000000057
0.14344827586206707,-0.20000000000000018
0.1793103448275843,-0.20999999999999996
0.21517241379310148,-0.23000000000000043
0.2510344827586187,-0.2599999999999998
0.2868965517241359,-0.2999999999999998
0.3227586206896531,-0.33999999999999986
0.35862068965517035,-0.3700000000000001
0.39448275862068755,-0.40000000000000036
0.43034482758620474,-0.4500000000000002
0.466206896551722,-0.4500000000000002
0.5020689655172392,0.46999999999999975
0.5379310344827564,0.4499999999999993
0.5737931034482736,0.40999999999999925
0.6096551724137909,0.35999999999999943
0.645517241379308,0.3199999999999994
0.6813793103448252,0.3199999999999994
0.7172413793103425,0.21999999999999975
0.7531034482758596,0.20000000000000018
0.7889655172413769,0.13999999999999968
0.8248275862068941,0.1200000000000001
0.8606896551724112,0.08000000000000007
0.8965517241379285,0.040000000000000036
0.9324137931034457,0.0
0.968275862068963,-0.020000000000000462
1.0041379310344802,-0.040000000000000036
1.0399999999999974,-0.08999999999999986
