time,phase_shift
-1.7621459846850484e-15,-0.03000000000000025
0.03586206896551548,-0.05000000000000071
0.07172413793103272,-0.07000000000000028
0.10758620689654995,-0.08000000000000007
0.1434482758620672,-0.1200000000000001
0.17931034482758446,-0.15000000000000036
0.21517241379310167,-0.16999999999999993
0.2510344827586189,-0.23000000000000043
0.2868965517241362,-0.23000000000000043
0.32275862068965344,-0.27000000000000046
0.3586206896551707,-0.29000000000000004
0.39448275862068793,-0.34000000000000075
0.4303448275862051,-0.3800000000000008
0.46620689655172237,-0.4300000000000006
0.5020689655172396,-0.4800000000000004
0.5379310344827568,0.45999999999999996
0.5737931034482741,0.4299999999999997
0.6096551724137913,0.3799999999999999
0.6455172413793085,0.35999999999999943
0.6813793103448258,0.2999999999999998
0.717241379310343,0.25
0.7531034482758603,0.17999999999999972
0.7889655172413776,0.13999999999999968
0.8248275862068949,0.1299999999999999
0.860689655172412,0.08000000000000007
0.8965517241379293,0.05999999999999961
0.9324137931034465,0.019999999999999574
0.9682758620689638,0.0
1.004137931034481,-0.020000000000000462
1.0399999999999983,-0.040000000000000036
