time,phase_shift
0.0,-0.16000000000000014
0.034482758620689655,-0.17999999999999972
0.06896551724137931,-0.20999999999999996
0.10344827586206896,-0.22999999999999954
0.13793103448275862,-0.25
0.1724137931034483,-0.2699999999999996
0.20689655172413793,-0.29000000000000004
0.24137931034482757,-0.3200000000000003
0.27586206896551724,-0.33000000000000007
0.3103448275862069,-0.34999999999999964
0.3448275862068966,-0.3799999999999999
0.3793103448275862,-0.39999999999999947
0.41379310344827586,-0.41000000000000014
0.4482758620689655,-0.4399999999999995
0.48275862068965514,-0.46999999999999975
0.5172413793103449,0.4899999999999993
0.5517241379310345,0.4499999999999993
0.5862068965517241,0.39999999999999947
0.6206896551724138,0.34999999999999964
0.6551724137931034,0.27999999999999936
0.6896551724137931,0.20999999999999996
0.7241379310344828,0.14999999999999947
0.7586206896551724,0.08999999999999986
0.7931034482758621,0.03000000000000025
0.8275862068965517,0.0
0.8620689655172413,-0.03000000000000025
0.896551724137931,-0.07000000000000028
0.9310344827586207,-0.09999999999999964
0.9655172413793103,-0.1200000000000001
1.0,-0.15000000000000036
