time,phase_shift
-1.7763568394002505e-15,-0.08000000000000007
0.03448275862068788,-0.08999999999999986
0.06896551724137753,-0.1200000000000001
0.10344827586206719,-0.14000000000000057
0.13793103448275684,-0.16000000000000014
0.1724137931034465,-0.16999999999999993
0.20689655172413615,-0.1900000000000004
0.2413793103448258,-0.20000000000000018
0.27586206896551546,-0.23000000000000043
0.31034482758620513,-0.23000000000000043
0.3448275862068948,-0.2400000000000002
0.3793103448275844,-0.2600000000000007
0.4137931034482741,-0.25
0.44827586206896375,-0.2600000000000007
0.48275862068965336,-0.2600000000000007
0.5172413793103431,-0.23000000000000043
0.5517241379310327,-0.20999999999999996
0.5862068965517223,0.0
0.620689655172412,0.04999999999999982
0.6551724137931016,0.0699999999999994
0.6896551724137914,0.0699999999999994
0.724137931034481,0.05999999999999961
0.7586206896551706,0.04999999999999982
0.7931034482758603,0.040000000000000036
0.8275862068965499,0.009999999999999787
0.8620689655172395,0.0
0.8965517241379293,-0.020000000000000462
0.9310344827586189,-0.040000000000000036
0.9655172413793085,-0.0600000000000005
0.9999999999999982,-0.08000000000000007
