time,phase_shift
3.552713678800501e-15,-0.08000000000000007
0.03482758620690003,-0.1200000000000001
0.06965517241379651,-0.14000000000000057
0.104482758620693,-0.16000000000000014
0.13931034482758947,-0.1800000000000006
0.17413793103448597,-0.20000000000000018
0.20896551724138246,-0.22000000000000064
0.24379310344827895,-0.23000000000000043
0.2786206896551754,-0.2600000000000007
0.3134482758620719,-0.27000000000000046
0.3482758620689684,-0.28000000000000025
0.3831034482758649,-0.3000000000000007
0.41793103448276137,-0.3200000000000003
0.45275862068965783,-0.33000000000000007
0.48758620689655435,-0.3600000000000003
0.5224137931034507,-0.40000000000000036
0.5572413793103472,-0.4400000000000004
0.5920689655172439,0.46999999999999975
0.6268965517241403,0.33999999999999986
0.6617241379310368,0.20999999999999996
0.6965517241379332,0.1299999999999999
0.7313793103448297,0.08999999999999986
0.7662068965517262,0.05999999999999961
0.8010344827586227,0.02999999999999936
0.8358620689655192,0.009999999999999787
0.8706896551724157,0.0
0.9055172413793121,-0.03000000000000025
0.9403448275862086,-0.05000000000000071
0.9751724137931052,-0.07000000000000028
1.0100000000000016,-0.10000000000000053
