time,phase_shift
-5.684341886080802e-16,-0.05000000000000071
0.034482758620689086,-0.08999999999999986
0.06896551724137874,-0.11000000000000032
0.1034482758620684,-0.08999999999999986
0.13793103448275806,-0.11000000000000032
0.17241379310344773,-0.14000000000000057
0.20689655172413737,-0.1900000000000004
0.241379310344827,-0.20999999999999996
0.2758620689655167,-0.23000000000000043
0.31034482758620635,-0.28000000000000025
0.344827586206896,-0.3100000000000005
0.37931034482758563,-0.35000000000000053
0.4137931034482753,-0.3800000000000008
0.44827586206896497,-0.41000000000000014
0.4827586206896546,-0.4800000000000004
0.5172413793103443,0.46999999999999975
0.5517241379310339,0.4299999999999997
0.5862068965517235,0.34999999999999964
0.6206896551724133,0.3099999999999996
0.6551724137931029,0.23999999999999932
0.6896551724137926,0.22999999999999954
0.7241379310344822,0.1899999999999995
0.7586206896551718,0.1200000000000001
0.7931034482758615,0.10999999999999943
0.8275862068965512,0.08000000000000007
0.8620689655172408,0.04999999999999982
0.8965517241379305,0.0
0.9310344827586201,0.0
0.9655172413793097,-0.020000000000000462
0.9999999999999994,-0.03000000000000025
