pulse_time,phase_shift
0.0,0.26229508196721285
0.034482758620689856,0.22950819672131195
0.06896551724137971,0.20491803278688484
0.10344827586206957,0.18032786885245772
0.13793103448275942,0.15573770491803351
0.1724137931034493,0.13114754098360643
0.20689655172413915,0.10655737704917931
0.24137931034482898,0.0819672131147551
0.27586206896551885,0.01639344262295044
0.3103448275862087,0.0
0.3448275862068986,-0.04918032786885131
0.3793103448275884,-0.05737704918032799
0.4137931034482783,-0.0819672131147551
0.44827586206896813,-0.12295081967212974
0.48275862068965797,-0.18032786885245772
0.517241379310345,-0.17213114754098396
0.5517241379310348,-0.2377049180327857
0.5862068965517246,-0.2377049180327857
0.6206896551724145,-0.28688524590163994
0.6551724137931043,-0.3278688524590146
0.6896551724137943,-0.3934426229508192
0.7241379310344841,-0.3934426229508192
0.7586206896551739,0.44262295081967057
0.7931034482758638,0.41803278688524637
0.8275862068965536,0.36885245901639213
0.8620689655172434,0.3278688524590146
0.8965517241379334,0.3032786885245904
0.9310344827586232,0.2950819672131137
0.965517241379313,0.22131147540983528
1.0000000000000029,0.2377049180327857
