time,phase_shift
0.0,-0.08823529411764813
0.034482758620689655,-0.12745098039215724
0.06896551724137931,-0.16666666666666724
0.10344827586206896,-0.20588235294117724
0.13793103448275862,-0.22549019607843268
0.1724137931034483,-0.2549019607843154
0.20689655172413793,-0.27450980392156993
0.24137931034482757,-0.29411764705882537
0.27586206896551724,-0.3137254901960799
0.3103448275862069,-0.3137254901960799
0.3448275862068966,-0.3333333333333345
0.3793103448275862,-0.3431372549019626
0.41379310344827586,-0.3431372549019626
0.4482758620689655,-0.3431372549019626
0.48275862068965514,-0.3529411764705899
0.5172413793103449,-0.3529411764705899
0.5517241379310345,-0.3529411764705899
0.5862068965517241,-0.36274509803921723
0.6206896551724138,-0.3921568627450999
0.6551724137931034,-0.4313725490196099
0.6896551724137931,0.47058823529411903
0.7241379310344828,0.3823529411764718
0.7586206896551724,0.2647058823529418
0.7931034482758621,0.1960784313725491
0.8275862068965517,0.1568627450980391
0.8620689655172413,0.10784313725490183
0.896551724137931,0.05882352941176455
0.9310344827586207,0.01960784313725456
0.9655172413793103,-0.019607843137255433
1.0,-0.0686274509803927
