time,phase_shift
-3.48305262627499e-15,0.0
0.03448275862068617,-0.029411764705882505
0.06896551724137583,-0.029411764705882505
0.10344827586206548,-0.03921568627450972
0.13793103448275515,-0.06862745098039222
0.17241379310344482,-0.06862745098039222
0.20689655172413446,-0.08823529411764752
0.2413793103448241,-0.09803921568627473
0.27586206896551374,-0.10784313725490194
0.3103448275862034,-0.12745098039215724
0.3448275862068931,-0.10784313725490194
0.3793103448275827,-0.11764705882352916
0.41379310344827236,-0.09803921568627473
0.448275862068962,-0.09803921568627473
0.48275862068965164,-0.06862745098039222
0.5172413793103414,-0.07843137254901944
0.551724137931031,-0.029411764705882505
0.5862068965517206,-0.03921568627450972
0.6206896551724104,0.03921568627450972
0.6551724137931,0.03921568627450972
0.6896551724137897,0.08823529411764665
0.7241379310344793,0.07843137254901857
0.7586206896551689,0.08823529411764665
0.7931034482758587,0.08823529411764665
0.8275862068965483,0.07843137254901857
0.8620689655172379,0.06862745098039136
0.8965517241379276,0.05882352941176414
0.9310344827586172,0.03921568627450972
0.9655172413793068,0.029411764705881634
0.9999999999999966,0.009803921568627211
