input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase,phase_coherence_n1,mean_phase_n1,phase_coherence_population_n1,collective_phase_n1,phase_coherence_n10,mean_phase_n10,phase_coherence_population_n10,collective_phase_n10,phase_coherence_n100,mean_phase_n100,phase_coherence_population_n100,collective_phase_n100
0.0,0.75,0.5,0.10108867929886581,0.4828294048239533,0.03173272594541139,-0.3952999726202362,0.09341031830726577,0.5036928719774608,NaN,NaN,0.08887101107735373,0.49435048636222967,0.3314453954151056,-0.04760256900801299,0.08666128523752137,0.4113208958468554,0.10673135953234598,-0.06989503693116592
0.0,0.755,0.5,0.19622960558996136,0.4054573020665321,0.03168348285165474,-0.49312653401385237,0.0900688427959632,0.5093073156443979,NaN,NaN,0.09072094855082373,0.47954420122468433,0.32966063411169944,0.006246543416827583,0.1132943704998167,0.44580413152571585,0.1023480434624899,-0.07952376324962745
0.0,0.76,0.5,0.18196582869363592,0.4332650046994486,0.03858152877753575,-0.45140352043920123,0.09272767321365913,0.5016888666224947,NaN,NaN,0.09522971841519859,0.4875061558342667,0.32429289160364455,-0.06168035885894325,0.07990278017188976,0.483400279397991,0.10411497075406381,-0.17881001469845542
0.0,0.765,0.5,0.07447629040189813,0.4895882720215424,0.037823576414888406,-0.4306742133857551,0.08952189589167203,0.5081964271432892,NaN,NaN,0.08968353486058098,0.47916446303282223,0.3325017134660757,-0.05050413783386062,0.11536299838167485,0.5029198512175735,0.10516747097995438,-0.23239873809491854
0.0,0.77,0.5,0.05823109905465197,0.6749489687673045,0.03253836695676548,-0.3972426531813265,0.09234119554593338,0.515445969670408,NaN,NaN,0.0965032024883894,0.5095824463155906,0.32347643468511,-0.013029568460218554,0.09990747158511111,0.6157271940317435,0.1026572143121148,-0.005567459367859459
0.0,0.775,0.5,0.10519110661431856,0.5938222420854574,0.03658267457669477,-0.2328511813076548,0.09529841135463349,0.5117314012460776,NaN,NaN,0.09369769324338126,0.45992992150130546,0.32816313410678966,-0.07887741055534418,0.09682102712243965,0.39290651610101424,0.10244512698223292,-0.07201156234875264
0.0,0.78,0.5,0.048777718906176444,0.4822082301036455,0.03410958142545613,-0.3617304216422521,0.09457975120766766,0.5218826683681093,NaN,NaN,0.09601297663725869,0.515909983041849,0.32709979933149824,-0.07095035781193991,0.10417924654729505,0.42823966895367044,0.10330629284931789,-0.04569128483105503
0.0,0.785,0.5,0.041299571224566775,0.21604946443067105,0.032623033884758706,-0.45567538135151653,0.09503044783233165,0.5080778786491619,NaN,NaN,0.09783866798383369,0.4903991467373794,0.3255472502319885,-0.012958258077643432,0.09472391316578141,0.5635486909130939,0.10111039417898829,-0.10740454410469227
0.0,0.79,0.5,0.07371901907337254,0.3369979356559665,0.03654394172093864,-0.3756999464203051,0.09399562917125225,0.5145529600298079,NaN,NaN,0.1045548909181021,0.48477551279342845,0.32084218348304444,-0.03735014531231242,0.10128096831521609,0.4663946911120263,0.10344212669208826,-0.14051185927334994
0.0,0.795,0.5,0.13852152727999437,0.5637050015743843,0.032712742075447214,-0.4301776778974231,0.09379540561062087,0.5019986830714076,NaN,NaN,0.09768370894590798,0.4789518073075363,0.32348431361186336,-0.023928200033971905,0.08500318501750127,0.4482585913098335,0.09869732889921197,-0.2158253802177065
0.0,0.8,0.5,0.14532741042117006,0.6573194452569506,0.030904594891692852,-0.3470710042608375,0.09808691648401398,0.5193396788363633,NaN,NaN,0.09744538696052248,0.5303831007702763,0.3241266305199219,-0.07170234213856537,0.10768201986262922,0.4417362142872072,0.09821776960227227,-0.056570821741819044
0.0,0.805,0.5,0.25825068984355587,0.44568348403170177,0.03220188678531693,-0.46204133903486555,0.09718064291568977,0.506146275406877,NaN,NaN,0.10429951168765025,0.49192454266514657,0.32013227136845246,-0.04363350758764696,0.1127190735111816,0.4498997871230911,0.1015979375334271,-0.17878089110834164
0.0,0.81,0.5,0.029120036196761696,0.7621838265532177,0.03490234260469695,-0.3866868751617644,0.0989067117614823,0.5215437824081652,NaN,NaN,0.10162712983464166,0.5807787547410482,0.3190198313594875,-0.05162239544815532,0.07450601159107176,0.6027242557176489,0.09800864588188427,-0.23336957584936258
0.0,0.815,0.5,0.1122315887630936,0.2134485203401202,0.028099105719896125,-0.42333549156780675,0.094517861707566,0.4886298647787287,NaN,NaN,0.09521932002700222,0.5007360699129084,0.3145452918944268,0.0009337663515359012,0.11872038711316116,0.5111853742973921,0.09410877289675759,-0.13839258473858207
0.0,0.82,0.5,0.06766926512108383,0.31646003868302675,0.029613721606849143,-0.37975913101463693,0.0966473368361826,0.5007237082189572,NaN,NaN,0.09710371286203733,0.5001797276885989,0.3202576220360275,-0.02293514229510407,0.10152518660914847,0.38859410467115807,0.09520258885330582,-0.10251473174172918
0.0,0.825,0.5,0.17765416808664772,0.3777712417198718,0.037688705138809356,0.49525273638250444,0.09944911537488134,0.5107670323062274,NaN,NaN,0.10309373389161347,0.4455117817097185,0.3168665546597876,-0.060751621945247136,0.10485101428342596,0.3290174576408217,0.1023149054191953,-0.17616863414194597
0.0,0.83,0.5,0.10859548425055364,0.30228522371877453,0.028794692009277343,-0.400381992839362,0.09946725140234809,0.5057350519810793,NaN,NaN,0.1022962451744423,0.5075403790294988,0.3231800909861628,-0.014391375119913728,0.07950059832197974,0.5229571920283748,0.1037238953746755,-0.12776277804128244
