input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase
0.0,0.75,0.5,0.11999723896604184,0.974143409598779,NaN,NaN
0.0,0.755,0.5,0.0029775108928643563,0.8000000000015185,NaN,NaN
0.0,0.76,0.5,0.02447018007986193,0.8815406335898223,NaN,NaN
0.0,0.765,0.5,0.01453085056013893,0.9500000000002821,NaN,NaN
0.0,0.77,0.5,0.024491052178846454,0.9499999999997413,NaN,NaN
0.0,0.775,0.5,0.019466329031227584,0.7378161734466969,NaN,NaN
0.0,0.78,0.5,0.012612938545921385,0.19999999999996346,NaN,NaN
0.0,0.785,0.5,0.08645036688773806,0.5000000000001641,NaN,NaN
0.0,0.79,0.5,0.01261293854591009,0.7000000000003577,NaN,NaN
0.0,0.795,0.5,0.02449105217885406,0.7500000000001592,NaN,NaN
0.0,0.8,0.5,4.3360312806510215e-14,0.8061501865220553,NaN,NaN
0.0,0.805,0.5,0.012612938545931412,0.4999999999990088,NaN,NaN
0.0,0.81,0.5,0.039593583080043654,0.7184593664103959,NaN,NaN
0.0,0.815,0.5,0.03302110181125122,7.205349185145408e-14,NaN,NaN
0.0,0.82,0.5,0.0465847495312493,2.5965680066234644e-13,NaN,NaN
0.0,0.825,0.5,0.04563404035716848,0.5000000000000461,NaN,NaN
0.0,0.83,0.5,0.012612938545999108,0.3999999999999402,NaN,NaN
0.0,0.835,0.5,0.02449105217885194,0.849999999999749,NaN,NaN
0.0,0.84,0.5,0.020408163265301964,0.1999999999998901,NaN,NaN
0.0,0.845,0.5,0.03149718200870156,0.3621838265533903,NaN,NaN
0.0,0.85,0.5,0.04166666666667445,0.7000000000001704,NaN,NaN
0.0,0.855,0.5,0.038818633318198466,0.15000000000011438,NaN,NaN
0.0,0.86,0.5,0.012612938545941983,0.10000000000075406,NaN,NaN
0.0,0.865,0.5,0.02820338798472101,0.7999999999997601,NaN,NaN
0.0,0.87,0.5,0.04629504474282888,0.15828500529390008,NaN,NaN
0.0,0.875,0.5,0.04497770092262114,0.9736461360350424,NaN,NaN
0.0,0.88,0.5,0.05202525085325602,0.737816173446773,NaN,NaN
0.0,0.885,0.5,0.034812702016385644,0.22100833499903455,NaN,NaN
0.0,0.89,0.5,0.020408163265401846,0.9000000000001258,NaN,NaN
0.0,0.895,0.5,0.06759722950093777,0.7710083349986271,NaN,NaN
0.0,0.9,0.5,0.05640677596938788,0.8999999999998156,NaN,NaN
0.0,0.905,0.5,0.020408163265306378,0.6999999999998533,NaN,NaN
0.0,0.91,0.5,0.039627354845597915,0.050000000000094504,NaN,NaN
0.0,0.915,0.5,0.10065640029810388,0.6072472986703102,NaN,NaN
0.0,0.92,0.5,0.041278416402699115,0.9184593664109163,NaN,NaN
0.0,0.925,0.5,0.012612938545997779,9.370741391840635e-13,NaN,NaN
0.0,0.93,0.5,0.07660586760823779,0.7154267102301639,NaN,NaN
0.0,0.935,0.5,0.10065640029808616,0.20724729867022385,NaN,NaN
0.0,0.94,0.5,0.03702715814699706,0.9121838265532515,NaN,NaN
0.0,0.945,0.5,0.09158670262512836,0.856916364881455,NaN,NaN
0.0,0.95,0.5,0.12586136680570195,0.44013642448824625,NaN,NaN
0.0,0.955,0.5,0.11633199745428503,0.9621838265530305,NaN,NaN
0.0,0.96,0.5,1.3303365508999739e-13,0.2123207039192632,NaN,NaN
0.0,0.965,0.5,0.1533972660834886,0.707855406536023,NaN,NaN
0.0,0.97,0.5,0.20846256348400902,0.2943386681494312,NaN,NaN
0.0,0.975,0.5,0.15096129730861965,0.852592624174683,NaN,NaN
0.0,0.98,0.5,0.07383742834133089,0.9999999999999476,NaN,NaN
0.0,0.985,0.5,0.41586915551551257,0.5548277670312779,1.0,-0.44517223296872216
0.0,0.99,0.5,0.6732588664590301,0.1688027102991937,NaN,NaN
0.0,0.995,0.5,0.9735603321036808,0.615713598767838,1.0,-0.38428640123216196
0.0,1.0,0.5,0.9524500191255564,0.5413896476440897,1.0,-0.4586103523559103
0.0,1.005,0.5,0.8889987105989153,0.13141303771093393,1.0,0.13141303771093396
0.0,1.01,0.5,0.6091298302967053,0.750642506150286,1.0,-0.24935749384971395
0.0,1.015,0.5,0.32386118642699296,0.3781588588478293,1.0,0.3781588588478293
0.0,1.02,0.5,0.03370904143190202,0.8999999999990403,1.0,-0.10000000000095925
0.0,1.025,0.5,0.11681974529126221,0.1589622680993442,1.0,0.15896226809934422
0.0,1.03,0.5,0.22645702021545736,0.7285964486338715,1.0,-0.27140355136612854
0.0,1.035,0.5,0.1975967236206759,0.4328294048240401,1.0,0.43282940482404003
0.0,1.04,0.5,0.026299318670195346,0.2999999999993676,1.0,0.29999999999936733
0.0,1.045,0.5,0.05284813485252243,0.39091082435380275,1.0,0.39091082435380264
0.0,1.05,0.5,0.10825644716891382,0.7499999999998447,1.0,-0.2500000000001554
0.0,1.055,0.5,0.13835821328605868,0.6090891756467168,1.0,-0.3909108243532831
0.0,1.06,0.5,0.0797921921592636,0.3582850052940519,1.0,0.358285005294052
0.0,1.065,0.5,0.06666666666664568,0.5000000000001097,1.0,-0.49999999999989075
0.0,1.07,0.5,0.05224757798152492,0.2500000000002925,1.0,0.25000000000029265
0.0,1.075,0.5,0.12873996357620235,0.5467571163230697,1.0,-0.45324288367693044
0.0,1.08,0.5,0.1575593320832783,0.4999999999998649,1.0,0.4999999999998649
0.0,1.085,0.5,0.04775469203894636,0.5270341706880869,1.0,-0.4729658293119132
0.0,1.09,0.5,0.09090909090907615,0.5999999999998935,1.0,-0.40000000000010666
