input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase,phase_coherence_n1,mean_phase_n1,phase_coherence_population_n1,collective_phase_n1,phase_coherence_n10,mean_phase_n10,phase_coherence_population_n10,collective_phase_n10,phase_coherence_n100,mean_phase_n100,phase_coherence_population_n100,collective_phase_n100
0.0,0.75,0.5,0.010568768967885719,0.12703417068803047,0.5206732190314665,-0.009791155349281724,0.03237112291833749,0.41657381218469136,NaN,NaN,0.0289524081457617,0.3548970577850012,NaN,NaN,0.026530042457489106,0.16792127952884833,0.5257960747159581,-0.01542828335622291
0.0,0.755,0.5,0.11999723896601852,0.025856590401443186,0.541577575017385,-0.023053604923353847,0.033518018388789074,0.45711763533618816,NaN,NaN,0.04774590378655412,0.44617067611622074,0.5985068017852807,-0.013530467313822642,0.10312912858533815,0.29416920800860225,0.5461257549771641,-0.04477349595037572
0.0,0.76,0.5,0.023360793121671868,0.28781617344689814,0.5242613092874847,-0.03340531468885699,0.03274595514419651,0.4280318195270361,NaN,NaN,0.029350839183210777,0.3543168880683477,NaN,NaN,0.030577280438923427,0.41204690681697487,0.5341091758178629,-0.04478492124476823
0.0,0.765,0.5,0.06667494697596286,0.4780562099937379,0.5223874584703802,-0.09092199433837642,0.029847715113021353,0.5234874547048048,NaN,NaN,0.029150052347194918,0.5498041481416572,0.5858142676657697,-0.01967072219198744,0.037336523813803854,0.5161222894211462,0.52809707516997,-0.06364935185304915
0.0,0.77,0.5,0.018084192230833306,0.9154267102301945,0.5081266727778087,-0.020890658117356808,0.023135440701758055,0.4698030471696101,NaN,NaN,0.01764761992515175,0.5370843265527069,0.574924678712686,-0.008050828097754625,0.016195052520974123,0.6891538248279409,0.5123766881798436,-0.07551454473787987
0.0,0.775,0.5,0.024491052178842954,0.949999999999767,0.542913033061485,0.027408906556932497,0.027056053629534935,0.5536261194412864,NaN,NaN,0.02453918911828344,0.6733718844803173,NaN,NaN,0.021693267206389165,0.9077034170685707,0.5511603684897781,0.02860568687762278
0.0,0.78,0.5,0.015590449438783708,0.7999999999998757,0.5359003652050865,0.07277422693102409,0.025221754123891132,0.42499802880365956,NaN,NaN,0.025088650663064257,0.2998741496173059,0.5899003439091595,0.055357102485438014,0.019025579348865857,0.3103803674174411,0.5392658941841226,0.07041734730271912
0.0,0.785,0.5,0.03962735484563931,0.2500000000001256,0.5157604327858262,0.023589100215351842,0.030160155486432083,0.4112855955053945,NaN,NaN,0.03127856825899144,0.24854856250651058,0.583325760185479,0.0007381464304788341,0.03055061783115287,0.20629196333150382,0.5213366517395756,-0.048101640748847145
0.0,0.79,0.5,0.020408163265228714,0.10000000000005771,0.5380129672658659,0.030157187057678028,0.03308187906256565,0.4841287084679786,NaN,NaN,0.03898635598960978,0.4874792053139623,0.5944242152148892,0.010179326149540662,0.03414223416214231,0.5251912046920515,0.5413652482833311,0.07691350754661723
0.0,0.795,0.5,0.01261293854595098,0.7000000000010138,0.537876167792268,0.0072405333508331745,0.028067651563434694,0.443440633010016,NaN,NaN,0.026394116737023327,0.4912825667200829,NaN,NaN,0.011431587403260337,0.6094625489639223,0.5420724916937415,0.01818201785965153
0.0,0.8,0.5,0.048331384709493434,0.015426710230191333,0.5370992293051405,-0.02190604498571398,0.030055541301277668,0.6297657249508043,NaN,NaN,0.027658694631223325,0.7395238415424106,0.5957845068158526,-0.012071639899772219,0.02764125350446368,0.84530342443803,0.5412596624157635,-0.046259668769269055
