day,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
-5.0,0.0019993682306032046,-0.0019993682306032046,-0.022005696267036412,-0.007999051946578212,0.008000631769390532,0.009999999999996567,-0.007987979455605726,-0.00199462501886552,-0.007999051946578212,-2.886579864025407e-15
-4.0,-0.008000631769401911,0.008000631769401911,-0.002005696267040391,-0.007999051946578212,-0.0019993682306003735,0.009999999999996567,-0.007987979455605726,-0.011994625018870636,0.002000948053426904,-2.886579864025407e-15
-3.0,0.0019993682306032046,-0.0019993682306032046,-0.002005696267040391,0.002000948053426904,-0.0019993682306003735,-0.009999999999999454,0.02201202054439541,-0.00199462501886552,-0.007999051946578212,-2.886579864025407e-15
-2.0,0.0019993682306032046,-0.0019993682306032046,0.01799430373296984,0.002000948053426904,-0.0019993682306003735,-0.009999999999999454,-0.007987979455605726,0.0180053749811305,0.002000948053426904,-0.009999999999993792
-1.0,0.0019993682306032046,-0.0019993682306032046,0.007994303732964725,0.01200094805343202,-0.0019993682306003735,5.662137425588298e-15,0.002012020544385179,-0.00199462501886552,0.01200094805343202,0.01000000000000223
1.0,NaN,0.7380006317693917,0.7479943037329596,NaN,NaN,NaN,NaN,0.6980053749811231,0.6520009480534183,NaN
2.0,-0.12800063176940646,-0.20199936823060605,-0.21200569626703414,-0.1679990519465748,-0.16199936823061117,-0.14000000000000912,-0.20798797945560857,NaN,0.23200094805341667,-0.21000000000001084
3.0,-0.05800063176939907,-0.12199936823060775,-0.14200569626704096,-0.09799905194658162,-0.13199936823061004,-0.06000000000001082,-0.037987979455621074,-0.08199462501887803,-0.09799905194658162,-0.12999999999999834
4.0,-0.048000631769408164,-0.021999368230613436,-0.0920056962670438,-0.05799905194657537,-0.08199936823061288,-0.02000000000000457,-0.017987979455610842,-0.021994625018875752,-0.06799905194658049,-0.10000000000001141
5.0,-0.028000631769397932,-0.04199936823060946,-0.05200569626703755,-0.017999051946583328,-0.03199936823061572,-0.030000000000009686,-0.027987979455615958,-0.001994625018879731,-0.027999051946574233,-0.050000000000000044
6.0,-0.008000631769401911,-0.04199936823060946,-0.042005696267046644,-0.007999051946578212,-0.021999368230610605,-0.05000000000000571,0.002012020544385179,-0.011994625018870636,0.01200094805341781,-0.06000000000000516
7.0,0.021999368230599226,-0.04199936823060946,-0.012005696267045507,0.002000948053426904,-0.01199936823060549,-0.04000000000000059,-0.007987979455619937,-0.011994625018870636,-0.007999051946578212,-0.06000000000000516
8.0,0.0019993682306032046,0.0080006317693877,0.01799430373295563,-0.017999051946583328,-0.021999368230610605,-0.05000000000000571,-0.007987979455619937,-0.011994625018870636,-0.007999051946578212,-0.050000000000000044
9.0,0.01199936823059411,-0.021999368230613436,-0.012005696267045507,-0.017999051946583328,-0.021999368230610605,-0.02000000000000457,-0.007987979455619937,-0.001994625018879731,0.002000948053426904,-0.06000000000000516
10.0,0.01199936823059411,0.0080006317693877,0.007994303732964725,-0.017999051946583328,-0.01199936823060549,-0.05000000000000571,-0.017987979455610842,-0.001994625018879731,-0.017999051946583328,-0.04000000000000914
11.0,0.01199936823059411,0.0080006317693877,0.007994303732964725,-0.007999051946578212,0.008000631769390532,-0.02000000000000457,-0.027987979455615958,0.008005374981125385,0.01200094805341781,-0.04000000000000914
12.0,0.0019993682306032046,0.0080006317693877,0.01799430373295563,-0.017999051946583328,0.008000631769390532,0.009999999999996567,-0.037987979455621074,-0.001994625018879731,-0.007999051946578212,-0.04000000000000914
13.0,0.01199936823059411,0.018000631769392816,-0.002005696267040391,-0.017999051946583328,-0.01199936823060549,-8.548717289613705e-15,-0.027987979455615958,0.008005374981125385,-0.007999051946578212,-0.050000000000000044
14.0,0.0019993682306032046,-0.0019993682306032046,0.007994303732964725,-0.017999051946583328,-0.021999368230610605,0.009999999999996567,0.012012020544390295,0.0180053749811305,-0.017999051946583328,-0.04000000000000914
15.0,0.0019993682306032046,0.0080006317693877,0.027994303732960746,-0.017999051946583328,-0.021999368230610605,0.009999999999996567,0.002012020544385179,-0.001994625018879731,-0.017999051946583328,-0.04000000000000914
16.0,-0.008000631769401911,0.0080006317693877,-0.002005696267040391,-0.007999051946578212,-0.041999368230606626,-0.009999999999999454,0.002012020544385179,-0.011994625018870636,-0.007999051946578212,-0.050000000000000044
17.0,-0.008000631769401911,0.0080006317693877,0.01799430373295563,0.022000948053422925,-0.03199936823061572,-0.009999999999999454,0.012012020544390295,-0.011994625018870636,-0.017999051946583328,-0.06000000000000516
18.0,0.0019993682306032046,0.0080006317693877,-0.002005696267040391,0.03200094805342804,-0.01199936823060549,0.009999999999996567,0.032012020544386316,0.008005374981125385,-0.027999051946574233,-0.04000000000000914
19.0,0.0019993682306032046,0.018000631769392816,0.01799430373295563,-0.007999051946578212,-0.01199936823060549,0.009999999999996567,0.032012020544386316,0.0180053749811305,-0.017999051946583328,-0.04000000000000914
20.0,0.021999368230599226,-0.0019993682306032046,0.007994303732964725,0.002000948053426904,-0.0019993682306145844,-0.009999999999999454,0.032012020544386316,-0.011994625018870636,-0.03799905194657935,-0.010000000000008002
