day,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
-5.0,0.0,-0.003999684055415509,-0.008000631769401911,-0.0019993682306030935,0.00399968405541562,-0.008000631769401911,-0.003999684055415509,0.0,-0.008000631769401911,-0.006000315944589496
-4.0,0.0,-0.003999684055415509,0.0019993682306032046,-0.0019993682306030935,0.00399968405541562,0.0019993682306032046,-0.003999684055415509,0.0,0.0019993682306032046,0.00399968405541562
-3.0,0.0,-0.003999684055415509,0.0019993682306032046,0.008000631769402022,-0.006000315944589496,0.0019993682306032046,0.006000315944589607,0.0,0.0019993682306032046,-0.006000315944589496
-2.0,0.0,0.006000315944589607,0.0019993682306032046,-0.0019993682306030935,0.00399968405541562,0.0019993682306032046,0.006000315944589607,0.0,0.0019993682306032046,0.00399968405541562
-1.0,0.0,0.006000315944589607,0.0019993682306032046,-0.0019993682306030935,-0.006000315944589496,0.0019993682306032046,-0.003999684055415509,0.0,0.0019993682306032046,0.00399968405541562
1.0,-0.4000000000000057,-0.3939996840554161,-0.4180006317693985,-0.4019993682306088,-0.4060003159445952,-0.38800063176939736,-0.4039996840554212,-0.4100000000000108,-0.4080006317694076,-0.39600031594459006
2.0,-0.12000000000000455,-0.12399968405542006,-0.11800063176940134,-0.11199936823060253,-0.11600031594458893,-0.11800063176940134,-0.12399968405542006,-0.10000000000000853,-0.12800063176940646,-0.12600031594459404
3.0,-0.060000000000002274,-0.05399968405541267,-0.05800063176939907,-0.05199936823060025,-0.056000315944586654,-0.05800063176939907,-0.05399968405541267,-0.05000000000001137,-0.048000631769408164,-0.056000315944586654
4.0,-0.04000000000000625,-0.033999684055416646,-0.03800063176940305,-0.03199936823060423,-0.026000315944585517,-0.03800063176940305,-0.033999684055416646,-0.030000000000001137,-0.028000631769397932,-0.026000315944585517
5.0,-0.030000000000001137,-0.02399968405541153,-0.028000631769397932,-0.021999368230599115,-0.026000315944585517,-0.028000631769397932,-0.02399968405541153,-0.030000000000001137,-0.028000631769397932,-0.026000315944585517
6.0,-0.020000000000010232,-0.013999684055420625,-0.018000631769407027,-0.01199936823060821,-0.026000315944585517,-0.018000631769407027,-0.013999684055420625,-0.020000000000010232,-0.018000631769407027,-0.016000315944594612
7.0,-0.010000000000005116,-0.013999684055420625,-0.018000631769407027,-0.0019993682306030935,-0.016000315944594612,-0.008000631769401911,-0.003999684055415509,-0.010000000000005116,-0.008000631769401911,-0.016000315944594612
8.0,-0.010000000000005116,-0.003999684055415509,-0.018000631769407027,-0.01199936823060821,-0.006000315944589496,-0.008000631769401911,-0.003999684055415509,-0.010000000000005116,-0.008000631769401911,-0.006000315944589496
9.0,-0.010000000000005116,-0.003999684055415509,-0.008000631769401911,-0.0019993682306030935,-0.006000315944589496,-0.008000631769401911,0.006000315944589607,0.0,-0.008000631769401911,-0.006000315944589496
10.0,-0.010000000000005116,-0.003999684055415509,-0.008000631769401911,0.008000631769402022,0.00399968405541562,-0.008000631769401911,0.006000315944589607,0.0,0.0019993682306032046,-0.006000315944589496
11.0,-0.010000000000005116,-0.003999684055415509,-0.008000631769401911,0.008000631769402022,0.00399968405541562,-0.008000631769401911,0.006000315944589607,0.0,-0.008000631769401911,0.00399968405541562
12.0,-0.010000000000005116,-0.003999684055415509,-0.008000631769401911,0.008000631769402022,-0.006000315944589496,-0.008000631769401911,0.006000315944589607,0.0,-0.008000631769401911,0.00399968405541562
13.0,-0.010000000000005116,-0.003999684055415509,0.0019993682306032046,0.008000631769402022,0.00399968405541562,-0.008000631769401911,0.006000315944589607,0.0,-0.008000631769401911,-0.006000315944589496
14.0,-0.010000000000005116,-0.003999684055415509,-0.008000631769401911,0.008000631769402022,0.00399968405541562,-0.008000631769401911,0.006000315944589607,0.0,-0.008000631769401911,-0.006000315944589496
15.0,0.0,0.006000315944589607,0.0019993682306032046,0.008000631769402022,-0.006000315944589496,-0.008000631769401911,0.006000315944589607,0.0,-0.008000631769401911,0.00399968405541562
16.0,0.0,0.006000315944589607,0.0019993682306032046,0.008000631769402022,0.00399968405541562,0.0019993682306032046,0.006000315944589607,0.0,-0.008000631769401911,0.00399968405541562
17.0,0.0,0.006000315944589607,0.0019993682306032046,0.008000631769402022,0.00399968405541562,0.0019993682306032046,0.006000315944589607,0.0,0.0019993682306032046,0.00399968405541562
18.0,0.0,0.006000315944589607,0.0019993682306032046,0.008000631769402022,0.00399968405541562,0.0019993682306032046,0.006000315944589607,0.0,0.0019993682306032046,0.00399968405541562
19.0,0.0,0.006000315944589607,-0.008000631769401911,0.008000631769402022,-0.006000315944589496,-0.008000631769401911,0.006000315944589607,0.0,0.0019993682306032046,0.00399968405541562
20.0,-0.010000000000005116,0.006000315944589607,-0.008000631769401911,0.008000631769402022,0.00399968405541562,-0.008000631769401911,0.006000315944589607,0.0,-0.008000631769401911,0.00399968405541562
