post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
51.9,0.3999999999999986,0.11085654759370328,30.74,0.7399999999999984,0.11185731951279701
53.0,0.5,0.1130413859379968,31.75,0.75,0.11186142255089301
54.08,0.5799999999999983,0.11542124521195316,32.75,0.75,0.11171935354371193
55.15,0.6499999999999986,0.11594939013828216,33.75,0.75,0.11182777472306357
56.2,0.7000000000000028,0.11505479302745891,34.74,0.740000000000002,0.11171448077615478
57.23,0.7299999999999969,0.11367503561623407,35.75,0.75,0.11170705618815759
58.25,0.75,0.11258856361413802,36.74,0.740000000000002,0.11174518775395093
59.25,0.75,0.1118607246001869,37.74,0.740000000000002,0.1117462766786456
60.25,0.75,0.11150055120373398,38.74,0.740000000000002,0.111837783170587
61.25,0.75,0.11169821706251737,39.75,0.75,0.11182621275048654
62.25,0.75,0.11166355721723914,40.75,0.75,0.11188490884376544
63.25,0.75,0.11165816789246931,41.74,0.740000000000002,0.1117993648548417
64.24,0.7399999999999949,0.1117003413858613,42.74,0.740000000000002,0.1117222080398782
65.25,0.75,0.11188649403357306,43.75,0.75,0.11184012515929476
66.25,0.75,0.11182241722811373,44.74,0.740000000000002,0.11185674305787001
67.25,0.75,0.11176306494889063,45.75,0.75,0.11173476067441611
68.24,0.7399999999999949,0.11178357314468867,46.74,0.740000000000002,0.11169635064013748
69.24,0.7399999999999949,0.11179465234455786,47.74,0.740000000000002,0.11167397324619306
70.25,0.75,0.11186819809041983,48.74,0.740000000000002,0.11173386970189879
71.24,0.7399999999999949,0.11175366715171027,49.74,0.740000000000002,0.11166932224142023
