post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
51.82,0.3200000000000003,0.10827451737928034,30.75,0.75,0.10997527541782089
52.86,0.35999999999999943,0.10775320304300441,31.75,0.75,0.10992464570714705
53.9,0.3999999999999986,0.10772869485105872,32.75,0.75,0.10988332001117831
54.94,0.4399999999999977,0.10782203937643244,33.75,0.75,0.1098425255468838
55.98,0.4799999999999969,0.10788275297744292,34.75,0.75,0.10993185828053215
57.03,0.5300000000000011,0.10804551949075644,35.75,0.75,0.10985895835377371
58.08,0.5799999999999983,0.10824788779660625,36.75,0.75,0.10991167107012197
59.11,0.6099999999999994,0.10856587841290746,37.75,0.75,0.10999408099012711
60.15,0.6499999999999986,0.10892594090267907,38.75,0.75,0.11001726122523538
61.18,0.6799999999999997,0.1091753055702517,39.75,0.75,0.10995349193986045
62.2,0.7000000000000028,0.10936070512325717,40.75,0.75,0.10997276480848187
63.21,0.7100000000000009,0.10942508895722557,41.75,0.75,0.10990847667170352
64.22,0.7199999999999989,0.10951162738087523,42.75,0.75,0.10986333331806424
65.23,0.730000000000004,0.10963441646936514,43.75,0.75,0.1099282753292396
66.23,0.730000000000004,0.10979614202977554,44.75,0.75,0.1099741655881292
67.24,0.7399999999999949,0.10977396773655472,45.75,0.75,0.110044820859981
68.24,0.7399999999999949,0.10987776021554642,46.75,0.75,0.10995635523197678
69.25,0.75,0.10983826846394856,47.75,0.75,0.10980723441621036
70.24,0.7399999999999949,0.109832841922705,48.75,0.75,0.10982745894078941
71.25,0.75,0.10984692622264512,49.75,0.75,0.10978562471150613
