post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
51.78,0.28000000000000114,0.10831846230063162,30.75,0.75,0.10910108149430707
52.79,0.28999999999999915,0.10794239125943811,31.75,0.75,0.10910086552228015
53.8,0.29999999999999716,0.1077904108781277,32.75,0.75,0.10908793074176273
54.81,0.3100000000000023,0.10772729390726263,33.75,0.75,0.10908101929084538
55.82,0.3200000000000003,0.10768056916040122,34.75,0.75,0.10909190908428351
56.83,0.3299999999999983,0.10763655655993665,35.75,0.75,0.10912679288021708
57.84,0.3400000000000034,0.10761831345614248,36.75,0.75,0.10914554635559293
58.85,0.3500000000000014,0.10758916149337781,37.75,0.75,0.10914100233388822
59.87,0.36999999999999744,0.10747153827477994,38.75,0.75,0.10914740955184296
60.88,0.38000000000000256,0.10740156679766137,39.75,0.75,0.1091033441479726
61.9,0.3999999999999986,0.10726906794759868,40.75,0.75,0.10907451997497042
62.91,0.4099999999999966,0.10711573100985201,41.75,0.75,0.1090703899585429
63.93,0.4299999999999997,0.10696828691896956,42.75,0.75,0.10908872189297256
64.95,0.45000000000000284,0.10681310903949008,43.75,0.75,0.10909424419891607
65.97,0.46999999999999886,0.10665070456829222,44.75,0.75,0.10909660367567092
66.99,0.4899999999999949,0.10653409946479485,45.75,0.75,0.10907644601256837
68.02,0.519999999999996,0.1064426362918935,46.75,0.75,0.10911925690584572
69.03,0.5300000000000011,0.10630926529883492,47.75,0.75,0.1091164736317983
70.06,0.5600000000000023,0.10629935293302589,48.75,0.75,0.10911794944335818
71.07,0.5699999999999932,0.10633171486168906,49.75,0.75,0.10909837242500241
