post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
51.9,0.3999999999999986,0.11127891996520517,30.74,0.7399999999999984,0.11190743657297544
53.0,0.5,0.11380938692471261,31.74,0.7399999999999984,0.11190957946761974
54.09,0.5900000000000034,0.1163291318926987,32.74,0.740000000000002,0.11192257347164102
55.15,0.6499999999999986,0.11669046501623076,33.74,0.740000000000002,0.11189415748577985
56.21,0.7100000000000009,0.11534490342706509,34.74,0.740000000000002,0.11192542210256305
57.24,0.740000000000002,0.1136525784649185,35.74,0.740000000000002,0.11195796096232354
58.25,0.75,0.11247617687684333,36.74,0.740000000000002,0.11196238742020793
59.25,0.75,0.11184833857036994,37.74,0.740000000000002,0.11192926799432432
60.25,0.75,0.11170053177472707,38.74,0.740000000000002,0.11194156805727411
61.25,0.75,0.11174905686800352,39.74,0.740000000000002,0.11190263621873832
62.24,0.740000000000002,0.1118113603926513,40.74,0.740000000000002,0.11192689291400332
63.24,0.740000000000002,0.11188792288207716,41.74,0.740000000000002,0.11194505082855138
64.24,0.7399999999999949,0.1119381104224748,42.74,0.740000000000002,0.111925168914159
65.24,0.7399999999999949,0.11192410255666474,43.74,0.740000000000002,0.11190151493878903
66.24,0.7399999999999949,0.11195014949868008,44.74,0.740000000000002,0.11192330567141644
67.24,0.7399999999999949,0.11196750052793539,45.74,0.740000000000002,0.11195662836936669
68.25,0.75,0.11188915390682899,46.74,0.740000000000002,0.11188704584040102
69.24,0.7399999999999949,0.1119131262900858,47.74,0.740000000000002,0.11186968508071561
70.24,0.7399999999999949,0.1119542841823023,48.74,0.740000000000002,0.11193067575357424
71.25,0.75,0.11192789977730283,49.74,0.740000000000002,0.11194479670149399
