post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
51.93,0.4299999999999997,0.10834033836865758,30.75,0.75,0.10952488520267259
53.03,0.5300000000000011,0.10867894924631868,31.76,0.7600000000000016,0.10963158546830468
54.1,0.6000000000000014,0.11004133193816788,32.75,0.75,0.10933255904284371
55.16,0.6599999999999966,0.11077306934673602,33.75,0.75,0.10927636642183454
56.2,0.7000000000000028,0.11074564265244483,34.75,0.75,0.10974062653014773
57.22,0.7199999999999989,0.11048002018687256,35.75,0.75,0.10973457050449023
58.23,0.7299999999999969,0.1101373007010756,36.75,0.75,0.10976020917200578
59.23,0.7299999999999969,0.11007692475425952,37.75,0.75,0.109750166913676
60.25,0.75,0.1097471061405966,38.75,0.75,0.10956174819408165
61.24,0.740000000000002,0.10984734397976775,39.74,0.740000000000002,0.10944427738931391
62.24,0.740000000000002,0.1099284621630541,40.74,0.740000000000002,0.10955735934143057
63.24,0.740000000000002,0.10979496064824702,41.74,0.740000000000002,0.10955502298534829
64.25,0.75,0.10969740494875495,42.74,0.740000000000002,0.1098933831430802
65.26,0.7600000000000051,0.10981822624115264,43.74,0.740000000000002,0.109785749444387
66.25,0.75,0.10971809238967178,44.74,0.740000000000002,0.10963784456321675
67.25,0.75,0.10966095495489649,45.76,0.759999999999998,0.10990913163028228
68.24,0.7399999999999949,0.10952194407079198,46.75,0.75,0.10994916852803883
69.25,0.75,0.1093488714619623,47.74,0.740000000000002,0.10982784740219372
70.25,0.75,0.10940564981964859,48.74,0.740000000000002,0.10980468098439988
71.26,0.7600000000000051,0.10962902500875246,49.74,0.740000000000002,0.10959103720749619
