post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
51.9,0.3999999999999986,0.11105762177780246,30.75,0.75,0.11174617367580335
53.0,0.5,0.11338978211222478,31.74,0.7399999999999984,0.11176995030232441
54.08,0.5799999999999983,0.1154872392188647,32.74,0.740000000000002,0.11177101195749861
55.15,0.6499999999999986,0.11602791595130085,33.75,0.75,0.11176672725993961
56.2,0.7000000000000028,0.11499812994505886,34.75,0.75,0.11180145316721134
57.23,0.7299999999999969,0.1135703909490436,35.75,0.75,0.11181341689795443
58.25,0.75,0.11251599911960936,36.75,0.75,0.11184140141839803
59.25,0.75,0.11180127661813263,37.75,0.75,0.11192668172061065
60.25,0.75,0.11152808798692182,38.75,0.75,0.11172107967341426
61.25,0.75,0.11157536889124063,39.75,0.75,0.11179959500826632
62.24,0.740000000000002,0.11171481499441506,40.75,0.75,0.11166657090471782
63.25,0.75,0.11175805149973703,41.75,0.75,0.11179639502868889
64.24,0.7399999999999949,0.11179484599576302,42.75,0.75,0.11177832828994856
65.24,0.7399999999999949,0.1118403319956895,43.74,0.740000000000002,0.11170363081031438
66.25,0.75,0.11185904464652516,44.74,0.740000000000002,0.11181990819772188
67.24,0.7399999999999949,0.11167870650024343,45.74,0.740000000000002,0.11181724881916934
68.24,0.7399999999999949,0.11170167875029513,46.74,0.740000000000002,0.111866904641633
69.24,0.7399999999999949,0.11174742028624811,47.74,0.740000000000002,0.11176105412581339
70.24,0.7399999999999949,0.11182049028654395,48.75,0.75,0.11169092895942487
71.24,0.7399999999999949,0.11192901594458275,49.74,0.740000000000002,0.1117894742832551
