post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
52.07,0.5700000000000003,0.09839779626625396,30.8,0.8000000000000007,0.09878034949230238
53.13,0.6300000000000026,0.09822660630366867,31.77,0.7699999999999996,0.09918330174637133
54.14,0.6400000000000006,0.0978130502180522,32.8,0.7999999999999972,0.09807403412977317
55.2,0.7000000000000028,0.0983797807075933,33.77,0.7700000000000031,0.09784475923335965
56.32,0.8200000000000003,0.09822104439063338,34.68,0.6799999999999997,0.09896944403781784
57.29,0.7899999999999991,0.09738214191465043,35.64,0.6400000000000006,0.09899085585681415
58.24,0.740000000000002,0.09720715093476312,36.77,0.7700000000000031,0.09809337740229611
59.17,0.6700000000000017,0.09808180353934068,37.77,0.7700000000000031,0.09788911250129428
60.22,0.7199999999999989,0.09784310796139499,38.67,0.6700000000000017,0.09775914121745276
61.26,0.759999999999998,0.09840431095183523,39.76,0.759999999999998,0.09888401694247524
62.23,0.7299999999999969,0.09872719691068922,40.8,0.7999999999999972,0.09804299339298941
63.27,0.7700000000000031,0.09854747094736113,41.82,0.8200000000000003,0.09797201545275916
64.22,0.7199999999999989,0.09811218789686446,42.79,0.7899999999999991,0.09786745731913157
65.21,0.7099999999999937,0.09836983849158443,43.73,0.7299999999999969,0.09847102012088921
66.24,0.7399999999999949,0.09750950742290279,44.76,0.759999999999998,0.09799006377185476
67.19,0.6899999999999977,0.09772215176792123,45.66,0.6599999999999966,0.098443401936894
68.2,0.7000000000000028,0.09780537483796943,46.73,0.7299999999999969,0.09829648038072825
69.0,0.5,0.09728798936228814,47.65,0.6499999999999986,0.09771135151187586
70.08,0.5799999999999983,0.09762291578387308,48.57,0.5700000000000003,0.09782251832582559
71.18,0.6800000000000068,0.09847705196157135,49.66,0.6599999999999966,0.09849313018744013
