post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
51.9,0.3999999999999986,0.11104469073345799,30.74,0.7399999999999984,0.1118404422242365
53.0,0.5,0.1132809581614986,31.74,0.7399999999999984,0.11184001652957297
54.09,0.5900000000000034,0.11561471176601085,32.75,0.75,0.11187028952993021
55.15,0.6499999999999986,0.11607705273813568,33.75,0.75,0.1117154858665832
56.2,0.7000000000000028,0.11500158768799765,34.74,0.740000000000002,0.11176459162872644
57.23,0.7299999999999969,0.11346830863125923,35.74,0.740000000000002,0.11182464056987854
58.25,0.75,0.1124255756691723,36.74,0.740000000000002,0.11190563126395169
59.25,0.75,0.11186577906191632,37.74,0.740000000000002,0.11192701576061756
60.25,0.75,0.11163189677073906,38.75,0.75,0.11169646768263904
61.25,0.75,0.11169343517425893,39.75,0.75,0.11164087443478327
62.25,0.75,0.11169633954394396,40.74,0.740000000000002,0.11169998829827966
63.25,0.75,0.11166684992626526,41.74,0.740000000000002,0.11174596921647487
64.25,0.75,0.11182139054654111,42.74,0.740000000000002,0.11180018290839602
65.24,0.7399999999999949,0.11172307867512002,43.74,0.740000000000002,0.11177909585448789
66.24,0.7399999999999949,0.11173408514653821,44.74,0.740000000000002,0.11188786716604046
67.24,0.7399999999999949,0.11179329411077688,45.75,0.75,0.1117686057255701
68.25,0.75,0.11177223022365892,46.74,0.740000000000002,0.11181182169009503
69.24,0.7399999999999949,0.11182598201824367,47.74,0.740000000000002,0.11183962686397683
70.24,0.7399999999999949,0.11189910816511474,48.75,0.75,0.11173013915089046
71.24,0.7399999999999949,0.1118863034550991,49.74,0.740000000000002,0.11181494657489967
