post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
52.1,0.6000000000000014,0.10201735698694334,30.78,0.7800000000000011,0.10120783399921944
53.19,0.6899999999999977,0.10254396008692386,31.72,0.7199999999999989,0.10136845153098081
54.24,0.740000000000002,0.10192184476739882,32.78,0.7800000000000011,0.10024446875735488
55.23,0.7299999999999969,0.10121249625280938,33.78,0.7800000000000011,0.10003630597285831
56.26,0.759999999999998,0.10113303514545986,34.76,0.759999999999998,0.10003876817589764
57.26,0.759999999999998,0.09990279009243654,35.73,0.7299999999999969,0.10095672382167777
58.27,0.7700000000000031,0.1012709958008947,36.72,0.7199999999999989,0.10081176933086478
59.29,0.7899999999999991,0.10100893143555176,37.69,0.6899999999999977,0.10092894190690163
60.3,0.7999999999999972,0.0998967062459658,38.71,0.7100000000000009,0.10097597510148207
61.33,0.8299999999999983,0.09898704886570532,39.72,0.7199999999999989,0.10081137096566443
62.18,0.6799999999999997,0.09990066733416189,40.75,0.75,0.10138314373880085
63.22,0.7199999999999989,0.10107084578211302,41.72,0.7199999999999989,0.10135509190923521
64.23,0.730000000000004,0.09975498764040971,42.82,0.8200000000000003,0.10100157643717907
65.21,0.7099999999999937,0.09967963637055065,43.76,0.759999999999998,0.10148573437656667
66.28,0.7800000000000011,0.09964979067638169,44.79,0.7899999999999991,0.10025926299521518
67.17,0.6700000000000017,0.09932392504734247,45.79,0.7899999999999991,0.10026594541787398
68.19,0.6899999999999977,0.09991195436501082,46.75,0.75,0.10044157339339296
69.24,0.7399999999999949,0.10116614233405254,47.74,0.740000000000002,0.10053279003861489
70.21,0.7099999999999937,0.10127824742363108,48.76,0.759999999999998,0.10028254821117645
71.2,0.7000000000000028,0.10012863015750843,49.74,0.740000000000002,0.10089476784741165
