post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
51.93,0.4299999999999997,0.10888595520968386,30.75,0.75,0.10974531584803558
53.04,0.5399999999999991,0.10961609607849537,31.75,0.75,0.10958382497487426
54.12,0.6199999999999974,0.11038718287045969,32.75,0.75,0.10968433460597864
55.16,0.6599999999999966,0.11075020561655942,33.74,0.740000000000002,0.11027733821144045
56.21,0.7100000000000009,0.11109104382268277,34.75,0.75,0.10989664037987686
57.23,0.7299999999999969,0.11023196699752737,35.76,0.759999999999998,0.10999300557170966
58.24,0.740000000000002,0.10991596855658542,36.75,0.75,0.1098751774145847
59.25,0.75,0.11013269971421796,37.75,0.75,0.1100737473858191
60.25,0.75,0.1099338917855483,38.76,0.759999999999998,0.11002681459211891
61.26,0.759999999999998,0.10965517376196755,39.75,0.75,0.1095256259122011
62.24,0.740000000000002,0.109758928359752,40.75,0.75,0.10978924788657989
63.25,0.75,0.1098387939229355,41.75,0.75,0.10996150948916701
64.25,0.75,0.11000662836615423,42.75,0.75,0.11008285693394539
65.25,0.75,0.109769826857789,43.75,0.75,0.11000585861491356
66.25,0.75,0.10984385355645464,44.76,0.759999999999998,0.1098981293114752
67.25,0.75,0.10962506447965324,45.75,0.75,0.10958903643270045
68.26,0.7600000000000051,0.1093296835782455,46.75,0.75,0.10959098609112018
69.25,0.75,0.1095400575978555,47.74,0.740000000000002,0.10997637263819818
70.24,0.7399999999999949,0.10967465163880914,48.74,0.740000000000002,0.10999521931382798
71.25,0.75,0.1096781007110506,49.75,0.75,0.1099053569617971
