post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
51.82,0.3200000000000003,0.10840524912263569,30.74,0.7399999999999984,0.10990542680741262
52.86,0.35999999999999943,0.10770605305070699,31.75,0.75,0.10988516368157014
53.9,0.3999999999999986,0.10770689153535842,32.75,0.75,0.1099751861205926
54.94,0.4399999999999977,0.10778496623335419,33.75,0.75,0.10991850416152159
55.99,0.490000000000002,0.10780996328274883,34.75,0.75,0.10993123198591567
57.03,0.5300000000000011,0.10790546781635914,35.75,0.75,0.1100651036582628
58.08,0.5799999999999983,0.10823671510182194,36.75,0.75,0.10987874172897871
59.12,0.6199999999999974,0.10855499580808468,37.75,0.75,0.10990393374630689
60.15,0.6499999999999986,0.10893144973485006,38.75,0.75,0.10993437396539166
61.18,0.6799999999999997,0.10921418192685348,39.75,0.75,0.10982526380757437
62.19,0.6899999999999977,0.10948820149112339,40.74,0.740000000000002,0.10993653132013707
63.21,0.7100000000000009,0.10967007835979262,41.74,0.740000000000002,0.10995040812597633
64.22,0.7199999999999989,0.10979493622941298,42.75,0.75,0.10985641238529041
65.23,0.730000000000004,0.10974253611620663,43.75,0.75,0.10990122419807549
66.24,0.7399999999999949,0.1097695918492801,44.75,0.75,0.10985825906521023
67.24,0.7399999999999949,0.10983402880767773,45.75,0.75,0.10988545256469803
68.24,0.7399999999999949,0.10990884273786584,46.75,0.75,0.1099953923605602
69.24,0.7399999999999949,0.1099121009102589,47.75,0.75,0.10990292508106721
70.25,0.75,0.10987931125891573,48.75,0.75,0.10989086043093045
71.25,0.75,0.10991701145353716,49.75,0.75,0.10983833117614622
