post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
51.82,0.3200000000000003,0.10876849337456748,30.75,0.75,0.11020968944986141
52.86,0.35999999999999943,0.10865379297505096,31.75,0.75,0.1102498414348894
53.9,0.3999999999999986,0.10923873207898795,32.75,0.75,0.1102210925801275
54.94,0.4399999999999977,0.11018243372058978,33.75,0.75,0.11022361841745933
55.99,0.490000000000002,0.11115803312786289,34.75,0.75,0.11020807996689978
57.04,0.5399999999999991,0.11196949581103957,35.75,0.75,0.11021514053743263
58.08,0.5799999999999983,0.11247167235691853,36.75,0.75,0.11022253492995446
59.12,0.6199999999999974,0.1126553175795503,37.75,0.75,0.110198579933791
60.16,0.6599999999999966,0.112503471944041,38.75,0.75,0.11022309889028216
61.19,0.6899999999999977,0.11212046498111906,39.75,0.75,0.11019939685034205
62.21,0.7100000000000009,0.11165151192911892,40.75,0.75,0.11021268724029512
63.22,0.7199999999999989,0.1112264240083039,41.75,0.75,0.11019510163358821
64.24,0.7399999999999949,0.11086453161853828,42.75,0.75,0.11020179227267174
65.24,0.7399999999999949,0.11059663462496844,43.75,0.75,0.11020350142500784
66.24,0.7399999999999949,0.11043424873532601,44.75,0.75,0.11023090857863435
67.25,0.75,0.1103330173965586,45.75,0.75,0.11019360060384926
68.25,0.75,0.11027232909468476,46.75,0.75,0.11018581473932218
69.25,0.75,0.11021155845924643,47.75,0.75,0.11020155445440248
70.25,0.75,0.11023030827449411,48.75,0.75,0.11019792535161779
71.25,0.75,0.1102088656030194,49.75,0.75,0.1102573883004581
