post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
51.83,0.3299999999999983,0.09865140923416552,30.77,0.7699999999999996,0.09921436352750705
52.89,0.39000000000000057,0.09785869011380038,31.76,0.7600000000000016,0.09922642532535869
53.95,0.45000000000000284,0.0971044533289855,32.78,0.7800000000000011,0.09913557311188474
55.0,0.5,0.09684061770890542,33.75,0.75,0.09913425505211665
56.06,0.5600000000000023,0.09677223008431284,34.78,0.7800000000000011,0.09939694991429991
57.09,0.5900000000000034,0.09704403565636048,35.78,0.7800000000000011,0.09899518558235428
58.12,0.6199999999999974,0.09733356956903447,36.77,0.7700000000000031,0.0991116173976883
59.18,0.6799999999999997,0.09750835405415287,37.77,0.7700000000000031,0.09885728733943926
60.18,0.6799999999999997,0.09745726882882061,38.76,0.759999999999998,0.09895027323301556
61.18,0.6799999999999997,0.0976669105320101,39.77,0.7700000000000031,0.0991044152890582
62.19,0.6899999999999977,0.09815305450915338,40.78,0.7800000000000011,0.09926998304417477
63.21,0.7100000000000009,0.09810361577495266,41.77,0.7700000000000031,0.0992620053703325
64.22,0.7199999999999989,0.09819924781204775,42.76,0.759999999999998,0.09927361368052674
65.23,0.730000000000004,0.09844744556363022,43.78,0.7800000000000011,0.09920350448004239
66.21,0.7099999999999937,0.09858620685515618,44.77,0.7700000000000031,0.09890442627084413
67.23,0.730000000000004,0.0990571984413184,45.74,0.740000000000002,0.09913562662422763
68.22,0.7199999999999989,0.09929036207501793,46.75,0.75,0.09918709965959852
69.23,0.730000000000004,0.09905512226324081,47.77,0.7700000000000031,0.09908003574181488
70.24,0.7399999999999949,0.09901124077642257,48.79,0.7899999999999991,0.09919786759862818
71.25,0.75,0.09902411689246601,49.78,0.7800000000000011,0.09926750052071771
