post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
51.92,0.4200000000000017,0.10816775275185651,30.74,0.7399999999999984,0.10981029675064946
53.03,0.5300000000000011,0.10911667521895892,31.73,0.7300000000000004,0.11008753813677268
54.11,0.6099999999999994,0.11039787856275152,32.75,0.75,0.11012352873040952
55.16,0.6599999999999966,0.1109483467041881,33.75,0.75,0.10960528551292048
56.2,0.7000000000000028,0.11110304413139474,34.76,0.759999999999998,0.10965496522781333
57.22,0.7199999999999989,0.11066899392479569,35.75,0.75,0.10981822619958245
58.24,0.740000000000002,0.1107290111630772,36.74,0.740000000000002,0.10958230406033793
59.25,0.75,0.11033613000655797,37.75,0.75,0.10993251423312556
60.25,0.75,0.10996067032920033,38.74,0.740000000000002,0.10978105569400251
61.26,0.759999999999998,0.10964504229833606,39.74,0.740000000000002,0.10990040676291413
62.24,0.740000000000002,0.10953354100689056,40.75,0.75,0.10965812299200065
63.25,0.75,0.10981759030191313,41.74,0.740000000000002,0.10961249468201495
64.24,0.7399999999999949,0.10983461637785584,42.75,0.75,0.10970529182480436
65.23,0.730000000000004,0.10981066049731203,43.75,0.75,0.1097550134927533
66.25,0.75,0.11007060059891793,44.75,0.75,0.10973594881743975
67.26,0.7600000000000051,0.10988545062670735,45.74,0.740000000000002,0.10965266783838232
68.25,0.75,0.10979456885732429,46.75,0.75,0.10980528853664798
69.25,0.75,0.10976657049671104,47.74,0.740000000000002,0.10956811508819217
70.24,0.7399999999999949,0.1098728850580301,48.74,0.740000000000002,0.10980950377991777
71.25,0.75,0.10993772485357228,49.75,0.75,0.10973350848567856
