day,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
-5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,-0.4300000000000068,-0.4300000000000068,-0.4300000000000068,-0.4300000000000068,-0.4300000000000068,-0.4300000000000068,-0.4300000000000068,-0.4300000000000068,-0.4300000000000068,-0.4300000000000068
2.0,-0.37000000000000455,-0.37000000000000455,-0.37000000000000455,-0.37000000000000455,-0.37000000000000455,-0.37000000000000455,-0.37000000000000455,-0.37000000000000455,-0.37000000000000455,-0.37000000000000455
3.0,-0.3200000000000074,-0.3200000000000074,-0.3200000000000074,-0.3200000000000074,-0.3200000000000074,-0.3200000000000074,-0.3200000000000074,-0.3200000000000074,-0.3200000000000074,-0.3200000000000074
4.0,-0.27000000000001023,-0.27000000000001023,-0.27000000000001023,-0.27000000000001023,-0.27000000000001023,-0.27000000000001023,-0.27000000000001023,-0.27000000000001023,-0.27000000000001023,-0.27000000000001023
5.0,-0.21000000000000796,-0.21000000000000796,-0.22000000000001307,-0.21000000000000796,-0.21000000000000796,-0.22000000000001307,-0.21000000000000796,-0.21000000000000796,-0.21000000000000796,-0.21000000000000796
6.0,-0.1600000000000108,-0.1600000000000108,-0.1600000000000108,-0.1600000000000108,-0.1600000000000108,-0.1600000000000108,-0.1600000000000108,-0.1600000000000108,-0.1600000000000108,-0.1600000000000108
7.0,-0.11000000000001364,-0.11000000000001364,-0.11000000000001364,-0.11000000000001364,-0.11000000000001364,-0.11000000000001364,-0.11000000000001364,-0.11000000000001364,-0.11000000000001364,-0.11000000000001364
8.0,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739,-0.07000000000000739
9.0,-0.04000000000000625,-0.04000000000000625,-0.04000000000000625,-0.04000000000000625,-0.04000000000000625,-0.04000000000000625,-0.04000000000000625,-0.04000000000000625,-0.04000000000000625,-0.04000000000000625
10.0,-0.020000000000010232,-0.020000000000010232,-0.020000000000010232,-0.020000000000010232,-0.020000000000010232,-0.020000000000010232,-0.020000000000010232,-0.020000000000010232,-0.020000000000010232,-0.020000000000010232
11.0,-0.010000000000005116,-0.010000000000005116,-0.010000000000005116,-0.010000000000005116,-0.010000000000005116,-0.010000000000005116,-0.010000000000005116,-0.010000000000005116,-0.010000000000005116,-0.010000000000005116
12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14.0,0.009999999999990905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15.0,0.009999999999990905,0.0,0.0,0.0,0.009999999999990905,0.0,0.0,0.0,0.0,0.0
16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009999999999990905,0.0,0.0
17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
