day,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
-5.0,0.028022811821770688,-0.022012020544392497,-0.0020009480534211588,-0.026006666066911655,-0.01600505690905818,0.007999051946569746,-0.001996203587027623,0.019976217533983487,-0.002012020544385207,0.01797048733154394
-4.0,0.008022811821774667,0.00798797945560864,-0.0020009480534211588,-0.01600666606690654,0.003994943090937841,0.007999051946569746,-0.011996203587018528,0.009976217533978371,-0.02201202054439544,0.007970487331538822
-3.0,-0.011977188178221354,0.00798797945560864,0.007999051946569746,0.003993333933089482,0.003994943090937841,-0.0020009480534211588,-0.011996203587018528,0.009976217533978371,0.007987979455605698,0.01797048733154394
-2.0,-0.011977188178221354,0.00798797945560864,0.007999051946569746,0.013993333933094598,0.003994943090937841,-0.0020009480534211588,0.018003796412968398,-0.01002378246601765,0.007987979455605698,-0.012029512668457198
-1.0,-0.011977188178221354,-0.0020120205443964756,-0.012000948053426275,0.023993333933085503,0.003994943090937841,-0.012000948053426275,0.008003796412977493,-0.03002378246601367,0.007987979455605698,-0.03202951266845322
1.0,-0.3819771881782259,-0.38201202054439193,-0.34200094805342457,-0.3160066660669179,-0.3560050569090616,-0.3920009480534217,-0.37199620358703217,NaN,-0.37201202054438975,-0.4420295126684498
2.0,-0.2819771881782316,-0.2720120205443925,-0.21200094805342912,-0.2360066660669054,-0.2860050569090684,-0.3020009480534183,-0.27199620358702364,-0.26002378246601765,-0.27201202054439544,-0.3620295126684515
3.0,-0.2019771881782333,-0.1920120205443942,-0.15200094805342684,-0.16600666606691222,-0.20600505690907012,-0.23200094805342514,-0.21199620358702137,-0.16002378246600912,-0.162012020544396,-0.2820295126684532
4.0,-0.15197718817822192,-0.12201202054440102,-0.1220009480534257,-0.12600666606690597,-0.14600505690906784,-0.19200094805341889,-0.12199620358703217,-0.11002378246601197,-0.11201202054439885,-0.1820295126684589
5.0,-0.1319771881782259,-0.08201202054439477,-0.10200094805342969,-0.09600666606691904,-0.10600505690906159,-0.14200094805342173,-0.0719962035870208,-0.06002378246601481,-0.06201202054438748,-0.14202951266845265
6.0,-0.11197718817822988,-0.07201202054438965,-0.08200094805341945,-0.03600666606691677,-0.06600505690906955,-0.13200094805343082,-0.03199620358702876,-0.03002378246601367,-0.052012020544396576,-0.11202951266845151
7.0,-0.07197718817822363,-0.04201202054438852,-0.07200094805342855,-0.01600666606690654,-0.046005056909059316,-0.1220009480534257,-0.03199620358702876,-0.03002378246601367,-0.032012020544386344,-0.08202951266845038
8.0,-0.06197718817823272,-0.03201202054439761,-0.06200094805342343,0.003993333933089482,-0.026005056909063295,-0.10200094805342969,-0.001996203587027623,-0.04002378246601879,-0.012012020544390323,-0.0920295126684555
9.0,-0.031977188178231586,-0.0020120205443964756,-0.04200094805342741,0.013993333933094598,-0.03600505690906841,-0.06200094805342343,-0.001996203587027623,-0.03002378246601367,-0.012012020544390323,-0.08202951266845038
10.0,-0.031977188178231586,-0.0020120205443964756,-0.05200094805341832,0.003993333933089482,-0.01600505690905818,-0.04200094805342741,0.008003796412977493,-0.01002378246601765,-0.002012020544385207,-0.08202951266845038
11.0,-0.04197718817822249,-0.0020120205443964756,-0.02200094805341718,0.013993333933094598,-0.01600505690905818,-0.02200094805341718,0.008003796412977493,-2.3782466012534087e-5,-0.002012020544385207,-0.062029512668454356
12.0,-0.02197718817822647,-0.0020120205443964756,-0.012000948053426275,0.023993333933085503,-0.01600505690905818,-0.0020009480534211588,0.008003796412977493,-0.03002378246601367,-0.002012020544385207,-0.07202951266845947
13.0,-0.011977188178221354,-0.0020120205443964756,0.007999051946569746,0.023993333933085503,-0.0060050569090672745,0.017999051946574862,0.018003796412968398,-0.020023782466008555,-0.002012020544385207,-0.062029512668454356
14.0,-0.031977188178231586,0.017987979455599545,0.007999051946569746,0.023993333933085503,0.013994943090928746,0.027999051946579978,0.018003796412968398,-2.3782466012534087e-5,0.007987979455605698,-0.07202951266845947
15.0,-0.011977188178221354,0.017987979455599545,0.017999051946574862,0.013993333933094598,-0.0060050569090672745,0.017999051946574862,0.028003796412973514,-2.3782466012534087e-5,0.007987979455605698,-0.08202951266845038
16.0,0.008022811821774667,0.00798797945560864,0.017999051946574862,0.013993333933094598,-0.01600505690905818,0.027999051946579978,0.018003796412968398,-0.01002378246601765,0.007987979455605698,-0.07202951266845947
17.0,-0.001977188178230449,0.00798797945560864,-0.012000948053426275,0.013993333933094598,-0.046005056909059316,0.03799905194657088,0.018003796412968398,-2.3782466012534087e-5,0.007987979455605698,-0.05202951266844924
18.0,0.008022811821774667,0.017987979455599545,-0.032000948053422296,0.013993333933094598,-0.046005056909059316,0.007999051946569746,0.008003796412977493,-0.04002378246601879,0.007987979455605698,-0.042029512668458335
19.0,0.008022811821774667,-0.01201202054438738,-0.02200094805341718,0.023993333933085503,-0.07600505690906045,-0.012000948053426275,0.018003796412968398,-0.020023782466008555,0.02798797945560172,-0.05202951266844924
20.0,-0.011977188178221354,-0.0020120205443964756,-0.02200094805341718,0.023993333933085503,-0.05600505690906443,-0.032000948053422296,-0.001996203587027623,-0.05002378246600969,0.02798797945560172,-0.03202951266845322
