day,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
-5.0,0.0,0.003999684055409902,-0.003999684055409902,0.0,-0.0019993682306003735,0.0,0.0,0.0,-0.006000315944581003,0.006000315944581003
-4.0,0.0,0.003999684055409902,-0.003999684055409902,0.0,-0.0019993682306003735,0.0,0.0,0.0,0.003999684055409902,0.006000315944581003
-3.0,0.0,0.003999684055409902,-0.003999684055409902,0.0,0.008000631769390532,0.0,0.0,0.0,0.003999684055409902,-0.003999684055409902
-2.0,0.0,-0.006000315944581003,0.006000315944581003,0.0,-0.0019993682306003735,0.0,0.0,0.0,0.003999684055409902,-0.003999684055409902
-1.0,0.0,-0.006000315944581003,0.006000315944581003,0.0,-0.0019993682306003735,0.0,0.0,0.0,-0.006000315944581003,-0.003999684055409902
1.0,-0.4200000000000017,-0.4160003159445918,-0.4139996840554207,-0.4200000000000017,-0.4119993682306112,-0.4100000000000108,-0.4200000000000017,-0.4200000000000017,-0.4160003159445918,-0.4239996840554116
2.0,-0.3500000000000085,-0.3460003159445844,-0.3439996840554133,-0.3500000000000085,-0.3419993682306038,-0.3400000000000034,-0.3400000000000034,-0.3499999999999943,-0.3460003159445844,-0.3439996840554133
3.0,-0.28000000000000114,-0.27600031594459123,-0.28399968405541104,-0.29000000000000625,-0.2719993682306106,-0.28000000000000114,-0.27000000000001023,-0.28999999999999204,-0.27600031594459123,-0.28399968405541104
4.0,-0.21000000000000796,-0.21600031594458896,-0.22399968405542298,-0.22000000000001307,-0.21199936823060833,-0.22000000000001307,-0.20000000000000284,-0.21999999999999886,-0.21600031594458896,-0.21399968405541786
5.0,-0.15000000000000568,-0.1560003159445867,-0.1639996840554207,-0.1600000000000108,-0.16199936823061117,-0.1600000000000108,-0.15000000000000568,-0.1700000000000017,-0.1560003159445867,-0.1539996840554156
6.0,-0.11000000000001364,-0.11600031594459465,-0.12399968405541445,-0.11000000000001364,-0.11199936823061402,-0.11000000000001364,-0.11000000000001364,-0.12000000000000455,-0.11600031594459465,-0.11399968405542354
7.0,-0.0800000000000125,-0.08600031594459351,-0.09399968405541331,-0.0800000000000125,-0.08199936823061288,-0.0800000000000125,-0.0800000000000125,-0.09000000000000341,-0.08600031594459351,-0.08399968405542241
8.0,-0.060000000000002274,-0.05600031594459237,-0.06399968405541218,-0.060000000000002274,-0.06199936823060265,-0.060000000000002274,-0.05000000000001137,-0.06999999999999318,-0.05600031594459237,-0.06399968405541218
9.0,-0.04000000000000625,-0.046000315944587256,-0.043999684055416155,-0.04000000000000625,-0.041999368230606626,-0.04000000000000625,-0.04000000000000625,-0.04999999999999716,-0.03600031594458214,-0.043999684055416155
10.0,-0.030000000000001137,-0.026000315944591235,-0.03399968405541104,-0.030000000000001137,-0.03199936823060151,-0.030000000000001137,-0.020000000000010232,-0.030000000000001137,-0.026000315944591235,-0.03399968405541104
11.0,-0.020000000000010232,-0.01600031594458612,-0.023999684055420134,-0.020000000000010232,-0.021999368230610605,-0.020000000000010232,-0.010000000000005116,-0.01999999999999602,-0.01600031594458612,-0.013999684055415018
12.0,-0.010000000000005116,-0.01600031594458612,-0.013999684055415018,-0.010000000000005116,-0.01199936823060549,-0.020000000000010232,-0.010000000000005116,-0.01999999999999602,-0.01600031594458612,-0.013999684055415018
13.0,-0.010000000000005116,-0.006000315944581003,-0.013999684055415018,0.0,-0.01199936823060549,-0.010000000000005116,0.0,-0.009999999999990905,-0.006000315944581003,-0.003999684055409902
14.0,0.0,-0.006000315944581003,-0.003999684055409902,0.0,-0.0019993682306003735,-0.010000000000005116,0.0,-0.009999999999990905,-0.006000315944581003,-0.003999684055409902
15.0,0.0,-0.006000315944581003,-0.003999684055409902,0.0,-0.0019993682306003735,0.0,0.0,-0.009999999999990905,-0.006000315944581003,-0.003999684055409902
16.0,0.0,-0.006000315944581003,-0.003999684055409902,0.0,-0.0019993682306003735,0.0,0.0,-0.009999999999990905,-0.006000315944581003,-0.003999684055409902
17.0,0.0,-0.006000315944581003,-0.003999684055409902,0.0,-0.0019993682306003735,0.0,0.0,-0.009999999999990905,-0.006000315944581003,-0.003999684055409902
18.0,0.0,-0.006000315944581003,-0.003999684055409902,0.0,-0.0019993682306003735,0.0,0.009999999999990905,-0.009999999999990905,-0.006000315944581003,-0.003999684055409902
19.0,0.0,-0.006000315944581003,-0.003999684055409902,0.0,-0.0019993682306003735,0.0,0.009999999999990905,-0.009999999999990905,-0.01600031594458612,-0.003999684055409902
20.0,0.0,-0.006000315944581003,-0.003999684055409902,0.0,-0.0019993682306003735,0.009999999999990905,0.0,-0.009999999999990905,-0.006000315944581003,-0.003999684055409902
