day,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
-5.0,0.0,-0.003999684055415564,0.0019993682306032046,0.012000948053420668,0.0,0.0,0.003999684055415564,0.0,0.0019993682306032046,0.0019993682306032046
-4.0,0.0,-0.003999684055415564,-0.008000631769401911,0.002000948053429763,0.0,0.0,0.003999684055415564,0.0,0.0019993682306032046,0.0019993682306032046
-3.0,0.0,0.0060003159445895515,0.0019993682306032046,-0.007999051946575353,0.0,0.0,-0.0060003159445895515,0.0,0.0019993682306032046,0.0019993682306032046
-2.0,0.0,0.0060003159445895515,0.0019993682306032046,0.002000948053429763,0.0,0.0,0.003999684055415564,0.0,-0.008000631769401911,0.0019993682306032046
-1.0,0.0,-0.003999684055415564,0.0019993682306032046,-0.007999051946575353,0.0,0.0,-0.0060003159445895515,0.0,0.0019993682306032046,-0.008000631769401911
1.0,-0.29000000000000625,-0.2939996840554218,-0.28800063176940305,-0.2979990519465816,-0.30000000000001137,-0.30000000000001137,-0.2960003159445958,-0.30000000000001137,-0.29800063176940816,-0.29800063176940816
2.0,-0.1700000000000017,-0.17399968405541727,-0.17800063176940362,-0.18799905194658217,-0.18000000000000682,-0.18000000000000682,-0.17600031594459126,-0.18000000000000682,-0.17800063176940362,-0.18800063176940873
3.0,-0.09000000000000341,-0.10399968405542409,-0.10800063176941044,-0.10799905194658388,-0.11000000000001364,-0.10000000000000853,-0.09600031594459296,-0.11000000000001364,-0.10800063176941044,-0.10800063176941044
4.0,-0.04999999999999716,-0.05399968405541272,-0.05800063176939907,-0.05799905194657251,-0.05000000000001137,-0.05000000000001137,-0.046000315944595804,-0.060000000000002274,-0.05800063176939907,-0.05800063176939907
5.0,-0.01999999999999602,-0.023999684055411585,-0.018000631769407027,-0.027999051946571374,-0.020000000000010232,-0.030000000000001137,-0.016000315944594667,-0.030000000000001137,-0.028000631769397932,-0.028000631769397932
6.0,0.010000000000005116,0.0060003159445895515,0.0019993682306032046,-0.007999051946575353,0.0,-0.010000000000005116,0.003999684055415564,-0.010000000000005116,-0.008000631769401911,-0.008000631769401911
7.0,0.010000000000005116,0.016000315944580457,0.0019993682306032046,0.002000948053429763,0.009999999999990905,0.0,0.01399968405540647,0.009999999999990905,0.01199936823059411,0.0019993682306032046
8.0,0.01999999999999602,0.016000315944580457,0.01199936823059411,0.002000948053429763,0.009999999999990905,0.0,0.003999684055415564,0.0,0.01199936823059411,-0.008000631769401911
9.0,0.010000000000005116,0.016000315944580457,0.01199936823059411,0.012000948053420668,0.0,0.0,0.003999684055415564,0.0,0.0019993682306032046,-0.008000631769401911
10.0,0.01999999999999602,0.0060003159445895515,0.01199936823059411,0.002000948053429763,0.0,0.0,0.003999684055415564,0.0,0.0019993682306032046,-0.008000631769401911
11.0,0.010000000000005116,-0.003999684055415564,0.0019993682306032046,0.002000948053429763,0.0,0.0,0.003999684055415564,-0.010000000000005116,0.0019993682306032046,0.0019993682306032046
12.0,0.010000000000005116,-0.003999684055415564,0.0019993682306032046,-0.007999051946575353,0.0,0.0,0.003999684055415564,-0.010000000000005116,-0.008000631769401911,0.0019993682306032046
13.0,0.010000000000005116,-0.003999684055415564,-0.008000631769401911,0.002000948053429763,0.0,0.009999999999990905,-0.0060003159445895515,-0.010000000000005116,-0.008000631769401911,0.0019993682306032046
14.0,0.0,-0.003999684055415564,-0.008000631769401911,0.002000948053429763,-0.010000000000005116,0.0,-0.0060003159445895515,-0.010000000000005116,-0.008000631769401911,-0.008000631769401911
15.0,0.0,-0.003999684055415564,-0.008000631769401911,-0.007999051946575353,0.0,0.0,0.003999684055415564,0.0,-0.008000631769401911,0.0019993682306032046
16.0,0.010000000000005116,-0.003999684055415564,0.0019993682306032046,-0.007999051946575353,0.0,0.0,0.003999684055415564,0.0,0.0019993682306032046,0.0019993682306032046
17.0,0.010000000000005116,-0.003999684055415564,0.0019993682306032046,0.002000948053429763,0.0,0.0,0.003999684055415564,0.0,0.0019993682306032046,-0.008000631769401911
18.0,0.010000000000005116,-0.003999684055415564,0.0019993682306032046,0.002000948053429763,-0.010000000000005116,0.0,0.01399968405540647,0.0,0.0019993682306032046,-0.008000631769401911
19.0,0.010000000000005116,-0.003999684055415564,0.0019993682306032046,0.002000948053429763,-0.010000000000005116,0.0,0.01399968405540647,0.0,0.0019993682306032046,-0.008000631769401911
20.0,0.0,0.0060003159445895515,0.0019993682306032046,0.002000948053429763,-0.010000000000005116,0.009999999999990905,0.003999684055415564,0.0,0.0019993682306032046,-0.008000631769401911
