input_amplitude,input_period,input_duty_cycle,phase_coherence,mean_phase,phase_coherence_population,collective_phase,phase_coherence_n1,mean_phase_n1,phase_coherence_population_n1,collective_phase_n1,phase_coherence_n10,mean_phase_n10,phase_coherence_population_n10,collective_phase_n10,phase_coherence_n100,mean_phase_n100,phase_coherence_population_n100,collective_phase_n100
0.0,0.75,0.5,0.07942187624133527,0.8396720065823138,0.0281191835473035,0.6741657204454241,0.03945403141016134,0.49198967950883404,NaN,NaN,0.06119834260189771,0.4901573711070613,0.33960385364306844,0.49129495903055015,0.0750816328280923,0.5351531296933999,0.09635266468349357,0.33992599765273596
0.0,0.755,0.5,0.08196232322990747,0.042368931592441414,0.059145364266277665,0.4060970424731943,0.040719318857115015,0.5049764936540938,NaN,NaN,0.06286490277954417,0.5096083053479556,0.33558179346471223,0.5474767476226094,0.04268056315161396,0.7420983292779832,0.11690172710000106,0.5119417300631846
0.0,0.76,0.5,0.08272516380107038,0.7117862892110767,0.04122657097799929,0.6090033629439005,0.03923478434733217,0.49597192884473107,NaN,NaN,0.06809477871656722,0.5048850377980815,0.3340484418512184,0.4709232557286991,0.06585929589094044,0.24045542136762726,0.09987443690174566,0.48341927498766024
0.0,0.765,0.5,0.04675027313886477,0.009089175647527606,0.041914579421127966,0.2068779774846325,0.03961345570133759,0.4939065743275234,NaN,NaN,0.06546532308802055,0.4633736437153155,0.3361119322449186,0.4671013771667378,0.07477577949538898,0.5282812832644606,0.0998294449203475,0.28730979237984
0.0,0.77,0.5,0.05887709502674503,0.3284231313779549,0.05983100890060824,0.32431752322305346,0.04010882465635031,0.48251548234085184,NaN,NaN,0.07009857300570828,0.4414689191505006,0.33026397652277006,0.525945447259813,0.07074308226975559,0.4270871101010741,0.10893001805764453,0.48096308887996103
0.0,0.775,0.5,0.04887471085883958,0.9642547647104464,0.03739698793846888,0.08964695517516554,0.03868414118734776,0.4922822200643332,NaN,NaN,0.06764791446108256,0.48088781935860875,0.33129049471461125,0.5183118258951459,0.08538771232843775,0.5624129528824477,0.10244720879027733,0.5453205969929373
0.0,0.78,0.5,0.07717760144762592,0.5245682467712789,0.03808989588617212,0.3572604700849551,0.04027696266702649,0.49022176577942406,NaN,NaN,0.06404222172524884,0.4767457927608855,0.31866534125441554,0.5128449147175465,0.06570046521985709,0.4228490210282696,0.09576917245640336,0.43741546353912586
0.0,0.785,0.5,0.03553796664167333,0.6789916650013961,0.05924331978571252,0.1869293370564112,0.0402801161340985,0.4871462110326806,NaN,NaN,0.06380979137290495,0.5401960462485753,0.32885567829348816,0.46756202456481083,0.059123696399062356,0.44220866281071275,0.11466119528486922,0.44627251350836356
0.0,0.79,0.5,0.020274158100580884,0.02100833499916437,0.052208306221332115,0.6275332015771198,0.04176819223937602,0.5051515138391508,NaN,NaN,0.06711576121823506,0.48574427399647674,0.3294888211132602,0.5498776506979423,0.04968103709415743,0.4111469077839322,0.11164985702958004,0.4802817619436156
0.0,0.795,0.5,0.02387287570306888,2.9945640932055523e-13,0.0795156278499777,0.8150994973172346,0.041708636829627575,0.5082372417794538,NaN,NaN,0.06692674608965574,0.509794569067436,0.3290766595853421,0.5426525242664207,0.04782995003375613,0.5649057492729714,0.12579711182201375,0.5525208783046899
0.0,0.8,0.5,0.07841525046877444,0.0369187328207906,0.05778057706924271,0.9117191707627057,0.043368666866941144,0.5105230567365837,NaN,NaN,0.062326782006999204,0.4437096856936363,0.32270463580135045,0.4883182190500881,0.06221684103300286,0.43683982618946493,0.1095891396773427,0.47538426029293507
0.0,0.805,0.5,0.02027415810063941,0.4789916650011567,0.0582230986787749,0.655684913389381,0.04246534069667796,0.4986568378444953,NaN,NaN,0.07129448335499908,0.3914260506788929,0.32977750933435923,0.4970494441267232,0.05922541313253672,0.45824029033907115,0.11528963189768356,0.5571682232782734
0.0,0.81,0.5,0.057442085290056365,0.2477692652639436,0.034968591647176535,0.22108853547310722,0.04311221539627656,0.5047891965875215,NaN,NaN,0.06786300755358676,0.5002510952543886,0.3313656252295651,0.49715784385360573,0.08337954537425567,0.6982287388687125,0.10730617320280993,0.5392977329821138
0.0,0.815,0.5,0.11538009028193401,0.5703454688919833,0.031821947799785,0.16472551122612455,0.041983425220640525,0.4973065251123064,NaN,NaN,0.06767824050789961,0.5219565652395515,0.31777814043336805,0.4867712691972574,0.06258088653904512,0.6443508852515375,0.10515713913119835,0.4158638903734495
0.0,0.82,0.5,0.05312524104414882,0.6270341706884498,0.05827041253222317,0.45928038157240547,0.04526400353575404,0.4755331697846439,NaN,NaN,0.06360734525330684,0.4756296265044772,0.3174438624560446,0.509070910440235,0.07302411433361394,0.5250092248106375,0.10611710959088776,0.3672064775731047
0.0,0.825,0.5,0.05009742160327902,0.9140035612126516,0.05297947558248529,0.2988076049160165,0.046530640459206886,0.4896152719573388,NaN,NaN,0.06934901581156228,0.4998364183472447,0.3117084999791577,0.5114771637052239,0.04854786704018878,0.5072391999375612,0.10697482886549722,0.5077376814313813
0.0,0.83,0.5,0.03881863331815442,0.24999999999919031,0.054183681500036204,0.05544480183980495,0.04604001997863256,0.4980242961639893,NaN,NaN,0.06675021608032282,0.48682582485109654,0.31444721206771686,0.5460405226512292,0.04891643906221428,0.44771162211723875,0.11216039684738335,0.46100399585032203
0.0,0.835,0.5,0.10845703533666111,0.7845732897695568,0.026308872140789287,0.5626870704394136,0.0474532242534096,0.497990107090035,NaN,NaN,0.07040785500858045,0.5079352244960764,0.3079192131593884,0.5444178513373891,0.06817017632707476,0.34347077435917284,0.09374263664417341,0.3542977970591841
0.0,0.84,0.5,0.04425686133810788,0.7776105367834963,0.05906358191986954,0.7608046398260103,0.04705283556805709,0.5196308072342549,NaN,NaN,0.07130875258083358,0.5139089002010133,0.32917127156532383,0.5468931541916926,0.08357599403301474,0.5828740966116849,0.11053139547484025,0.4829775035861094
0.0,0.845,0.5,0.1118890019170663,0.7500000000000591,0.030511910145114497,0.7718266972973282,0.048432509030929674,0.5092099535942033,NaN,NaN,0.07764652512263154,0.5083842835046665,0.30985952437906417,0.5230976655352054,0.0829137601003432,0.5826644420235552,0.09664749157345227,0.47426258996411264
0.0,0.85,0.5,0.04297922283504314,0.7270341706883547,0.032783096726807195,0.6660119381312799,0.05173151474258643,0.48407615573307095,NaN,NaN,0.07379822253246635,0.5452102713300917,0.304559785472058,0.5026912313510329,0.060149491156159994,0.5249871520528893,0.09992494608138808,0.45815591581171067
0.0,0.855,0.5,0.05859254186253605,0.5921445934639827,0.07226770722686292,0.5177415547314381,0.050502754500592655,0.49931115208821364,NaN,NaN,0.0724643728479244,0.5161303487144336,0.3093847503744428,0.5115417359899175,0.06114481318549118,0.5753766032119805,0.11445024979092286,0.5460403538572134
0.0,0.86,0.5,0.04580703867783926,0.4243676531066835,0.03556249668006862,0.2898531316407654,0.05261429564106248,0.5019583568532652,NaN,NaN,0.07396340761045264,0.532360447262239,0.3016000283726614,0.5071608533850109,0.09204250984848707,0.5070796438455398,0.08273669227028899,0.42117313118717314
