day,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
-5.0,0.007999051946575353,-0.003998102484389809,-0.004007598174998295,-0.009992093396196555,0.003999684055415509,-0.01600189751560621,-0.001999368230600318,0.00799905194656969,-0.00799905194657824,0.03398853886308939
-4.0,-0.002000948053429763,-0.003998102484389809,-0.004007598174998295,-0.009992093396196555,0.003999684055415509,-0.0060018975156153065,0.008000631769390587,0.00799905194656969,0.0020009480534268764,-0.01601146113692198
-3.0,-0.002000948053429763,-0.013998102484394925,-0.024007598174994316,7.90660379434982e-6,-0.006000315944589607,0.003998102484389809,-0.001999368230600318,-0.01200094805342633,0.012000948053431992,0.013988538863079159
-2.0,-0.012000948053420668,0.0060018975156153065,0.015992401825011937,7.90660379434982e-6,-0.006000315944589607,0.013998102484394925,-0.001999368230600318,-0.0020009480534212143,0.0020009480534268764,0.0039885388630882534
-1.0,0.007999051946575353,0.01600189751560621,0.015992401825011937,0.02000790660380458,0.003999684055415509,0.003998102484389809,-0.001999368230600318,-0.0020009480534212143,-0.00799905194657824,-0.036011461136918
1.0,-0.3720009480534201,-0.37399810248439436,-0.3640075981749977,-0.369992093396196,-0.37600031594457994,-0.3960018975156159,-0.4119993682306111,-0.3920009480534218,-0.3979990519465788,-0.3860114611369123
2.0,-0.2720009480534258,-0.30399810248438697,-0.30400759817499545,-0.25999209339619656,-0.27600031594458563,-0.3260018975156085,-0.3119993682306026,-0.27200094805343145,-0.26799905194656914,-0.2760114611369129
3.0,-0.1920009480534275,-0.22399810248438867,-0.19400759817499602,-0.16999209339620736,-0.21600031594458335,-0.19600189751561303,-0.2319993682306043,-0.19200094805341894,-0.19799905194657597,-0.1260114611369214
4.0,-0.14200094805343033,-0.1539981024843955,-0.12400759817498863,-0.1299920933962011,-0.1660003159445862,-0.14600189751561587,-0.16199936823061112,-0.14200094805342178,-0.12799905194656858,-0.14601146113691743
5.0,-0.1120009480534292,-0.0839981024843881,-0.08400759817499659,-0.08999209339619485,-0.13600031594458506,-0.11600189751561474,-0.10199936823060884,-0.10200094805342974,-0.10799905194657256,-0.10601146113691118
6.0,-0.08200094805342806,-0.07399810248438299,-0.06400759817498636,-0.06999209339619883,-0.0960003159445788,-0.07600189751560849,-0.08199936823059861,-0.0720009480534286,-0.08799905194657653,-0.07601146113691004
7.0,-0.06200094805343204,-0.06399810248439208,-0.04400759817499034,-0.059992093396207924,-0.07600031594458279,-0.056001897515612464,-0.06199936823060259,-0.06200094805342349,-0.0579990519465754,-0.046011461136923115
8.0,-0.05200094805342692,-0.05399810248438697,-0.024007598174994316,-0.03999209339619769,-0.04600031594458165,-0.056001897515612464,-0.04199936823060657,-0.03200094805342235,-0.02799905194657426,-0.046011461136923115
9.0,-0.05200094805342692,-0.04399810248439606,-0.004007598174998295,-0.04999209339620281,-0.056000315944586765,-0.03600189751561644,-0.031999368230601455,-0.022000948053431446,-0.017999051946569145,-0.026011461136912883
10.0,-0.042000948053421805,-0.003998102484389809,-0.004007598174998295,-0.03999209339619769,-0.026000315944585628,-0.026001897515611327,-0.011999368230605434,-0.03200094805342235,-0.00799905194657824,-0.01601146113692198
11.0,-0.0320009480534309,-0.003998102484389809,0.005992401825006821,-0.01999209339620167,-0.026000315944585628,-0.026001897515611327,-0.011999368230605434,-0.022000948053431446,0.012000948053431992,-0.0060114611369168625
12.0,-0.042000948053421805,0.0060018975156153065,0.015992401825011937,0.010007906603799466,-0.016000315944580512,-0.0060018975156153065,-0.001999368230600318,-0.022000948053431446,0.0020009480534268764,0.0039885388630882534
13.0,-0.002000948053429763,0.0060018975156153065,0.005992401825006821,0.02000790660380458,-0.006000315944589607,-0.026001897515611327,0.008000631769390587,-0.01200094805342633,0.0020009480534268764,0.0039885388630882534
14.0,-0.002000948053429763,0.01600189751560621,0.025992401825002842,7.90660379434982e-6,0.003999684055415509,-0.026001897515611327,0.008000631769390587,-0.022000948053431446,0.012000948053431992,0.013988538863079159
15.0,-0.012000948053420668,0.026001897515611327,0.03599240182500796,0.010007906603799466,-0.016000315944580512,-0.0060018975156153065,0.008000631769390587,-0.0020009480534212143,0.0020009480534268764,0.013988538863079159
16.0,0.01799905194658047,0.0060018975156153065,0.03599240182500796,0.02000790660380458,0.003999684055415509,0.013998102484394925,0.008000631769390587,-0.0020009480534212143,0.022000948053422897,0.023988538863084274
17.0,0.01799905194658047,0.026001897515611327,0.03599240182500796,-0.01999209339620167,0.013999684055420625,0.003998102484389809,-0.011999368230605434,0.00799905194656969,0.012000948053431992,0.043988538863080295
18.0,0.01799905194658047,0.0060018975156153065,0.045992401825013074,-0.009992093396196555,0.003999684055415509,0.003998102484389809,0.008000631769390587,-0.0020009480534212143,0.012000948053431992,0.05398853886308541
19.0,0.027999051946571374,0.01600189751560621,0.03599240182500796,-0.029992093396206787,0.02399968405541153,-0.0060018975156153065,0.008000631769390587,0.017999051946574807,0.012000948053431992,0.05398853886308541
20.0,0.027999051946571374,0.026001897515611327,0.025992401825002842,-0.03999209339619769,0.013999684055420625,0.013998102484394925,0.008000631769390587,0.017999051946574807,0.012000948053431992,0.023988538863084274
