day,r1,r2,r3,r4,r5,r6,r7,r8,r9,r10
-5.0,-0.00401234412471263,-0.026017763401247285,-0.030000000000001137,-0.017912102349667336,0.036044974495278215,-0.015998733122057462,0.015976517138087898,-0.03807641547138285,0.009952341063308334,0.013882967236438892
-4.0,0.005987655875292486,-0.01601776340124217,0.030000000000001137,-0.03791210234966336,0.0260449744952731,-0.0059987331220523465,0.025976517138093014,-0.04807641547138797,0.029952341063318566,-0.0561170327635685
-3.0,0.0159876558752976,0.013982236598758968,0.010000000000005116,-0.027912102349672452,-0.013955025504733154,-0.0059987331220523465,-0.004023482861908123,0.011923584528614306,-4.765893668257082e-5,-0.0061170327635713395
-2.0,-0.02401234412470865,0.013982236598758968,-0.010000000000005116,0.04208789765033494,-0.02395502550472406,0.014001266877943674,-0.004023482861908123,0.04192358452861544,-0.040047658936688824,0.04388296723644003
-1.0,0.005987655875292486,0.013982236598758968,0.0,0.04208789765033494,-0.02395502550472406,0.014001266877943674,-0.03402348286190926,0.03192358452861033,-4.765893668257082e-5,0.0038829672364337764
1.0,-0.37401234412470297,-0.22601776340125013,-0.2600000000000051,-0.28791210234966336,-0.25395502550472804,-0.26599873312205746,-0.3340234828619064,-0.21807641547138967,-0.1900476589366803,-0.19611703276356907
2.0,-0.09401234412470183,-0.03601776340123819,-0.06999999999999318,-0.04791210234966847,-0.10395502550472235,-0.14599873312205291,-0.07402348286191551,-0.17807641547138342,-0.060047658936684845,-0.07611703276356452
3.0,-0.08401234412471092,0.023982236598749873,-0.04999999999999716,-0.017912102349667336,-0.08395502550472633,-0.10599873312206087,-0.07402348286191551,-0.0780764154713891,-0.060047658936684845,-0.036117032763558266
4.0,-0.034012344124699556,0.003982236598753852,-0.06999999999999318,0.012087897650333801,-0.09395502550473145,-0.0459987331220586,-0.05402348286190528,-0.03807641547138285,-0.060047658936684845,-0.02611703276356736
5.0,0.005987655875292486,0.023982236598749873,-0.01999999999999602,-0.03791210234966336,-0.09395502550473145,0.014001266877943674,-0.0640234828619104,0.021923584528619422,-0.020047658936692803,0.0038829672364337764
6.0,0.025987655875288507,0.043982236598760105,-0.04000000000000625,-0.0679121023496645,-0.07395502550472122,-0.015998733122057462,0.03597651713808392,0.0019235845286091902,-0.020047658936692803,0.0038829672364337764
7.0,-0.014012344124703535,0.013982236598758968,-0.04000000000000625,-0.017912102349667336,-0.013955025504733154,-0.0059987331220523465,-0.004023482861908123,-0.008076415471381715,-0.010047658936687687,0.013882967236438892
8.0,-0.00401234412471263,0.05398223659875101,-0.0799999999999983,-0.04791210234966847,-0.033955025504729175,0.0040012668779385585,0.005976517138082782,0.0019235845286091902,-0.060047658936684845,0.013882967236438892
9.0,-0.02401234412470865,0.03398223659875499,-0.030000000000001137,0.002087897650328685,-0.033955025504729175,0.014001266877943674,-0.024023482861904144,-0.008076415471381715,-0.08004765893668087,0.013882967236438892
10.0,-0.00401234412471263,0.05398223659875101,-0.010000000000005116,-0.027912102349672452,-0.053955025504725196,0.0040012668779385585,-0.044023482861914376,-0.04807641547138797,-4.765893668257082e-5,0.0038829672364337764
11.0,0.0159876558752976,0.07398223659876124,-0.060000000000002274,0.002087897650328685,-0.053955025504725196,0.034001266877939695,-0.004023482861908123,-0.01807641547138683,-0.020047658936692803,0.0038829672364337764
12.0,0.03598765587529362,0.03398223659875499,-0.04000000000000625,0.03208789765032982,-0.003955025504728038,-0.015998733122057462,-0.03402348286190926,-0.008076415471381715,0.01995234106331345,0.023882967236429797
13.0,0.0159876558752976,0.003982236598753852,-0.12000000000000455,-0.017912102349667336,0.006044974495277078,-0.015998733122057462,-0.03402348286190926,0.011923584528614306,0.01995234106331345,0.06388296723643605
14.0,-0.02401234412470865,0.013982236598758968,-0.09999999999999432,-0.05791210234965938,-0.033955025504729175,-0.0059987331220523465,0.015976517138087898,0.0019235845286091902,-0.010047658936687687,0.023882967236429797
15.0,0.03598765587529362,0.013982236598758968,-0.14000000000000057,0.002087897650328685,-0.053955025504725196,0.0040012668779385585,0.015976517138087898,-0.04807641547138797,-0.010047658936687687,0.03388296723643491
16.0,-0.034012344124699556,0.06398223659875613,-0.09000000000000341,-0.03791210234966336,-0.04395502550472008,0.014001266877943674,0.03597651713808392,-0.03807641547138285,-4.765893668257082e-5,-0.0561170327635685
17.0,-0.034012344124699556,0.03398223659875499,-0.060000000000002274,0.06208789765033096,-0.053955025504725196,0.02400126687794879,0.045976517138089035,-0.008076415471381715,0.029952341063318566,-0.036117032763558266
18.0,-0.034012344124699556,0.05398223659875101,-0.10999999999999943,0.002087897650328685,-0.04395502550472008,-0.015998733122057462,-0.024023482861904144,-0.01807641547138683,0.01995234106331345,0.013882967236438892
19.0,-0.10401234412470695,0.06398223659875613,-0.12000000000000455,-0.04791210234966847,0.0260449744952731,-0.03599873312205348,-0.004023482861908123,-0.028076415471391947,-4.765893668257082e-5,0.0038829672364337764
20.0,-0.00401234412471263,0.023982236598749873,-0.10999999999999943,-0.03791210234966336,0.006044974495277078,-0.0059987331220523465,0.015976517138087898,-0.04807641547138797,-0.020047658936692803,0.03388296723643491
