post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.67,0.1699999999999875,0.1665360977681748,180.53,0.5300000000000011,0.39158955311403904
202.93,0.4300000000000068,0.18879686631290507,181.53,0.5300000000000011,0.39415268729690534
203.98,0.47999999999998977,0.27086787668822204,182.53,0.5300000000000011,0.39351605480851704
205.0,0.5,0.3279306618057932,183.53,0.5300000000000011,0.39483113447774804
206.01,0.5099999999999909,0.3555771975215338,184.53,0.5300000000000011,0.3932767121591006
207.02,0.5200000000000102,0.37278587369316746,185.53,0.5300000000000011,0.3940323248357795
208.03,0.5300000000000011,0.38226857821770466,186.53,0.5300000000000011,0.39254513722279255
209.02,0.5200000000000102,0.3905927151397283,187.53,0.5300000000000011,0.3912339313325083
210.03,0.5300000000000011,0.39617172749194507,188.53,0.5300000000000011,0.39456184342003653
211.03,0.5300000000000011,0.39734492396732346,189.53,0.5300000000000011,0.3933683672870686
212.03,0.5300000000000011,0.3942682584224769,190.53,0.5300000000000011,0.39437962295876794
213.03,0.5300000000000011,0.39437097727848747,191.53,0.5300000000000011,0.3934956953260342
214.03,0.5300000000000011,0.3974604075167395,192.53,0.5300000000000011,0.3964028302762364
215.03,0.5300000000000011,0.39779863998415665,193.53,0.5300000000000011,0.39550503973874335
216.03,0.5300000000000011,0.39406299631267394,194.53,0.5300000000000011,0.394803211110284
217.03,0.5300000000000011,0.3892467511216047,195.53,0.5300000000000011,0.3921917327291327
218.03,0.5300000000000011,0.39450667894401087,196.53,0.5300000000000011,0.3906218992029202
219.03,0.5300000000000011,0.3925102532428466,197.54,0.539999999999992,0.39096357060245546
220.03,0.5300000000000011,0.39205029622424037,198.53,0.5300000000000011,0.3912113446655853
221.03,0.5300000000000011,0.39413192196879265,199.53,0.5300000000000011,0.38872661918858803
