post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.69,0.18999999999999773,0.15608202628936538,180.54,0.539999999999992,0.37152080612553307
202.94,0.4399999999999977,0.19465496328009335,181.53,0.5300000000000011,0.3735807265465372
203.99,0.4900000000000091,0.2699457057550138,182.53,0.5300000000000011,0.37404173678599667
205.01,0.5099999999999909,0.31693830621775587,183.54,0.539999999999992,0.36767090815090053
206.01,0.5099999999999909,0.345666080914601,184.53,0.5300000000000011,0.36853929863999224
207.03,0.5300000000000011,0.3654088217879066,185.53,0.5300000000000011,0.3743546720350289
208.02,0.5200000000000102,0.3631543070735946,186.53,0.5300000000000011,0.36992238219811385
209.02,0.5200000000000102,0.3647855020036309,187.53,0.5300000000000011,0.37181375087558816
210.03,0.5300000000000011,0.36795827450128243,188.53,0.5300000000000011,0.37053096165672095
211.02,0.5200000000000102,0.3776718731136653,189.54,0.539999999999992,0.37256530380613
212.03,0.5300000000000011,0.37472812232876507,190.54,0.539999999999992,0.3717008999063498
213.03,0.5300000000000011,0.3745091755816994,191.53,0.5300000000000011,0.3740845826857006
214.03,0.5300000000000011,0.3781859357562911,192.53,0.5300000000000011,0.3809090535365392
215.03,0.5300000000000011,0.3778372137363002,193.53,0.5300000000000011,0.3789474641276869
216.03,0.5300000000000011,0.3779754542423174,194.53,0.5300000000000011,0.3798085230292232
217.03,0.5300000000000011,0.37281234067939867,195.53,0.5300000000000011,0.3791655068902769
218.03,0.5300000000000011,0.3772102853978787,196.53,0.5300000000000011,0.37660545431389736
219.03,0.5300000000000011,0.3806323275401684,197.53,0.5300000000000011,0.3763573810461825
220.03,0.5300000000000011,0.3758796207254813,198.53,0.5300000000000011,0.38271071026178444
221.04,0.539999999999992,0.3768118371415462,199.53,0.5300000000000011,0.3826363029410959
