post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.68,0.18000000000000682,0.1601900161793995,180.54,0.539999999999992,0.37260406109753014
202.94,0.4399999999999977,0.19379339931055312,181.53,0.5300000000000011,0.36597364175675906
203.99,0.4900000000000091,0.27990856206023257,182.53,0.5300000000000011,0.3691606639081955
205.01,0.5099999999999909,0.32003520155853693,183.53,0.5300000000000011,0.36571723022428315
206.02,0.5200000000000102,0.34118108084883086,184.53,0.5300000000000011,0.37015205039999516
207.02,0.5200000000000102,0.35639809998038585,185.54,0.539999999999992,0.38256007794613933
208.02,0.5200000000000102,0.3678155740264086,186.53,0.5300000000000011,0.37945340429524677
209.03,0.5300000000000011,0.37378907354105406,187.53,0.5300000000000011,0.38136299122237294
210.03,0.5300000000000011,0.3754213174776282,188.53,0.5300000000000011,0.37508090741011696
211.03,0.5300000000000011,0.3720874246558166,189.53,0.5300000000000011,0.37522222208856765
212.04,0.539999999999992,0.3696885758194949,190.53,0.5300000000000011,0.368554248814701
213.03,0.5300000000000011,0.36828874971730935,191.53,0.5300000000000011,0.36864076864995315
214.03,0.5300000000000011,0.368269464783395,192.53,0.5300000000000011,0.368272137427063
215.04,0.539999999999992,0.3696307225834878,193.53,0.5300000000000011,0.3734107164494328
216.04,0.539999999999992,0.36985534826159167,194.53,0.5300000000000011,0.38106676098928954
217.03,0.5300000000000011,0.37086088628783653,195.53,0.5300000000000011,0.3788719809193148
218.02,0.5200000000000102,0.373607523256731,196.53,0.5300000000000011,0.38359469279533276
219.02,0.5200000000000102,0.3715041482092149,197.54,0.539999999999992,0.3744555008275303
220.03,0.5300000000000011,0.3758588415965885,198.54,0.539999999999992,0.37560495632223134
221.03,0.5300000000000011,0.37022370227226553,199.53,0.5300000000000011,0.3728258505019603
