post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.68,0.18000000000000682,0.15704352089981607,180.53,0.5300000000000011,0.36712574619013527
202.92,0.4199999999999875,0.19065202296488207,181.53,0.5300000000000011,0.36786058394382026
204.0,0.5,0.26869148641979007,182.53,0.5300000000000011,0.3778745859625535
205.01,0.5099999999999909,0.3115299058679817,183.54,0.539999999999992,0.3760414439016105
206.02,0.5200000000000102,0.33379963411759195,184.53,0.5300000000000011,0.37010651885492446
207.02,0.5200000000000102,0.3557747232318627,185.54,0.539999999999992,0.37314626221256963
208.03,0.5300000000000011,0.3652285584978648,186.53,0.5300000000000011,0.3752980487635415
209.03,0.5300000000000011,0.3640474762195512,187.54,0.539999999999992,0.37478679261302095
210.03,0.5300000000000011,0.3669573021069818,188.54,0.539999999999992,0.3772801049404616
211.03,0.5300000000000011,0.3712256697721394,189.53,0.5300000000000011,0.37922194139017057
212.03,0.5300000000000011,0.37162620661933454,190.53,0.5300000000000011,0.37863781063782376
213.03,0.5300000000000011,0.3726544304656131,191.54,0.539999999999992,0.3733530787144514
214.03,0.5300000000000011,0.37467430296779847,192.53,0.5300000000000011,0.37433883919573374
215.03,0.5300000000000011,0.37223126762626196,193.53,0.5300000000000011,0.37281889989813455
216.03,0.5300000000000011,0.3718760647955208,194.53,0.5300000000000011,0.38287034694880717
217.03,0.5300000000000011,0.37757560084319813,195.54,0.539999999999992,0.37853306394098735
218.03,0.5300000000000011,0.3806979658764408,196.53,0.5300000000000011,0.37621117366153906
219.02,0.5200000000000102,0.37351538804934103,197.53,0.5300000000000011,0.37270652616562616
220.02,0.5200000000000102,0.3714388003764508,198.53,0.5300000000000011,0.3681470264318594
221.02,0.5200000000000102,0.37619042610281106,199.53,0.5300000000000011,0.37273016655267077
