post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.72,0.21999999999999886,0.1562930003208431,180.54,0.539999999999992,0.3543088257033043
202.96,0.46000000000000796,0.20096358391013996,181.53,0.5300000000000011,0.3525923682814118
203.99,0.4900000000000091,0.27151250206971866,182.54,0.539999999999992,0.3498104581269393
205.0,0.5,0.3041757062306664,183.54,0.539999999999992,0.3413095550141411
206.03,0.5300000000000011,0.32772636748062206,184.53,0.5300000000000011,0.34349786707453406
207.03,0.5300000000000011,0.34089477144492825,185.53,0.5300000000000011,0.346402805998532
208.03,0.5300000000000011,0.34556148378763923,186.53,0.5300000000000011,0.33918922176888444
209.02,0.5200000000000102,0.3472983141026248,187.54,0.539999999999992,0.35303184816870836
210.03,0.5300000000000011,0.3522924625341775,188.53,0.5300000000000011,0.35297524477303266
211.03,0.5300000000000011,0.35528144878808104,189.54,0.539999999999992,0.3491634577758452
212.04,0.539999999999992,0.35484793086756344,190.53,0.5300000000000011,0.343779162160991
213.03,0.5300000000000011,0.35680552392124054,191.53,0.5300000000000011,0.34483033538906843
214.03,0.5300000000000011,0.3611596876922695,192.54,0.539999999999992,0.34301308740410086
215.03,0.5300000000000011,0.3504099542353968,193.54,0.539999999999992,0.34953336510378186
216.04,0.539999999999992,0.34677864029217065,194.53,0.5300000000000011,0.35957430595169576
217.04,0.539999999999992,0.35118869432601707,195.54,0.539999999999992,0.3576480981672883
218.03,0.5300000000000011,0.3543509071618445,196.53,0.5300000000000011,0.3587042021841978
219.04,0.539999999999992,0.35442214690829654,197.53,0.5300000000000011,0.3600319850026992
220.03,0.5300000000000011,0.3522328819941532,198.53,0.5300000000000011,0.35763104180362604
221.03,0.5300000000000011,0.3553107094078692,199.53,0.5300000000000011,0.3611709256759442
