post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.64,0.13999999999998636,0.16722309377367328,180.53,0.5300000000000011,0.3898047213890191
202.95,0.44999999999998863,0.1904701862944106,181.53,0.5300000000000011,0.3901472075298911
203.99,0.4900000000000091,0.26946240898979695,182.53,0.5300000000000011,0.3895997037761147
205.0,0.5,0.3260519503122513,183.53,0.5300000000000011,0.389663086874335
206.01,0.5099999999999909,0.3526302039956181,184.53,0.5300000000000011,0.3957178628242564
207.02,0.5200000000000102,0.3733400356927294,185.53,0.5300000000000011,0.39407589689747985
208.02,0.5200000000000102,0.38552581116335055,186.53,0.5300000000000011,0.3977227795705785
209.03,0.5300000000000011,0.38816260491557114,187.53,0.5300000000000011,0.39140523343211103
210.02,0.5200000000000102,0.38801623023007464,188.53,0.5300000000000011,0.39518647199115503
211.03,0.5300000000000011,0.39049304825630565,189.53,0.5300000000000011,0.3961542837389367
212.03,0.5300000000000011,0.3855824118502995,190.53,0.5300000000000011,0.39311195891778733
213.03,0.5300000000000011,0.39652793738392084,191.54,0.539999999999992,0.3985997177096501
214.03,0.5300000000000011,0.3943568187687057,192.53,0.5300000000000011,0.39333665993296374
215.03,0.5300000000000011,0.39646307703144923,193.53,0.5300000000000011,0.39010952945587357
216.03,0.5300000000000011,0.3960399127280056,194.53,0.5300000000000011,0.39020200325654053
217.02,0.5200000000000102,0.38946472585208936,195.53,0.5300000000000011,0.39188399017093917
218.02,0.5200000000000102,0.38614169209692956,196.53,0.5300000000000011,0.3920378467986693
219.03,0.5300000000000011,0.38965698781084185,197.53,0.5300000000000011,0.3915558484501436
220.03,0.5300000000000011,0.3952979662283298,198.53,0.5300000000000011,0.3923030024118022
221.03,0.5300000000000011,0.3899247409068115,199.53,0.5300000000000011,0.3952231964071983
