post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.66,0.1599999999999966,0.1659789234539912,180.53,0.5300000000000011,0.392063637661905
202.93,0.4300000000000068,0.18628049300413677,181.53,0.5300000000000011,0.39344133973989737
203.99,0.4900000000000091,0.27348133286339354,182.53,0.5300000000000011,0.3974696418386504
205.0,0.5,0.3325734391889779,183.53,0.5300000000000011,0.3970127948306685
206.01,0.5099999999999909,0.3613370703665935,184.53,0.5300000000000011,0.39571562682710015
207.02,0.5200000000000102,0.38005535596655743,185.53,0.5300000000000011,0.3919801933379973
208.02,0.5200000000000102,0.38398954894459575,186.53,0.5300000000000011,0.3887167645987809
209.02,0.5200000000000102,0.38715338717410785,187.54,0.539999999999992,0.39430766969612463
210.02,0.5200000000000102,0.3897769234109682,188.53,0.5300000000000011,0.3939695486349621
211.03,0.5300000000000011,0.38866866776903514,189.53,0.5300000000000011,0.39125505977318464
212.03,0.5300000000000011,0.3906194614848776,190.53,0.5300000000000011,0.39734360488473364
213.03,0.5300000000000011,0.39017015016421447,191.53,0.5300000000000011,0.39803764601013536
214.03,0.5300000000000011,0.39122183362184904,192.53,0.5300000000000011,0.39904710755005895
215.03,0.5300000000000011,0.39341393982790435,193.53,0.5300000000000011,0.3997006370453129
216.03,0.5300000000000011,0.38958308297173827,194.53,0.5300000000000011,0.3980690748280598
217.03,0.5300000000000011,0.3897023211664532,195.53,0.5300000000000011,0.3992692613589303
218.03,0.5300000000000011,0.39165716840783715,196.53,0.5300000000000011,0.39712160879959413
219.04,0.539999999999992,0.39087637166373235,197.53,0.5300000000000011,0.3991134525084914
220.04,0.539999999999992,0.3918609047017992,198.53,0.5300000000000011,0.39332900227237144
221.04,0.539999999999992,0.3912537836224732,199.53,0.5300000000000011,0.3964049274744522
