post_locs,post_phases,post_pks,pre_locs,pre_phases,pre_pks
201.69,0.18999999999999773,0.15364087926779973,180.53,0.5300000000000011,0.3854811330930532
202.97,0.46999999999999886,0.20124042807262688,181.53,0.5300000000000011,0.3825957689348184
204.0,0.5,0.2747270834594948,182.53,0.5300000000000011,0.3764754697777756
205.01,0.5099999999999909,0.3234968276341238,183.53,0.5300000000000011,0.3818620790832203
206.02,0.5200000000000102,0.34978758141215527,184.53,0.5300000000000011,0.3795233971104885
207.02,0.5200000000000102,0.3635129941927087,185.54,0.539999999999992,0.37790977243142876
208.02,0.5200000000000102,0.3706544293620893,186.54,0.539999999999992,0.38234724823845606
209.03,0.5300000000000011,0.37011189764871494,187.53,0.5300000000000011,0.38082047186915763
210.03,0.5300000000000011,0.3746469654740587,188.53,0.5300000000000011,0.3758349730901812
211.03,0.5300000000000011,0.3706757194484897,189.53,0.5300000000000011,0.37616017086448805
212.02,0.5200000000000102,0.3749975151960628,190.53,0.5300000000000011,0.37931663930394
213.03,0.5300000000000011,0.37482334942083634,191.53,0.5300000000000011,0.3824259268147316
214.03,0.5300000000000011,0.3783152003132023,192.53,0.5300000000000011,0.3804598582324631
215.03,0.5300000000000011,0.37318458950860667,193.54,0.539999999999992,0.3791381312234255
216.03,0.5300000000000011,0.3625300495321424,194.53,0.5300000000000011,0.376825662878
217.04,0.539999999999992,0.3694403224620147,195.53,0.5300000000000011,0.3810253317722662
218.04,0.539999999999992,0.3778379730702364,196.54,0.539999999999992,0.37910727254901694
219.03,0.5300000000000011,0.3789102016976263,197.54,0.539999999999992,0.3735660642531271
220.03,0.5300000000000011,0.38582014311233903,198.54,0.539999999999992,0.37689986743279175
221.03,0.5300000000000011,0.3843116488179815,199.53,0.5300000000000011,0.37097413013093355
